Time,Channel B
(ms),(V)

-10.00924036,4.40672000
-10.00668036,4.40672000
-10.00412036,4.40672000
-10.00156036,4.40672000
-9.99900036,4.40672000
-9.99644036,4.40672000
-9.99388036,4.40672000
-9.99132036,4.40672000
-9.98876036,4.40672000
-9.98620036,4.40672000
-9.98364036,4.40672000
-9.98108036,4.36262100
-9.97852036,4.40672000
-9.97596036,4.40672000
-9.97340036,4.40672000
-9.97084036,4.40672000
-9.96828036,4.40672000
-9.96572036,4.40672000
-9.96316036,4.40672000
-9.96060036,4.40672000
-9.95804036,4.40672000
-9.95548036,4.40672000
-9.95292036,4.40672000
-9.95036036,4.40672000
-9.94780036,4.40672000
-9.94524036,4.40672000
-9.94268036,4.40672000
-9.94012036,4.40672000
-9.93756036,4.40672000
-9.93500036,4.40672000
-9.93244036,4.40672000
-9.92988036,4.40672000
-9.92732036,4.40672000
-9.92476036,4.40672000
-9.92220036,4.40672000
-9.91964036,4.40672000
-9.91708036,4.40672000
-9.91452036,4.40672000
-9.91196036,4.40672000
-9.90940036,4.40672000
-9.90684036,4.40672000
-9.90428036,4.40672000
-9.90172036,4.40672000
-9.89916036,4.40672000
-9.89660036,4.40672000
-9.89404036,4.40672000
-9.89148036,4.40672000
-9.88892036,4.40672000
-9.88636036,4.40672000
-9.88380036,4.40672000
-9.88124036,4.40672000
-9.87868036,4.40672000
-9.87612036,4.40672000
-9.87356036,4.40672000
-9.87100036,4.40672000
-9.86844036,4.40672000
-9.86588036,4.40672000
-9.86332036,4.40672000
-9.86076036,4.40672000
-9.85820036,4.40672000
-9.85564036,4.40672000
-9.85308036,4.40672000
-9.85052036,4.40672000
-9.84796036,4.40672000
-9.84540036,4.40672000
-9.84284036,4.40672000
-9.84028036,4.40672000
-9.83772036,4.40672000
-9.83516036,4.36262100
-9.83260036,4.40672000
-9.83004036,4.40672000
-9.82748036,4.40672000
-9.82492036,4.40672000
-9.82236036,4.40672000
-9.81980036,4.40672000
-9.81724036,4.40672000
-9.81468036,4.40672000
-9.81212036,4.40672000
-9.80956036,4.40672000
-9.80700036,4.40672000
-9.80444036,4.40672000
-9.80188036,4.40672000
-9.79932036,4.40672000
-9.79676036,4.40672000
-9.79420036,4.40672000
-9.79164036,4.40672000
-9.78908036,4.40672000
-9.78652036,4.40672000
-9.78396036,4.40672000
-9.78140036,4.40672000
-9.77884036,4.40672000
-9.77628036,4.40672000
-9.77372036,4.40672000
-9.77116036,4.40672000
-9.76860036,4.40672000
-9.76604036,4.40672000
-9.76348036,4.40672000
-9.76092036,4.40672000
-9.75836036,4.40672000
-9.75580036,4.40672000
-9.75324036,4.40672000
-9.75068036,4.40672000
-9.74812036,4.40672000
-9.74556036,4.40672000
-9.74300036,4.40672000
-9.74044036,4.40672000
-9.73788036,4.40672000
-9.73532036,4.40672000
-9.73276036,4.40672000
-9.73020036,4.40672000
-9.72764036,4.40672000
-9.72508036,4.40672000
-9.72252036,4.40672000
-9.71996036,4.40672000
-9.71740036,4.40672000
-9.71484036,4.40672000
-9.71228036,4.40672000
-9.70972036,4.40672000
