Time,Channel A,Channel B
(us),(V),(V)

-96.96000052,-0.00421155,0.33347570
-96.88000052,0.01321451,0.35105440
-96.80000052,0.03064058,0.37742240
-96.72000052,0.04809717,0.39500110
-96.64000052,0.06555375,0.41257970
-96.56000052,0.08301035,0.43012790
-96.48000052,0.10046690,0.44770650
-96.40000052,0.12665180,0.45649590
-96.32000052,0.13538010,0.48286380
-96.24000052,0.16156500,0.49165320
-96.16000052,0.17902160,0.50923190
-96.08000052,0.18774990,0.51802120
-96.00000053,0.20517590,0.52681050
-95.92000053,0.22263250,0.53559980
-95.84000053,0.24008910,0.54438920
-95.76000053,0.25754570,0.54438920
-95.68000053,0.27500230,0.55317850
-95.60000053,0.28373060,0.55317850
-95.52000053,0.29245890,0.56193730
-95.44000053,0.30991550,0.56193730
-95.36000053,0.32737200,0.56193730
-95.28000053,0.32737200,0.56193730
-95.20000053,0.34482860,0.55317850
-95.12000053,0.34482860,0.55317850
-95.04000053,0.36228520,0.54438920
-94.96000053,0.36228520,0.52681050
-94.88000053,0.37101350,0.51802120
-94.80000053,0.37974180,0.51802120
-94.72000053,0.37974180,0.50044250
-94.64000053,0.38843960,0.49165320
-94.56000053,0.38843960,0.48286380
-94.48000053,0.38843960,0.45649590
-94.40000053,0.39716790,0.43012790
-94.32000054,0.39716790,0.40379040
-94.24000054,0.38843960,0.37742240
-94.16000054,0.37974180,0.35984370
-94.08000054,0.37974180,0.34226510
-94.00000054,0.37974180,0.32468640
-93.92000054,0.37101350,0.30710770
-93.84000054,0.36228520,0.27198090
-93.76000054,0.35355690,0.23682360
-93.68000054,0.34482860,0.20166630
-93.60000054,0.32737200,0.16650900
-93.52000054,0.32737200,0.14014100
-93.44000054,0.30991550,0.12259290
-93.36000054,0.30118720,0.09622486
-93.28000054,0.29245890,0.07864620
-93.20000054,0.26627400,0.03469954
-93.12000054,0.25754570,-0.00921659
-93.04000054,0.24008910,-0.04434339
-92.96000054,0.22263250,-0.07950072
-92.88000054,0.20517590,-0.09707938
-92.80000054,0.18774990,-0.11465800
-92.72000054,0.17029330,-0.14102600
-92.64000055,0.15283670,-0.14981540
-92.56000055,0.13538010,-0.18494220
-92.48000055,0.11792350,-0.22009950
-92.40000055,0.10046690,-0.24646750
-92.32000055,0.07428205,-0.27283550
-92.24000055,0.05682547,-0.29041410
-92.16000055,0.03936888,-0.31675160
-92.08000055,0.02191229,-0.32554090
-92.00000055,0.00451674,-0.33433030
-91.92000055,-0.02166814,-0.36069830
-91.84000055,-0.03912473,-0.38706620
-91.76000055,-0.05658132,-0.40464490
-91.68000055,-0.07403790,-0.43101290
-91.60000055,-0.09149449,-0.43977170
-91.52000055,-0.10895110,-0.45735040
-91.44000055,-0.12640770,-0.46613970
-91.36000055,-0.14386430,-0.47492900
-91.28000055,-0.16132080,-0.50129710
-91.20000055,-0.17874690,-0.51008640
-91.12000055,-0.19620350,-0.51887570
-91.04000056,-0.21366010,-0.52766500
-90.96000056,-0.23111670,-0.53645440
-90.88000056,-0.24857330,-0.53645440
-90.80000056,-0.25730150,-0.53645440
-90.72000056,-0.26602980,-0.53645440
-90.64000056,-0.28348640,-0.54524370
-90.56000056,-0.30094300,-0.53645440
-90.48000056,-0.30967130,-0.53645440
-90.40000056,-0.31839960,-0.53645440
-90.32000056,-0.32712790,-0.52766500
-90.24000056,-0.33585620,-0.51887570
-90.16000056,-0.35331280,-0.51008640
-90.08000056,-0.35331280,-0.51008640
-90.00000056,-0.35331280,-0.49250770
-89.92000056,-0.36201060,-0.47492900
-89.84000056,-0.36201060,-0.46613970
-89.76000056,-0.37073890,-0.44856100
-89.68000056,-0.37073890,-0.43101290
-89.60000056,-0.37073890,-0.42222360
-89.52000056,-0.37073890,-0.40464490
-89.44000056,-0.37073890,-0.39585560
-89.36000057,-0.37073890,-0.37827690
-89.28000057,-0.36201060,-0.35190890
-89.20000057,-0.35331280,-0.32554090
-89.12000057,-0.36201060,-0.30796230
-89.04000057,-0.35331280,-0.29041410
-88.96000057,-0.35331280,-0.27283550
-88.88000057,-0.34458450,-0.24646750
-88.80000057,-0.33585620,-0.23767820
-88.72000057,-0.31839960,-0.20252080
-88.64000057,-0.31839960,-0.17615280
-88.56000057,-0.30094300,-0.14981540
-88.48000057,-0.30094300,-0.11465800
-88.40000057,-0.28348640,-0.09707938
-88.32000057,-0.27475810,-0.07950072
-88.24000057,-0.26602980,-0.05313272
-88.16000057,-0.24857330,-0.04434339
-88.08000057,-0.23111670,-0.00921659
-88.00000057,-0.22238840,0.02591021
-87.92000057,-0.20493180,0.05227821
-87.84000057,-0.18747520,0.07864620
-87.76000058,-0.17874690,0.09622486
-87.68000058,-0.16132080,0.13138220
-87.60000058,-0.14386430,0.14893030
-87.52000058,-0.12640770,0.16650900
-87.44000058,-0.10895110,0.19287700
-87.36000058,-0.09149449,0.21924500
-87.28000058,-0.07403790,0.23682360
-87.20000058,-0.05658132,0.27198090
-87.12000058,-0.03912473,0.28952910
-87.04000058,-0.02166814,0.31589710
-86.96000058,-0.00421155,0.33347570
-86.88000058,0.01321451,0.35105440
-86.80000058,0.03064058,0.36863310
-86.72000058,0.04809717,0.38621170
-86.64000058,0.06555375,0.41257970
-86.56000058,0.09173864,0.43012790
-86.48000058,0.10919520,0.44770650
-86.40000058,0.12665180,0.46528520
-86.32000058,0.14410840,0.48286380
-86.24000058,0.15283670,0.49165320
-86.16000058,0.17902160,0.50923190
-86.08000059,0.18774990,0.51802120
-86.00000059,0.20517590,0.52681050
-85.92000059,0.22263250,0.54438920
-85.84000059,0.24008910,0.55317850
-85.76000059,0.25754570,0.55317850
-85.68000059,0.27500230,0.55317850
-85.60000059,0.29245890,0.56193730
-85.52000059,0.29245890,0.56193730
-85.44000059,0.30991550,0.55317850
-85.36000059,0.31864370,0.55317850
-85.28000059,0.32737200,0.55317850
-85.20000059,0.34482860,0.54438920
-85.12000059,0.35355690,0.54438920
-85.04000059,0.36228520,0.53559980
-84.96000059,0.36228520,0.52681050
-84.88000059,0.37974180,0.52681050
-84.80000059,0.37974180,0.51802120
-84.72000059,0.37974180,0.49165320
-84.64000059,0.38843960,0.48286380
-84.56000059,0.37974180,0.46528520
-84.48000060,0.38843960,0.44770650
-84.40000060,0.39716790,0.43012790
-84.32000060,0.39716790,0.42133850
-84.24000060,0.39716790,0.41257970
-84.16000060,0.37974180,0.37742240
-84.08000060,0.37974180,0.34226510
-84.00000060,0.37974180,0.31589710
-83.92000060,0.37101350,0.28073980
-83.84000060,0.36228520,0.26319160
-83.76000060,0.36228520,0.23682360
-83.68000060,0.35355690,0.21924500
-83.60000060,0.33610030,0.20166630
-83.52000060,0.31864370,0.14893030
-83.44000060,0.30991550,0.10501420
-83.36000060,0.29245890,0.06985687
-83.28000060,0.29245890,0.04348888
-83.20000060,0.27500230,0.01712088
-83.12000060,0.25754570,-0.00921659
-83.04000060,0.24008910,-0.02676473
-82.96000060,0.22263250,-0.04434339
-82.88000060,0.20517590,-0.07950072
-82.80000061,0.18774990,-0.11465800
-82.72000061,0.17029330,-0.14981540
-82.64000061,0.15283670,-0.17615280
-82.56000061,0.13538010,-0.20252080
-82.48000061,0.11792350,-0.22009950
-82.40000061,0.10046690,-0.23767820
-82.32000061,0.08301035,-0.25525680
-82.24000061,0.04809717,-0.29041410
-82.16000061,0.03064058,-0.31675160
-82.08000061,0.01321451,-0.34311960
-82.00000061,-0.00421155,-0.36069830
-81.92000061,-0.02166814,-0.38706620
-81.84000061,-0.03912473,-0.40464490
-81.76000061,-0.05658132,-0.41343420
-81.68000061,-0.07403790,-0.42222360
-81.60000061,-0.09149449,-0.43977170
-81.52000061,-0.11767940,-0.45735040
-81.44000061,-0.13513600,-0.47492900
-81.36000061,-0.15259250,-0.48371840
-81.28000061,-0.16132080,-0.50129710
-81.20000061,-0.17874690,-0.50129710
-81.12000062,-0.19620350,-0.51008640
-81.04000062,-0.21366010,-0.51887570
-80.96000062,-0.23111670,-0.52766500
-80.88000062,-0.24857330,-0.52766500
-80.80000062,-0.26602980,-0.53645440
-80.72000062,-0.27475810,-0.53645440
-80.64000062,-0.28348640,-0.52766500
-80.56000062,-0.29221470,-0.53645440
-80.48000062,-0.30967130,-0.53645440
-80.40000062,-0.31839960,-0.52766500
-80.32000062,-0.32712790,-0.52766500
-80.24000062,-0.33585620,-0.51008640
-80.16000062,-0.34458450,-0.50129710
-80.08000062,-0.35331280,-0.49250770
-80.00000062,-0.35331280,-0.48371840
-79.92000062,-0.36201060,-0.46613970
-79.84000062,-0.37073890,-0.46613970
-79.76000062,-0.37073890,-0.45735040
-79.68000062,-0.37073890,-0.45735040
-79.60000062,-0.37073890,-0.43101290
-79.52000063,-0.37073890,-0.41343420
-79.44000063,-0.37073890,-0.39585560
-79.36000063,-0.37073890,-0.37827690
-79.28000063,-0.37073890,-0.36069830
-79.20000063,-0.37073890,-0.34311960
-79.12000063,-0.36201060,-0.32554090
-79.04000063,-0.35331280,-0.30796230
-78.96000063,-0.35331280,-0.27283550
-78.88000063,-0.34458450,-0.24646750
-78.80000063,-0.33585620,-0.22009950
-78.72000063,-0.32712790,-0.19373150
-78.64000063,-0.31839960,-0.17615280
-78.56000063,-0.30094300,-0.15857420
-78.48000063,-0.30094300,-0.13223670
-78.40000063,-0.28348640,-0.11465800
-78.32000063,-0.27475810,-0.07950072
-78.24000063,-0.26602980,-0.05313272
-78.16000063,-0.24857330,-0.02676473
-78.08000063,-0.23984500,-0.00045778
-78.00000063,-0.22238840,0.02591021
-77.92000063,-0.20493180,0.04348888
-77.84000064,-0.19620350,0.06106754
-77.76000064,-0.17874690,0.09622486
-77.68000064,-0.16132080,0.11380350
-77.60000064,-0.14386430,0.14893030
-77.52000064,-0.12640770,0.16650900
-77.44000064,-0.10895110,0.20166630
-77.36000064,-0.09149449,0.21924500
-77.28000064,-0.07403790,0.23682360
-77.20000064,-0.05658132,0.26319160
-77.12000064,-0.03912473,0.28073980
-77.04000064,-0.02166814,0.30710770
-76.96000064,-0.00421155,0.33347570
-76.88000064,0.01321451,0.35105440
-76.80000064,0.03064058,0.37742240
-76.72000064,0.04809717,0.39500110
-76.64000064,0.07428205,0.41257970
-76.56000064,0.08301035,0.43012790
-76.48000064,0.10919520,0.44770650
-76.40000064,0.12665180,0.45649590
-76.32000064,0.14410840,0.48286380
-76.24000065,0.16156500,0.49165320
-76.16000065,0.17029330,0.51802120
-76.08000065,0.18774990,0.51802120
-76.00000065,0.20517590,0.52681050
-75.92000065,0.22263250,0.54438920
-75.84000065,0.24008910,0.55317850
-75.76000065,0.25754570,0.55317850
-75.68000065,0.27500230,0.55317850
-75.60000065,0.28373060,0.56193730
-75.52000065,0.29245890,0.56193730
-75.44000065,0.30991550,0.56193730
-75.36000065,0.31864370,0.56193730
-75.28000065,0.33610030,0.56193730
-75.20000065,0.34482860,0.56193730
-75.12000065,0.35355690,0.55317850
-75.04000065,0.36228520,0.54438920
-74.96000065,0.37101350,0.52681050
-74.88000065,0.37974180,0.51802120
-74.80000065,0.37974180,0.50923190
-74.72000065,0.37974180,0.50044250
