Time,Channel A,Channel B
(ms),(V),(V)

-1.99975190,0.00000000,19.08811000
-1.99463190,0.00000000,18.90683000
-1.98951190,0.00000000,18.90683000
-1.98439190,0.00000000,18.90683000
-1.97927190,0.00000000,18.90683000
-1.97415190,0.00000000,18.90683000
-1.96903190,0.00000000,18.90683000
-1.96391190,0.00000000,18.90683000
-1.95879190,0.00000000,18.90683000
-1.95367190,0.00000000,18.90683000
-1.94855190,0.00000000,18.90683000
-1.94343190,0.00000000,18.90683000
-1.93831190,0.00000000,18.90683000
-1.93319190,0.00000000,18.90683000
-1.92807190,0.00000000,18.90683000
-1.92295190,0.00000000,19.08811000
-1.91783190,0.00000000,18.90683000
-1.91271190,0.00000000,18.90683000
-1.90759190,0.00000000,19.08811000
-1.90247190,0.00000000,18.90683000
-1.89735190,0.00000000,18.90683000
-1.89223190,0.00000000,18.90683000
-1.88711190,0.00000000,18.90683000
-1.88199190,0.00000000,18.90683000
-1.87687190,0.00000000,18.90683000
-1.87175190,0.00000000,19.08811000
-1.86663190,0.00000000,19.08811000
-1.86151190,0.00000000,19.08811000
-1.85639190,0.00000000,19.08811000
-1.85127190,0.00000000,19.08811000
-1.84615190,0.00000000,18.90683000
-1.84103190,0.00000000,19.08811000
-1.83591190,0.00000000,18.90683000
-1.83079190,0.00000000,18.90683000
-1.82567190,0.00000000,19.08811000
-1.82055190,0.00000000,18.90683000
-1.81543190,0.00000000,18.90683000
-1.81031190,0.00000000,18.90683000
-1.80519190,0.00000000,19.08811000
-1.80007190,0.00000000,18.90683000
-1.79495190,0.00000000,18.90683000
-1.78983190,0.00000000,18.90683000
-1.78471190,0.00000000,19.08811000
-1.77959190,0.00000000,19.08811000
-1.77447190,0.00000000,19.08811000
-1.76935190,0.00000000,19.08811000
-1.76423190,0.00000000,19.08811000
-1.75911190,0.00000000,18.90683000
-1.75399190,0.00000000,18.90683000
-1.74887190,0.00000000,19.08811000
-1.74375190,0.00000000,18.90683000
-1.73863190,0.00000000,19.08811000
-1.73351190,0.00000000,19.08811000
-1.72839190,0.00000000,18.90683000
-1.72327190,0.00000000,18.90683000
-1.71815190,0.00000000,19.08811000
-1.71303190,0.00000000,18.90683000
-1.70791190,0.00000000,19.08811000
-1.70279190,0.00000000,18.90683000
-1.69767190,0.00000000,18.90683000
-1.69255190,0.00000000,18.90683000
-1.68743190,0.00000000,18.90683000
-1.68231190,0.00000000,18.90683000
-1.67719190,0.00000000,18.90683000
-1.67207190,0.00000000,18.90683000
-1.66695190,0.00000000,19.08811000
-1.66183190,0.00000000,19.08811000
-1.65671190,0.00000000,19.08811000
-1.65159190,0.00000000,18.90683000
-1.64647190,0.00000000,18.90683000
-1.64135190,0.00000000,18.90683000
-1.63623190,0.00000000,18.90683000
-1.63111190,0.00000000,18.90683000
-1.62599190,0.00000000,18.90683000
-1.62087190,0.00000000,18.90683000
-1.61575190,0.00000000,18.90683000
-1.61063190,0.00000000,18.90683000
-1.60551190,0.00000000,19.08811000
-1.60039190,0.00000000,19.08811000
-1.59527190,0.00000000,18.90683000
-1.59015190,0.00000000,19.08811000
-1.58503190,0.00000000,18.90683000
-1.57991190,0.00000000,19.08811000
-1.57479190,0.00000000,18.90683000
-1.56967190,0.00000000,19.08811000
-1.56455190,0.00000000,18.90683000
-1.55943190,0.00000000,18.90683000
-1.55431190,0.00000000,19.08811000
-1.54919190,0.00000000,18.90683000
-1.54407190,0.00000000,18.90683000
-1.53895190,0.00000000,18.90683000
-1.53383190,0.00000000,18.90683000
-1.52871190,0.00000000,18.90683000
-1.52359190,0.00000000,19.08811000
-1.51847190,0.00000000,18.90683000
-1.51335190,0.00000000,18.90683000
-1.50823190,0.00000000,18.90683000
-1.50311190,0.00000000,18.90683000
-1.49799190,0.00000000,19.08811000
-1.49287190,0.00000000,18.90683000
-1.48775190,0.00000000,18.90683000
-1.48263190,0.00000000,19.08811000
-1.47751190,0.00000000,18.90683000
-1.47239190,0.00000000,19.08811000
-1.46727190,0.00000000,19.08811000
-1.46215190,0.00000000,18.90683000
-1.45703190,0.00000000,18.90683000
-1.45191190,0.00000000,18.90683000
-1.44679190,0.00000000,18.90683000
-1.44167190,0.00000000,19.08811000
-1.43655190,0.00000000,18.90683000
-1.43143190,0.00000000,18.90683000
-1.42631190,0.00000000,18.90683000
-1.42119190,0.00000000,18.90683000
-1.41607190,0.00000000,18.90683000
-1.41095190,0.00000000,18.90683000
-1.40583190,0.00000000,18.90683000
-1.40071190,0.00000000,18.90683000
-1.39559190,0.00000000,18.90683000
-1.39047190,0.00000000,18.90683000
