Time,Channel B
(ms),(V)

-2.50209891,-0.00137333
-2.50145891,-0.00137333
-2.50081891,-0.00137333
-2.50017891,-0.00137333
-2.49953891,-0.00137333
-2.49889891,-0.00137333
-2.49825891,-0.00137333
-2.49761891,-0.00137333
-2.49697891,-0.00137333
-2.49633891,-0.00137333
-2.49569891,-0.00137333
-2.49505891,-0.00137333
-2.49441891,-0.00137333
-2.49377891,-0.00137333
-2.49313891,-0.00137333
-2.49249891,-0.00137333
-2.49185891,-0.00137333
-2.49121891,-0.00137333
-2.49057891,-0.00137333
-2.48993891,-0.00137333
-2.48929891,-0.00137333
-2.48865891,-0.00137333
-2.48801891,-0.00137333
-2.48737891,-0.00137333
-2.48673891,-0.00137333
-2.48609891,-0.00137333
-2.48545891,-0.00137333
-2.48481891,-0.00137333
-2.48417891,-0.00137333
-2.48353891,-0.00137333
-2.48289891,-0.00137333
-2.48225891,-0.00137333
-2.48161891,-0.00137333
-2.48097891,-0.00137333
-2.48033891,-0.00137333
-2.47969891,-0.00137333
-2.47905891,-0.00137333
-2.47841891,-0.00137333
-2.47777891,-0.00137333
-2.47713891,-0.00137333
-2.47649891,-0.00137333
-2.47585891,-0.00137333
-2.47521891,-0.00137333
-2.47457891,-0.00137333
-2.47393891,-0.00137333
-2.47329891,-0.00137333
-2.47265891,-0.00137333
-2.47201891,-0.00137333
-2.47137891,-0.00137333
-2.47073891,-0.00137333
-2.47009891,-0.00137333
-2.46945891,-0.00137333
-2.46881891,-0.00137333
-2.46817891,-0.00137333
-2.46753891,-0.00137333
-2.46689891,-0.00137333
-2.46625891,-0.00137333
-2.46561891,-0.00137333
-2.46497891,-0.00137333
-2.46433891,-0.00137333
-2.46369891,-0.00137333
-2.46305891,-0.00137333
-2.46241891,-0.00137333
-2.46177891,-0.00137333
-2.46113891,-0.00137333
-2.46049891,-0.00137333
-2.45985891,-0.00137333
-2.45921891,-0.00137333
-2.45857891,-0.00137333
-2.45793891,-0.00137333
-2.45729891,-0.00137333
-2.45665891,-0.00137333
-2.45601891,-0.00137333
-2.45537891,-0.00137333
-2.45473891,-0.00137333
-2.45409891,-0.00137333
-2.45345891,-0.00137333
-2.45281891,-0.00137333
-2.45217891,-0.00137333
-2.45153891,-0.00137333
-2.45089891,-0.00137333
-2.45025891,-0.00137333
-2.44961891,-0.00137333
-2.44897891,-0.00137333
-2.44833891,-0.00137333
-2.44769891,-0.00137333
-2.44705891,-0.00137333
-2.44641891,-0.00137333
-2.44577891,-0.00137333
-2.44513891,-0.00137333
-2.44449891,-0.00137333
-2.44385891,-0.00137333
-2.44321891,-0.00137333
-2.44257891,-0.00137333
-2.44193891,-0.00137333
-2.44129891,-0.00137333
-2.44065891,-0.00137333
-2.44001891,-0.00137333
-2.43937891,-0.00137333
-2.43873891,-0.00137333
-2.43809891,-0.00137333
-2.43745891,-0.00137333
-2.43681891,0.04272591
-2.43617891,-0.00137333
-2.43553891,-0.00137333
-2.43489891,-0.00137333
-2.43425891,-0.00137333
-2.43361891,-0.00137333
-2.43297891,-0.00137333
-2.43233891,-0.00137333
