Time,Channel B
(ms),(V)

-1.00121205,-0.08789331
-0.99993205,-0.08789331
-0.99865205,-0.08789331
-0.99737205,0.09338664
-0.99609205,0.09338664
-0.99481205,0.09338664
-0.99353205,-0.08789331
-0.99225205,0.09338664
-0.99097205,0.09338664
-0.98969205,0.09338664
-0.98841205,0.09338664
-0.98713205,-0.08789331
-0.98585205,-0.08789331
-0.98457205,0.09338664
-0.98329205,0.09338664
-0.98201205,-0.08789331
-0.98073205,-0.08789331
-0.97945205,-0.08789331
-0.97817205,-0.08789331
-0.97689205,0.09338664
-0.97561205,0.09338664
-0.97433205,0.09338664
-0.97305205,-0.08789331
-0.97177205,-0.08789331
-0.97049205,0.09338664
-0.96921205,0.09338664
-0.96793205,0.09338664
-0.96665205,0.09338664
-0.96537205,0.09338664
-0.96409205,0.09338664
-0.96281205,0.09338664
-0.96153205,0.09338664
-0.96025205,0.09338664
-0.95897205,0.09338664
-0.95769205,0.09338664
-0.95641205,-0.08789331
-0.95513205,-0.08789331
-0.95385205,0.09338664
-0.95257205,-0.08789331
-0.95129205,0.09338664
-0.95001205,0.09338664
-0.94873205,0.09338664
-0.94745205,0.09338664
-0.94617205,0.09338664
-0.94489205,0.09338664
-0.94361205,0.09338664
-0.94233205,0.09338664
-0.94105205,0.09338664
-0.93977205,0.09338664
-0.93849205,-0.08789331
-0.93721205,0.09338664
-0.93593205,0.09338664
-0.93465205,-0.08789331
-0.93337205,0.09338664
-0.93209205,0.09338664
-0.93081205,-0.08789331
-0.92953205,-0.08789331
-0.92825205,0.09338664
-0.92697205,0.09338664
-0.92569205,0.09338664
-0.92441205,0.09338664
-0.92313205,0.09338664
-0.92185205,0.09338664
-0.92057205,-0.08789331
-0.91929205,0.09338664
-0.91801205,0.09338664
-0.91673205,0.09338664
-0.91545205,-0.08789331
-0.91417205,-0.08789331
-0.91289205,-0.08789331
-0.91161205,0.09338664
-0.91033205,0.09338664
-0.90905205,0.09338664
-0.90777205,-0.08789331
-0.90649205,0.09338664
-0.90521205,0.09338664
-0.90393205,0.09338664
-0.90265205,0.09338664
-0.90137205,0.09338664
-0.90009205,-0.08789331
-0.89881205,0.09338664
-0.89753205,0.09338664
-0.89625205,-0.08789331
-0.89497205,0.09338664
-0.89369205,0.09338664
-0.89241205,0.09338664
-0.89113205,0.09338664
-0.88985205,0.09338664
-0.88857205,0.09338664
-0.88729205,-0.08789331
-0.88601205,-0.08789331
-0.88473205,0.09338664
-0.88345205,0.09338664
-0.88217205,-0.08789331
-0.88089205,0.09338664
-0.87961205,0.09338664
-0.87833205,0.09338664
-0.87705205,-0.08789331
-0.87577205,0.09338664
-0.87449205,0.09338664
-0.87321205,0.09338664
-0.87193205,-0.08789331
-0.87065205,0.09338664
-0.86937205,-0.08789331
-0.86809205,0.09338664
-0.86681205,0.09338664
-0.86553205,0.09338664
-0.86425205,0.09338664
-0.86297205,0.09338664
-0.86169205,-0.08789331
-0.86041205,0.09338664
-0.85913205,0.09338664
-0.85785205,0.09338664
-0.85657205,0.09338664
-0.85529205,-0.08789331
-0.85401205,-0.08789331
