Time,Channel B
(ms),(mV)

-0.00024500,-148.88450000
0.00103500,∞
0.00231500,∞
0.00359500,∞
0.00487500,∞
0.00615500,∞
0.00743500,∞
0.00871500,∞
0.00999500,∞
0.01127500,∞
0.01255500,∞
0.01383500,∞
0.01511500,∞
0.01639500,∞
0.01767500,∞
0.01895500,∞
0.02023500,∞
0.02151500,∞
0.02279500,∞
0.02407500,∞
0.02535500,∞
0.02663500,∞
0.02791500,∞
0.02919500,∞
0.03047500,∞
0.03175500,∞
0.03303500,∞
0.03431500,∞
0.03559500,∞
0.03687500,∞
0.03815500,∞
0.03943500,∞
0.04071500,∞
0.04199500,∞
0.04327500,∞
0.04455500,∞
0.04583500,∞
0.04711500,∞
0.04839500,∞
0.04967500,∞
0.05095500,∞
0.05223500,∞
0.05351500,∞
0.05479500,∞
0.05607500,∞
0.05735500,∞
0.05863500,∞
0.05991500,∞
0.06119500,∞
0.06247500,∞
0.06375500,∞
0.06503500,∞
0.06631500,∞
0.06759500,∞
0.06887500,∞
0.07015500,∞
0.07143500,∞
0.07271500,∞
0.07399500,∞
0.07527500,∞
0.07655500,∞
0.07783500,∞
0.07911500,∞
0.08039500,∞
0.08167500,∞
0.08295500,∞
0.08423500,∞
0.08551500,∞
0.08679500,∞
0.08807500,∞
0.08935500,∞
0.09063500,∞
0.09191500,∞
0.09319500,∞
0.09447500,∞
0.09575500,∞
0.09703500,∞
0.09831500,∞
0.09959500,∞
0.10087500,∞
0.10215500,∞
0.10343500,∞
0.10471500,∞
0.10599500,∞
0.10727500,∞
0.10855500,∞
0.10983500,∞
0.11111500,∞
0.11239500,∞
0.11367500,∞
0.11495500,∞
0.11623500,∞
0.11751500,∞
0.11879500,∞
0.12007500,∞
0.12135500,∞
0.12263500,∞
0.12391500,∞
0.12519500,∞
0.12647500,∞
0.12775500,∞
0.12903500,∞
0.13031500,∞
0.13159500,∞
0.13287500,∞
0.13415500,∞
0.13543500,∞
0.13671500,∞
0.13799500,∞
0.13927500,∞
0.14055500,∞
0.14183500,∞
