Time,Channel B
(ms),(V)

-2.00381200,0.09338664
-2.00125200,0.09338664
-1.99869200,0.09338664
-1.99613200,0.09338664
-1.99357200,0.09338664
-1.99101200,0.09338664
-1.98845200,0.09338664
-1.98589200,-0.08789331
-1.98333200,-0.08789331
-1.98077200,0.09338664
-1.97821200,0.09338664
-1.97565200,0.09338664
-1.97309200,0.09338664
-1.97053200,-0.08789331
-1.96797200,0.09338664
-1.96541200,0.09338664
-1.96285200,0.09338664
-1.96029200,0.09338664
-1.95773200,-0.08789331
-1.95517200,0.09338664
-1.95261200,-0.08789331
-1.95005200,0.09338664
-1.94749200,0.09338664
-1.94493200,0.09338664
-1.94237200,-0.08789331
-1.93981200,-0.08789331
-1.93725200,-0.08789331
-1.93469200,0.09338664
-1.93213200,0.09338664
-1.92957200,-0.08789331
-1.92701200,0.09338664
-1.92445200,-0.08789331
-1.92189200,0.09338664
-1.91933200,0.09338664
-1.91677200,0.09338664
-1.91421200,0.09338664
-1.91165200,0.09338664
-1.90909200,0.09338664
-1.90653200,0.09338664
-1.90397200,0.09338664
-1.90141200,-0.08789331
-1.89885200,0.09338664
-1.89629200,-0.08789331
-1.89373200,0.09338664
-1.89117200,-0.08789331
-1.88861200,0.09338664
-1.88605200,0.09338664
-1.88349200,0.09338664
-1.88093200,0.09338664
-1.87837200,0.09338664
-1.87581200,-0.08789331
-1.87325200,0.09338664
-1.87069200,0.09338664
-1.86813200,0.09338664
-1.86557200,-0.08789331
-1.86301200,0.09338664
-1.86045200,0.09338664
-1.85789200,0.09338664
-1.85533200,0.09338664
-1.85277200,0.09338664
-1.85021200,0.09338664
-1.84765200,-0.08789331
-1.84509200,-0.08789331
-1.84253200,-0.08789331
-1.83997200,0.09338664
-1.83741200,-0.08789331
-1.83485200,0.09338664
-1.83229200,-0.08789331
-1.82973200,0.09338664
-1.82717200,0.09338664
-1.82461200,0.09338664
-1.82205200,0.09338664
-1.81949200,0.09338664
-1.81693200,0.09338664
-1.81437200,0.09338664
-1.81181200,-0.08789331
-1.80925200,-0.08789331
-1.80669200,-0.08789331
-1.80413200,0.09338664
-1.80157200,-0.08789331
-1.79901200,0.09338664
-1.79645200,-0.08789331
-1.79389200,0.09338664
-1.79133200,0.09338664
-1.78877200,-0.08789331
-1.78621200,0.09338664
-1.78365200,0.09338664
-1.78109200,0.09338664
-1.77853200,-0.08789331
-1.77597200,0.09338664
-1.77341200,-0.08789331
-1.77085200,0.09338664
-1.76829200,-0.08789331
-1.76573200,-0.08789331
-1.76317200,0.09338664
-1.76061200,0.09338664
-1.75805200,0.09338664
-1.75549200,0.09338664
-1.75293200,0.09338664
-1.75037200,0.09338664
-1.74781200,0.09338664
-1.74525200,-0.08789331
-1.74269200,-0.08789331
-1.74013200,0.09338664
-1.73757200,0.09338664
-1.73501200,-0.08789331
-1.73245200,0.09338664
-1.72989200,0.09338664
-1.72733200,-0.08789331
-1.72477200,-0.08789331
-1.72221200,0.09338664
-1.71965200,0.09338664
-1.71709200,-0.08789331
-1.71453200,0.09338664
-1.71197200,0.09338664
-1.70941200,0.09338664
