Time,Channel A
-24.43689136,-0.36628310
-24.43189136,-0.45301680
-24.42689136,-0.49919130
-24.42189136,-0.49507130
-24.41689136,-0.44108400
-24.41189136,-0.34202090
-24.40689136,-0.21308020
-24.40189136,-0.05911435
-24.39689136,0.09619434
-24.39189136,0.24265270
-24.38689136,0.36924340
-24.38189136,0.45533620
-24.37689136,0.49977110
-24.37189136,0.49354530
-24.36689136,0.44154180
-24.36189136,0.34397410
-24.35689136,0.21430100
-24.35189136,0.06134220
-24.34689136,-0.09570605
-24.34189136,-0.24231700
-24.33689136,-0.36912140
-24.33189136,-0.45725880
-24.32689136,-0.49870300
-24.32189136,-0.49296550
-24.31689136,-0.44019900
-24.31189136,-0.34376050
-24.30689136,-0.21207310
-24.30189136,-0.06060976
-24.29689136,0.09405804
-24.29189136,0.24414810
-24.28689136,0.36710720
-24.28189136,0.45399340
-24.27689136,0.50239570
-24.27189136,0.49354530
-24.26689136,0.43916140
-24.26189136,0.34458450
-24.25689136,0.21564380
-24.25189136,0.06247139
-24.24689136,-0.09598071
-24.24189136,-0.24182870
-24.23689136,-0.36640520
-24.23189136,-0.45774710
-24.22689136,-0.49842830
-24.22189136,-0.49421670
-24.21689136,-0.44108400
-24.21189136,-0.34089170
-24.20689136,-0.21170690
-24.20189136,-0.06076235
-24.19689136,0.09756768
-24.19189136,0.24253060
-24.18689136,0.36973180
-24.18189136,0.45548870
-24.17689136,0.49964900
-24.17189136,0.49592580
-24.16689136,0.44203010
-24.16189136,0.34223460
-24.15689136,0.21442300
-24.15189136,0.06134220
-24.14689136,-0.09509568
-24.14189136,-0.24118780
-24.13689136,-0.36875520
-24.13189136,-0.45588550
-24.12689136,-0.49757380
-24.12189136,-0.49320960
-24.11689136,-0.43943600
-24.11189136,-0.34336380
-24.10689136,-0.21308020
-24.10189136,-0.05911435
-24.09689136,0.09668264
-24.09189136,0.24292730
-24.08689136,0.36924340
-24.08189136,0.45597710
-24.07689136,0.50016780
-24.07189136,0.49269080
-24.06689137,0.44141970
-24.06189137,0.34446240
-24.05689137,0.21390420
-24.05189137,0.06021302
-24.04689137,-0.09472945
-24.04189137,-0.24243900
-24.03689137,-0.36664940
-24.03189137,-0.45414590
-24.02689137,-0.49870300
-24.02189137,-0.49446090
-24.01689137,-0.43958860
-24.01189137,-0.34263130
-24.00689137,-0.21405680
-24.00189137,-0.06149480
-23.99689137,0.09781183
-23.99189137,0.24503310
-23.98689137,0.36835840
-23.98189137,0.45658740
-23.97689137,0.49952700
-23.97189137,0.49269080
-23.96689137,0.44141970
-23.96189137,0.34607990
-23.95689137,0.21478930
-23.95189137,0.06122013
-23.94689137,-0.09436323
-23.94189137,-0.24243900
-23.93689137,-0.36738180
-23.93189137,-0.45426800
-23.92689137,-0.49842830
-23.92189137,-0.49494920
-23.91689137,-0.44068730
-23.91189137,-0.34125800
-23.90689137,-0.21207310
-23.90189137,-0.05999939
-23.89689137,0.09781183
-23.89189137,0.24439220
-23.88689137,0.36787010
-23.88189137,0.45634330
-23.87689137,0.50090030
-23.87189137,0.49504070
-23.86689137,0.44105350
-23.86189137,0.34458450
-23.85689137,0.21378220
-23.85189137,0.06219672
-23.84689137,-0.09744560
-23.84189137,-0.24356820
-23.83689137,-0.36713770
-23.83189137,-0.45414590
-23.82689137,-0.50004580
-23.82189137,-0.49482710
-23.81689137,-0.43858150
-23.81189137,-0.34376050
-23.80689137,-0.21344650
-23.80189137,-0.06012146
-23.79689137,0.09543138
-23.79189137,0.24414810
-23.78689137,0.36835840
-23.78189137,0.45533620
-23.77689137,0.49940490
-23.77189137,0.49430830
-23.76689137,0.43980220
-23.76189137,0.34421830
-23.75689137,0.21402630
-23.75189137,0.06320383
-23.74689137,-0.09311197
-23.74189137,-0.24295790
-23.73689137,-0.36689350
-23.73189137,-0.45625170
-23.72689137,-0.49681080
-23.72189137,-0.49134800
-23.71689137,-0.43943600
-23.71189137,-0.34287550
-23.70689137,-0.21158480
-23.70189137,-0.06036561
-23.69689137,0.09717093
-23.69189137,0.24390390
-23.68689137,0.36948760
-23.68189137,0.45759450
-23.67689137,0.49903870
-23.67189137,0.49430830
-23.66689138,0.43992430
-23.66189138,0.34373000
-23.65689138,0.21442300
-23.65189138,0.06408887
-23.64689138,-0.09796441
-23.64189138,-0.24195080
-23.63689138,-0.36725970
-23.63189138,-0.45674000
-23.62689138,-0.49806210
-23.62189138,-0.49235510
-23.61689138,-0.43870360
-23.61189138,-0.34363840
-23.60689138,-0.21069980
-23.60189138,-0.06012146
-23.59689138,0.09595019
-23.59189138,0.24329360
-23.58689138,0.36884670
-23.58189138,0.45460370
-23.57689138,0.50126650
-23.57189138,0.49616990
-23.56689138,0.44166390
-23.56189138,0.34373000
-23.55689138,0.21204260
-23.55189138,0.06219672
-23.54689138,-0.09421064
-23.54189138,-0.24243900
-23.53689138,-0.36664940
-23.53189138,-0.45612960
-23.52689138,-0.49919130
-23.52189138,-0.49446090
-23.51689138,-0.44007690
-23.51189138,-0.34424880
-23.50689138,-0.21308020
-23.50189138,-0.06024354
-23.49689138,0.09506515
-23.49189138,0.24402600
-23.48689138,0.36661880
-23.48189138,0.45695360
-23.47689138,0.49928280
-23.47189138,0.49467450
-23.46689138,0.43928340
-23.46189138,0.34308910
-23.45689138,0.21454510
-23.45189138,0.06259346
-23.44689138,-0.09448531
-23.44189138,-0.24494160
-23.43689138,-0.36777860
-23.43189138,-0.45674000
-23.42689138,-0.49967960
-23.42189138,-0.49421670
-23.41689138,-0.43919190
-23.41189138,-0.34376050
-23.40689138,-0.21271400
-23.40189138,-0.06088443
-23.39689138,0.09631641
-23.39189138,0.24527730
-23.38689138,0.36909090
-23.38189138,0.45597710
-23.37689138,0.49867250
-23.37189138,0.49491870
-23.36689138,0.44154180
-23.36189138,0.34397410
-23.35689138,0.21118810
-23.35189138,0.06219672
-23.34689138,-0.09521775
-23.34189138,-0.24094360
-23.33689138,-0.36738180
-23.33189138,-0.45713680
-23.32689138,-0.49732960
-23.32189138,-0.49583420
-23.31689138,-0.44093140
-23.31189138,-0.34299750
-23.30689138,-0.21308020
-23.30189138,-0.06076235
-23.29689138,0.09543138
-23.29189138,0.24503310
-23.28689138,0.36973180
-23.28189138,0.45783870
-23.27689138,0.50090030
-23.27189139,0.49256870
-23.26689139,0.44251840
-23.26189139,0.34482860
-23.25689139,0.21378220
-23.25189139,0.06408887
-23.24689139,-0.09335612
-23.24189139,-0.24344620
-23.23689139,-0.36603900
-23.23189139,-0.45588550
-23.22689139,-0.49745170
-23.22189139,-0.49223300
-23.21689139,-0.43769650
-23.21189139,-0.34400460
-23.20689139,-0.21381270
-23.20189139,-0.06024354
-23.19689139,0.09579760
-23.19189139,0.24539930
-23.18689139,0.36698510
-23.18189139,0.45710620
-23.17689139,0.49903870
-23.17189139,0.49330120
-23.16689139,0.44029050
-23.16189139,0.34385200
-23.15689139,0.21329390
-23.15189139,0.06158635
-23.14689139,-0.09521775
-23.14189139,-0.24307990
-23.13689139,-0.36725970
-23.13189139,-0.45750300
-23.12689139,-0.49830620
-23.12189139,-0.49397260
-23.11689139,-0.43733020
-23.11189139,-0.34238720
-23.10689139,-0.21308020
-23.10189139,-0.06076235
-23.09689139,0.09793390
-23.09189139,0.24304940
-23.08689139,0.36860250
-23.08189139,0.45747240
-23.07689139,0.49903870
-23.07189139,0.49394210
-23.06689139,0.44166390
-23.06189139,0.34470660
-23.05689139,0.21417890
-23.05189139,0.06381420
-23.04689139,-0.09472945
-23.04189139,-0.24280530
-23.03689139,-0.36738180
-23.03189139,-0.45524460
-23.02689139,-0.49830620
-23.02189139,-0.49385050
-23.01689139,-0.43995480
-23.01189139,-0.34174630
-23.00689139,-0.21207310
-23.00189139,-0.06149480
-22.99689139,0.09555345
-22.99189139,0.24427010
-22.98689139,0.36860250
-22.98189139,0.45844900
-22.97689139,0.49928280
-22.97189139,0.49528490
-22.96689139,0.43891720
-22.96189139,0.34534750
-22.95689139,0.21390420
-22.95189139,0.06219672
-22.94689139,-0.09598071
-22.94189139,-0.24268320
-22.93689139,-0.36689350
-22.93189139,-0.45551930
-22.92689139,-0.49732960
-22.92189139,-0.49308760
-22.91689139,-0.44068730
-22.91189139,-0.34510330
-22.90689139,-0.21393470
-22.90189139,-0.06186102
-22.89689139,0.09729300
-22.89189139,0.24539930
-22.88689139,0.37034210
-22.88189139,0.45747240
-22.87689140,0.49879450
-22.87189140,0.49330120
-22.86689140,0.44041260
-22.86189140,0.34345530
-22.85689140,0.21268350
-22.85189140,0.06109805
-22.84689140,-0.09521775
-22.84189140,-0.24320200
-22.83689140,-0.36701560
-22.83189140,-0.45536670
-22.82689140,-0.49967960
-22.82189140,-0.49110390
-22.81689140,-0.44044310
-22.81189140,-0.34186830
-22.80689140,-0.21295820
-22.80189140,-0.06173895
-22.79689140,0.09595019
-22.79189140,0.24365980
-22.78689140,0.36698510
-22.78189140,0.45683160
-22.77689140,0.50251780
-22.77189140,0.49354530
-22.76689140,0.44154180
-22.76189140,0.34507280
-22.75689140,0.21179850
-22.75189140,0.06219672
-22.74689140,-0.09436323
-22.74189140,-0.24207280
-22.73689140,-0.36677150
-22.73189140,-0.45451210
-22.72689140,-0.49830620
-22.72189140,-0.49357580
-22.71689140,-0.43931390
-22.71189140,-0.34461500
-22.70689140,-0.21381270
-22.70189140,-0.05999939
-22.69689140,0.09631641
-22.69189140,0.24515520
-22.68689140,0.36936550
-22.68189140,0.45670950
-22.67689140,0.50053410
-22.67189140,0.49443040
-22.66689140,0.44105350
-22.66189140,0.34434040
-22.65689140,0.21604050
-22.65189140,0.06122013
-22.64689140,-0.09796441
-22.64189140,-0.24231700
-22.63689140,-0.36713770
-22.63189140,-0.45612960
-22.62689140,-0.49806210
-22.62189140,-0.49421670
-22.61689140,-0.43797110
-22.61189140,-0.34226510
-22.60689140,-0.21295820
-22.60189140,-0.06137272
-22.59689140,0.09656057
-22.59189140,0.24414810
-22.58689140,0.36649680
-22.58189140,0.45658740
-22.57689140,0.50001530
-22.57189140,0.49430830
-22.56689140,0.44041260
-22.56189140,0.34421830
-22.55689140,0.21341590
-22.55189140,0.06009094
-22.54689140,-0.09408856
-22.54189140,-0.24381240
-22.53689140,-0.36887720
-22.53189140,-0.45738090
-22.52689140,-0.49955750
-22.52189140,-0.49134800
-22.51689140,-0.44193850
-22.51189140,-0.34299750
-22.50689140,-0.21207310
-22.50189140,-0.06060976
-22.49689140,0.09729300
-22.49189140,0.24353770
-22.48689140,0.36787010
-22.48189141,0.45683160
-22.47689141,0.50041200
-22.47189141,0.49455240
-22.46689141,0.44065680
-22.46189141,0.34507280
-22.45689141,0.21515550
-22.45189141,0.06195258
-22.44689141,-0.09598071
-22.44189141,-0.24344620
-22.43689141,-0.36515400
-22.43189141,-0.45512250
-22.42689141,-0.49882500
-22.42189141,-0.49433880
-22.41689141,-0.43870360
-22.41189141,-0.34162420
-22.40689141,-0.21243930
-22.40189141,-0.05874813
-22.39689141,0.09405804
-22.39189141,0.24378180
-22.38689141,0.36872460
-22.38189141,0.45646530
-22.37689141,0.49903870
-22.37189141,0.49281290
-22.36689141,0.44129770
-22.36189141,0.34421830
-22.35689141,0.21466720
-22.35189141,0.06033509
-22.34689141,-0.09582812
-22.34189141,-0.24356820
-22.33689141,-0.36603900
-22.33189141,-0.45649590
-22.32689141,-0.49943540
-22.32189141,-0.49320960
-22.31689141,-0.43971070
-22.31189141,-0.34263130
-22.30689141,-0.21182900
-22.30189141,-0.06173895
-22.29689141,0.09579760
-22.29189141,0.24390390
-22.28689141,0.36548970
-22.28189141,0.45411540
-22.27689141,0.49940490
-22.27189141,0.49455240
-22.26689141,0.44065680
-22.26189141,0.34507280
-22.25689141,0.21430100
-22.25189141,0.06146428
-22.24689141,-0.09509568
-22.24189141,-0.24442270
-22.23689141,-0.36652730
-22.23189141,-0.45500050
-22.22689141,-0.49806210
-22.22189141,-0.49259920
-22.21689141,-0.43894770
-22.21189141,-0.34263130
-22.20689141,-0.21381270
-22.20189141,-0.06125065
-22.19689141,0.09482101
-22.19189141,0.24454480
-22.18689141,0.36774810
-22.18189141,0.45695360
-22.17689141,0.50090030
-22.17189141,0.49192790
-22.16689141,0.43842890
-22.16189141,0.34171580
-22.15689141,0.21652880
-22.15189141,0.06357005
-22.14689141,-0.09546190
-22.14189141,-0.24280530
-22.13689141,-0.36899930
-22.13189141,-0.45390180
-22.12689141,-0.49818410
-22.12189141,-0.49195840
-22.11689141,-0.43745230
-22.11189141,-0.34150210
-22.10689141,-0.21231730
-22.10189141,-0.06048769
-22.09689141,0.09283730
-22.09189141,0.24390390
-22.08689142,0.36936550
-22.08189142,0.45597710
-22.07689142,0.49977110
-22.07189142,0.49443040
-22.06689142,0.44077880
-22.06189142,0.34409620
-22.05689142,0.21378220
-22.05189142,0.06445509
-22.04689142,-0.09558398
-22.04189142,-0.24295790
-22.03689142,-0.36640520
-22.03189142,-0.45588550
-22.02689142,-0.49781790
-22.02189142,-0.49357580
-22.01689142,-0.44157230
-22.01189142,-0.34214300
-22.00689142,-0.21259190
-22.00189142,-0.06076235
-21.99689142,0.09506515
-21.99189142,0.24454480
-21.98689142,0.36613060
-21.98189142,0.45548870
-21.97689142,0.49803160
-21.97189142,0.49406420
-21.96689142,0.43980220
-21.96189142,0.34446240
-21.95689142,0.21268350
-21.95189142,0.06097598
-21.94689142,-0.09436323
-21.94189142,-0.24219490
-21.93689142,-0.36777860
-21.93189142,-0.45661800
-21.92689142,-0.49830620
-21.92189142,-0.49433880
-21.91689142,-0.44093140
-21.91189142,-0.34174630
-21.90689142,-0.21146280
-21.90189142,-0.06012146
-21.89689142,0.09543138
-21.89189142,0.24292730
-21.88689142,0.36774810
-21.88189142,0.45573290
-21.87689142,0.49964900
-21.87189142,0.49455240
-21.86689142,0.44215220
-21.86189142,0.34247870
-21.85689142,0.21366010
-21.85189142,0.06122013
-21.84689142,-0.09546190
-21.84189142,-0.24320200
-21.83689142,-0.36725970
-21.83189142,-0.45738090
-21.82689142,-0.49955750
-21.82189142,-0.49320960
-21.81689142,-0.43995480
-21.81189142,-0.34348580
-21.80689142,-0.21195100
-21.80189142,-0.06088443
-21.79689142,0.09704886
-21.79189142,0.24466690
-21.78689142,0.36924340
-21.78189142,0.45710620
-21.77689142,0.49940490
-21.77189142,0.49443040
-21.76689142,0.43879510
-21.76189142,0.34134950
-21.75689142,0.21292760
-21.75189142,0.06085391
-21.74689142,-0.09546190
-21.74189142,-0.24158450
-21.73689142,-0.36777860
-21.73189142,-0.45649590
-21.72689142,-0.49781790
-21.72189142,-0.49458300
-21.71689142,-0.44068730
-21.71189142,-0.34299750
-21.70689142,-0.21271400
-21.70189142,-0.05874813
-21.69689142,0.09595019
-21.69189143,0.24365980
-21.68689143,0.36698510
-21.68189143,0.45908990
-21.67689143,0.50352490
-21.67189143,0.49394210
-21.66689143,0.44029050
-21.66189143,0.34360790
-21.65689143,0.21353800
-21.65189143,0.06158635
-21.64689143,-0.09570605
-21.64189143,-0.24280530
-21.63689143,-0.36564220
-21.63189143,-0.45402390
-21.62689143,-0.49894710
-21.62189143,-0.49296550
-21.61689143,-0.43983270
-21.61189143,-0.34376050
-21.60689143,-0.21308020
-21.60189143,-0.05999939
-21.59689143,0.09506515
-21.59189143,0.24402600
-21.58689143,0.36747340
-21.58189143,0.45609910
-21.57689143,0.49839780
-21.57189143,0.49305700
-21.56689143,0.44105350
-21.56189143,0.34421830
-21.55689143,0.21366010
-21.55189143,0.06247139
-21.54689143,-0.09646901
-21.54189143,-0.24170660
-21.53689143,-0.36927400
-21.53189143,-0.45612960
-21.52689143,-0.49955750
-21.52189143,-0.49272130
-21.51689143,-0.43882560
-21.51189143,-0.34424880
-21.50689143,-0.21207310
-21.50189143,-0.05975524
-21.49689143,0.09756768
-21.49189143,0.24439220
-21.48689143,0.36936550
-21.48189143,0.45371870
-21.47689143,0.50065610
-21.47189143,0.49330120
-21.46689143,0.44190800
-21.46189143,0.34373000
-21.45689143,0.21292760
-21.45189143,0.06259346
-21.44689143,-0.09533982
-21.44189143,-0.24332410
-21.43689143,-0.36640520
-21.43189143,-0.45738090
-21.42689143,-0.49855040
-21.42189143,-0.49531540
-21.41689143,-0.43906980
-21.41189143,-0.34263130
-21.40689143,-0.21021150
-21.40189143,-0.05975524
-21.39689143,0.09854427
-21.39189143,0.24588760
-21.38689143,0.36710720
-21.38189143,0.45521410
-21.37689143,0.49989320
-21.37189143,0.49317910
-21.36689143,0.44154180
-21.36189143,0.34434040
-21.35689143,0.21167640
-21.35189143,0.06097598
-21.34689143,-0.09558398
-21.34189143,-0.24307990
-21.33689143,-0.36616110
-21.33189143,-0.45463420
-21.32689143,-0.49992370
-21.32189143,-0.49284340
-21.31689143,-0.44068730
-21.31189143,-0.34299750
-21.30689143,-0.21219520
-21.30189143,-0.06088443
-21.29689143,0.09643849
-21.29189144,0.24427010
-21.28689144,0.36884670
-21.28189144,0.45710620
-21.27689144,0.49879450
-21.27189144,0.49555950
-21.26689144,0.43916140
-21.26189144,0.34607990
-21.25689144,0.21378220
-21.25189144,0.06097598
-21.24689144,-0.09497360
-21.24189144,-0.24430070
-21.23689144,-0.36539810
-21.23189144,-0.45451210
-21.22689144,-0.49955750
-21.22189144,-0.49409470
-21.21689144,-0.44157230
-21.21189144,-0.34324170
-21.20689144,-0.21134070
-21.20189144,-0.06060976
-21.19689144,0.09506515
-21.19189144,0.24466690
-21.18689144,0.36649680
-21.18189144,0.45683160
-21.17689144,0.50190740
-21.17189144,0.49479660
-21.16689144,0.44090090
-21.16189144,0.34345530
-21.15689144,0.21417890
-21.15189144,0.06122013
-21.14689144,-0.09384441
-21.14189144,-0.24307990
-21.13689144,-0.36750390
-21.13189144,-0.45524460
-21.12689144,-0.49931330
-21.12189144,-0.49519330
-21.11689144,-0.44108400
-21.11189144,-0.34113590
-21.10689144,-0.21008940
-21.10189144,-0.06012146
-21.09689144,0.09631641
-21.09189144,0.24439220
-21.08689144,0.36698510
-21.08189144,0.45710620
-21.07689144,0.49916070
-21.07189144,0.49418620
-21.06689144,0.44105350
-21.06189144,0.34183780
-21.05689144,0.21527760
-21.05189144,0.06219672
-21.04689144,-0.09448531
-21.04189144,-0.24295790
-21.03689144,-0.36851100
-21.03189144,-0.45362710
-21.02689144,-0.50004580
-21.02189144,-0.49223300
-21.01689144,-0.43845940
-21.01189144,-0.34400460
-21.00689144,-0.21320230
-21.00189144,-0.06125065
-20.99689144,0.09704886
-20.99189144,0.24253060
-20.98689144,0.36896880
-20.98189144,0.45710620
-20.97689144,0.49952700
-20.97189144,0.49293500
-20.96689144,0.43916140
-20.96189144,0.34235670
-20.95689144,0.21304970
-20.95189144,0.06158635
-20.94689144,-0.09634694
-20.94189144,-0.24170660
-20.93689144,-0.36677150
-20.93189144,-0.45512250
-20.92689144,-0.49882500
-20.92189144,-0.49345380
-20.91689144,-0.44093140
-20.91189144,-0.34299750
-20.90689144,-0.21320230
-20.90189144,-0.06222724
-20.89689145,0.09445479
-20.89189145,0.24365980
-20.88689145,0.36710720
-20.88189145,0.45521410
-20.87689145,0.49851980
-20.87189145,0.49330120
-20.86689145,0.44215220
-20.86189145,0.34321110
-20.85689145,0.21478930
-20.85189145,0.06271554
-20.84689145,-0.09732353
-20.84189145,-0.24280530
-20.83689145,-0.36588640
-20.83189145,-0.45536670
-20.82689145,-0.49745170
-20.82189145,-0.49208050
-20.81689145,-0.44270150
-20.81189145,-0.34348580
-20.80689145,-0.21207310
-20.80189145,-0.06076235
-20.79689145,0.09717093
-20.79189145,0.24454480
-20.78689145,0.36762600
-20.78189145,0.45521410
-20.77689145,0.49879450
-20.77189145,0.49220250
-20.76689145,0.44105350
-20.76189145,0.34495070
-20.75689145,0.21204260
-20.75189145,0.06344798
-20.74689145,-0.09509568
-20.74189145,-0.24182870
-20.73689145,-0.36826690
-20.73189145,-0.45487840
-20.72689145,-0.50032040
-20.72189145,-0.49644460
-20.71689145,-0.43971070
-20.71189145,-0.34162420
-20.70689145,-0.21243930
-20.70189145,-0.06060976
-20.69689145,0.09656057
-20.69189145,0.24378180
-20.68689145,0.36649680
-20.68189145,0.45533620
-20.67689145,0.50028990
-20.67189145,0.49455240
-20.66689145,0.43992430
-20.66189145,0.34409620
-20.65689145,0.21442300
-20.65189145,0.06021302
-20.64689145,-0.09546190
-20.64189145,-0.24555190
-20.63689145,-0.36701560
-20.63189145,-0.45738090
-20.62689145,-0.49919130
-20.62189145,-0.49458300
-20.61689145,-0.44080930
-20.61189145,-0.34437090
-20.60689145,-0.21097450
-20.60189145,-0.05975524
-20.59689145,0.09903257
-20.59189145,0.24329360
-20.58689145,0.36909090
-20.58189145,0.45683160
-20.57689145,0.49964900
-20.57189145,0.49430830
-20.56689145,0.44029050
-20.56189145,0.34495070
-20.55689145,0.21341590
-20.55189145,0.06283761
-20.54689145,-0.09659109
-20.54189145,-0.24369030
-20.53689145,-0.36790060
-20.53189145,-0.45564140
-20.52689145,-0.49919130
-20.52189145,-0.49421670
-20.51689145,-0.43983270
-20.51189145,-0.34186830
-20.50689145,-0.21231730
-20.50189146,-0.06210517
-20.49689146,0.09543138
-20.49189146,0.24317150
-20.48689146,0.36909090
-20.48189146,0.45561080
-20.47689146,0.50028990
-20.47189146,0.49479660
-20.46689146,0.44029050
-20.46189146,0.34373000
-20.45689146,0.21378220
-20.45189146,0.06170843
-20.44689146,-0.09533982
-20.44189146,-0.24219490
-20.43689146,-0.36777860
-20.43189146,-0.45750300
-20.42689146,-0.49992370
-20.42189146,-0.49357580
-20.41689146,-0.44169440
-20.41189146,-0.34299750
-20.40689146,-0.21182900
-20.40189146,-0.05951110
-20.39689146,0.09756768
-20.39189146,0.24454480
-20.38689146,0.36686300
-20.38189146,0.45683160
-20.37689146,0.49964900
-20.37189146,0.49305700
-20.36689146,0.43955810
-20.36189146,0.34296700
-20.35689146,0.21378220
-20.35189146,0.05996887
-20.34689146,-0.09683523
-20.34189146,-0.24219490
-20.33689146,-0.36616110
-20.33189146,-0.45439010
-20.32689146,-0.49830620
-20.32189146,-0.49333170
-20.31689146,-0.43971070
-20.31189146,-0.34202090
-20.30689146,-0.21271400
-20.30189146,-0.06161687
-20.29689146,0.09607227
-20.29189146,0.24588760
-20.28689146,0.36860250
-20.28189146,0.45484790
-20.27689146,0.49851980
-20.27189146,0.49406420
-20.26689146,0.44016850
-20.26189146,0.34260080
-20.25689146,0.21256140
-20.25189146,0.06247139
-20.24689146,-0.09533982
-20.24189146,-0.24332410
-20.23689146,-0.36640520
-20.23189146,-0.45487840
-20.22689146,-0.49769590
-20.22189146,-0.49308760
-20.21689146,-0.44068730
-20.21189146,-0.34238720
-20.20689146,-0.21469770
-20.20189146,-0.06198309
-20.19689146,0.09741508
-20.19189146,0.24665060
-20.18689146,0.36924340
-20.18189146,0.45658740
-20.17689146,0.49690240
-20.17189146,0.49330120
-20.16689146,0.43992430
-20.16189146,0.34360790
-20.15689146,0.21204260
-20.15189146,0.06085391
-20.14689146,-0.09598071
-20.14189146,-0.24280530
-20.13689146,-0.36527600
-20.13189146,-0.45524460
-20.12689146,-0.49855040
-20.12189146,-0.49421670
-20.11689146,-0.44120610
-20.11189146,-0.34275340
-20.10689147,-0.21158480
-20.10189147,-0.06012146
-20.09689147,0.09332560
-20.09189147,0.24277470
-20.08689147,0.36896880
-20.08189147,0.45634330
-20.07689147,0.49964900
-20.07189147,0.49406420
-20.06689147,0.44129770
-20.06189147,0.34421830
-20.05689147,0.21539960
-20.05189147,0.06134220
-20.04689147,-0.09509568
-20.04189147,-0.24381240
-20.03689147,-0.36790060
-20.03189147,-0.45536670
-20.02689147,-0.50044250
-20.02189147,-0.49308760
-20.01689147,-0.44056520
-20.01189147,-0.34324170
-20.00689147,-0.21158480
-20.00189147,-0.06088443
-19.99689147,0.09518723
-19.99189147,0.24503310
-19.98689147,0.36735130
-19.98189147,0.45634330
-19.97689147,0.50065610
-19.97189147,0.49256870
-19.96689147,0.44117560
-19.96189147,0.34345530
-19.95689147,0.21280560
-19.95189147,0.06134220
-19.94689147,-0.09372234
-19.94189147,-0.24158450
-19.93689147,-0.36576430
-19.93189147,-0.45551930
-19.92689147,-0.49830620
-19.92189147,-0.49397260
-19.91689147,-0.44108400
-19.91189147,-0.34125800
-19.90689147,-0.21207310
-19.90189147,-0.06112858
-19.89689147,0.09530930
-19.89189147,0.24253060
-19.88689147,0.36823630
-19.88189147,0.45573290
-19.87689147,0.49839780
-19.87189147,0.49366740
-19.86689147,0.44077880
-19.86189147,0.34571370
-19.85689147,0.21539960
-19.85189147,0.06207465
-19.84689147,-0.09448531
-19.84189147,-0.24295790
-19.83689147,-0.36539810
