Frequency,Channel A
5.74951172,-93.65456000
5.76171875,-94.83360000
5.77392578,-97.51981000
5.78613281,-99.68003000
5.79833984,-98.25553000
5.81054688,-97.60545000
5.82275391,-98.91571000
5.83496094,-97.45866000
5.84716797,-95.08575000
5.85937500,-94.57298000
5.87158203,-92.50455000
5.88378906,-90.23622000
5.89599609,-90.16303000
5.90820313,-93.00603000
5.92041016,-100.17240000
5.93261719,-99.68488000
5.94482422,-95.30637000
5.95703125,-94.52327000
5.96923828,-94.40916000
5.98144531,-93.49086000
5.99365234,-93.03331000
6.00585938,-92.09916000
6.01806641,-89.50184000
6.03027344,-87.33182000
6.04248047,-86.99199000
6.05468750,-88.82745000
6.06689453,-92.87002000
6.07910156,-99.01109000
6.09130859,-107.28060000
6.10351563,-106.88540000
6.11572266,-97.86562000
6.12792969,-94.91559000
6.14013672,-97.00784000
6.15234375,-103.91600000
6.16455078,-98.70815000
6.17675781,-95.90697000
6.18896484,-96.69794000
6.20117188,-98.51093000
6.21337891,-97.88292000
6.22558594,-95.64828000
6.23779297,-94.76849000
6.25000000,-94.26585000
6.26220703,-93.03581000
6.27441406,-93.46413000
6.28662109,-93.99016000
6.29882813,-91.93485000
6.31103516,-91.43042000
6.32324219,-93.23473000
6.33544922,-94.33226000
6.34765625,-92.53024000
6.35986328,-91.16843000
6.37207031,-91.53008000
6.38427734,-93.86534000
6.39648438,-97.45845000
6.40869141,-100.96430000
6.42089844,-114.61620000
6.43310547,-100.46940000
6.44531250,-95.72727000
6.45751953,-95.11046000
6.46972656,-93.44306000
6.48193359,-90.81763000
6.49414063,-89.91812000
6.50634766,-90.31577000
6.51855469,-89.91306000
6.53076172,-89.51199000
6.54296875,-91.08223000
6.55517578,-94.66850000
6.56738281,-96.93166000
6.57958984,-95.16798000
6.59179688,-95.47092000
6.60400391,-101.48140000
6.61621094,-105.11410000
6.62841797,-95.90046000
6.64062500,-93.12817000
6.65283203,-93.29681000
6.66503906,-94.41466000
6.67724609,-95.44836000
6.68945313,-98.44586000
6.70166016,-102.63930000
6.71386719,-110.69030000
6.72607422,-105.96120000
6.73828125,-98.05317000
6.75048828,-95.87940000
6.76269531,-96.69450000
6.77490234,-102.29590000
6.78710938,-103.59140000
6.79931641,-92.93948000
6.81152344,-89.27165000
6.82373047,-88.79283000
6.83593750,-90.58337000
6.84814453,-92.49093000
6.86035156,-90.93319000
6.87255859,-89.21936000
6.88476563,-89.20473000
6.89697266,-90.73627000
6.90917969,-93.97469000
6.92138672,-99.82242000
6.93359375,-97.69128000
6.94580078,-92.66525000
6.95800781,-90.91259000
6.97021484,-91.36530000
6.98242188,-93.07964000
6.99462891,-94.89876000
7.00683594,-95.86951000
7.01904297,-95.77251000
7.03125000,-95.44031000
7.04345703,-96.10699000
7.05566406,-98.03185000
7.06787109,-95.01608000
7.08007813,-91.28490000
7.09228516,-90.94250000
7.10449219,-92.81718000
7.11669922,-94.21349000
7.12890625,-94.83020000
7.14111328,-93.40028000
7.15332031,-91.73988000
7.16552734,-90.89731000
7.17773438,-90.13945000
7.18994141,-90.09961000
7.20214844,-91.21964000
7.21435547,-93.16278000
7.22656250,-95.06683000
7.23876953,-96.55872000
7.25097656,-98.82240000
7.26318359,-100.45610000
7.27539063,-94.96544000
7.28759766,-92.03149000
7.29980469,-94.31653000
7.31201172,-96.62257000
7.32421875,-89.78374000
7.33642578,-87.47230000
7.34863281,-87.77032000
7.36083984,-89.12880000
7.37304688,-90.39451000
7.38525391,-90.61272000
7.39746094,-89.55993000
7.40966797,-87.98584000
7.42187500,-86.99917000
7.43408203,-87.43465000
7.44628906,-89.25816000
7.45849609,-91.21510000
7.47070313,-92.85240000
7.48291016,-95.66537000
7.49511719,-99.24838000
7.50732422,-100.25860000
7.51953125,-101.96250000
7.53173828,-113.43060000
7.54394531,-101.27690000
7.55615234,-97.57034000
7.56835938,-99.47933000
7.58056641,-102.55070000
7.59277344,-97.57928000
7.60498047,-94.95696000
7.61718750,-95.91573000
7.62939453,-98.68419000
7.64160156,-97.82034000
7.65380859,-96.92717000
7.66601563,-98.02122000
7.67822266,-100.29330000
7.69042969,-104.83640000
7.70263672,-96.56317000
7.71484375,-90.50523000
7.72705078,-88.10849000
7.73925781,-87.65530000
7.75146484,-87.79214000
7.76367188,-88.34176000
7.77587891,-89.92863000
7.78808594,-91.87231000
7.80029297,-91.02879000
7.81250000,-89.01445000
7.82470703,-88.42169000
7.83691406,-89.55502000
7.84912109,-92.91070000
7.86132813,-99.17441000
7.87353516,-98.33269000
7.88574219,-92.88677000
7.89794922,-89.17191000
7.91015625,-87.36221000
7.92236328,-87.74041000
7.93457031,-90.54226000
7.94677734,-96.79941000
7.95898438,-103.33970000
7.97119141,-94.68777000
7.98339844,-93.18147000
7.99560547,-97.36826000
8.00781250,-98.56998000
8.02001953,-93.74495000
8.03222656,-93.67054000
8.04443359,-96.07271000
8.05664063,-97.72527000
8.06884766,-97.32248000
8.08105469,-96.54137000
8.09326172,-94.96052000
8.10546875,-93.49381000
8.11767578,-95.29891000
8.12988281,-104.02000000
8.14208984,-94.77985000
8.15429688,-91.05740000
8.16650391,-91.28629000
8.17871094,-92.87716000
8.19091797,-95.58797000
8.20312500,-97.26673000
8.21533203,-93.73814000
8.22753906,-92.12936000
8.23974609,-92.37762000
8.25195313,-92.96849000
8.26416016,-93.53524000
8.27636719,-93.31860000
8.28857422,-92.22670000
8.30078125,-92.43568000
8.31298828,-95.66026000
8.32519531,-101.46750000
8.33740234,-94.52022000
8.34960938,-90.82397000
8.36181641,-90.59241000
8.37402344,-92.25133000
8.38623047,-92.36230000
8.39843750,-89.99759000
8.41064453,-88.69236000
8.42285156,-89.42108000
8.43505859,-92.17011000
8.44726563,-96.43990000
8.45947266,-98.34972000
8.47167969,-95.89143000
8.48388672,-94.21909000
8.49609375,-94.63645000
8.50830078,-97.33666000
8.52050781,-95.75748000
8.53271484,-90.99700000
8.54492188,-88.91289000
8.55712891,-88.85910000
8.56933594,-89.63935000
8.58154297,-90.37530000
8.59375000,-91.36537000
8.60595703,-93.24960000
8.61816406,-96.22352000
8.63037109,-99.64664000
8.64257813,-98.65845000
8.65478516,-94.51455000
8.66699219,-91.63335000
8.67919922,-90.56988000
8.69140625,-92.12627000
8.70361328,-97.98020000
8.71582031,-98.71217000
8.72802734,-92.39613000
8.74023438,-89.23134000
8.75244141,-87.89073000
8.76464844,-88.36196000
8.77685547,-90.46892000
8.78906250,-92.98950000
8.80126953,-95.52388000
8.81347656,-99.89355000
8.82568359,-96.40575000
8.83789063,-91.81665000
8.85009766,-90.20583000
8.86230469,-89.98092000
8.87451172,-89.98112000
8.88671875,-89.87232000
8.89892578,-90.20340000
8.91113281,-91.92008000
8.92333984,-95.92262000
8.93554688,-100.24100000
8.94775391,-96.35403000
8.95996094,-93.60658000
8.97216797,-94.10165000
8.98437500,-98.60527000
8.99658203,-103.25850000
9.00878906,-95.60770000
9.02099609,-92.96785000
9.03320313,-93.69163000
9.04541016,-96.84681000
9.05761719,-102.87620000
9.06982422,-102.60220000
9.08203125,-96.14645000
9.09423828,-93.76721000
9.10644531,-94.94841000
9.11865234,-102.38680000
9.13085938,-108.18570000
9.14306641,-102.29000000
9.15527344,-105.06420000
9.16748047,-96.17188000
9.17968750,-92.51701000
9.19189453,-92.34988000
9.20410156,-93.62437000
9.21630859,-92.79712000
9.22851563,-90.46646000
9.24072266,-89.40949000
9.25292969,-90.13652000
9.26513672,-92.60924000
9.27734375,-95.47581000
9.28955078,-95.55054000
9.30175781,-93.93240000
9.31396484,-92.43355000
9.32617188,-91.80948000
9.33837891,-92.86783000
9.35058594,-95.94238000
9.36279297,-99.15587000
9.37500000,-98.33171000
9.38720703,-95.88979000
9.39941406,-96.66544000
9.41162109,-95.70939000
9.42382813,-91.55009000
9.43603516,-91.55449000
9.44824219,-95.48247000
9.46044922,-96.15361000
9.47265625,-93.39050000
9.48486328,-90.99619000
9.49707031,-88.41187000
9.50927734,-87.23894000
9.52148438,-88.50590000
9.53369141,-93.00060000
9.54589844,-97.39868000
9.55810547,-93.28622000
9.57031250,-91.41208000
9.58251953,-91.41808000
9.59472656,-91.61407000
9.60693359,-90.91457000
9.61914063,-90.06311000
9.63134766,-91.48769000
9.64355469,-96.72067000
9.65576172,-97.59910000
9.66796875,-93.91190000
9.68017578,-93.70472000
9.69238281,-97.97570000
9.70458984,-105.97240000
9.71679688,-95.65379000
9.72900391,-93.54446000
9.74121094,-94.98658000
9.75341797,-98.21101000
9.76562500,-101.55930000
9.77783203,-100.10680000
9.79003906,-98.02884000
9.80224609,-99.33722000
9.81445313,-103.77570000
9.82666016,-105.58130000
9.83886719,-103.50560000
9.85107422,-102.03140000
9.86328125,-101.45210000
9.87548828,-102.95020000
9.88769531,-106.81870000
9.89990234,-108.43380000
9.91210938,-104.38810000
9.92431641,-100.81570000
9.93652344,-97.96494000
9.94873047,-95.92495000
9.96093750,-99.87248000
9.97314453,-98.78671000
9.98535156,-91.14334000
9.99755859,-91.19674000
10.00976563,-98.60287000
10.02197266,-102.16570000
10.03417969,-97.34862000
10.04638672,-99.33125000
10.05859375,-104.08410000
10.07080078,-100.50060000
10.08300781,-95.37956000
10.09521484,-93.09715000
10.10742188,-92.73589000
10.11962891,-93.19392000
10.13183594,-95.41409000
10.14404297,-105.35800000
10.15625000,-99.83432000
10.16845703,-94.66328000
10.18066406,-95.32153000
10.19287109,-102.31020000
10.20507813,-102.79630000
10.21728516,-95.49625000
10.22949219,-94.75099000
10.24169922,-95.74084000
10.25390625,-98.10101000
10.26611328,-102.46790000
10.27832031,-97.17679000
10.29052734,-95.75283000
10.30273438,-100.56240000
10.31494141,-116.62400000
10.32714844,-102.12280000
10.33935547,-105.89230000
10.35156250,-104.32640000
10.36376953,-95.91620000
10.37597656,-96.01208000
10.38818359,-100.56460000
10.40039063,-93.80458000
10.41259766,-90.47691000
10.42480469,-90.72631000
10.43701172,-93.22705000
10.44921875,-95.06444000
10.46142578,-94.30856000
10.47363281,-95.18990000
10.48583984,-99.89460000
10.49804688,-105.06610000
10.51025391,-101.69420000
10.52246094,-100.41900000
10.53466797,-101.87830000
10.54687500,-99.35261000
10.55908203,-95.66252000
10.57128906,-96.54568000
10.58349609,-101.02250000
10.59570313,-98.77723000
10.60791016,-100.17400000
10.62011719,-116.14770000
10.63232422,-103.56330000
10.64453125,-105.61360000
10.65673828,-105.67780000
10.66894531,-98.68389000
10.68115234,-96.69737000
10.69335938,-96.12209000
10.70556641,-97.43125000
10.71777344,-99.87376000
10.72998047,-97.69328000
10.74218750,-96.00930000
10.75439453,-97.63725000
10.76660156,-106.48630000
10.77880859,-102.32580000
10.79101563,-93.85787000
10.80322266,-90.82381000
10.81542969,-89.75392000
10.82763672,-89.22241000
10.83984375,-89.48946000
10.85205078,-92.41432000
10.86425781,-103.63370000
10.87646484,-98.41992000
10.88867188,-93.09083000
10.90087891,-91.45977000
10.91308594,-90.60157000
10.92529297,-91.13837000
10.93750000,-94.79691000
10.94970703,-104.85350000
10.96191406,-103.89820000
10.97412109,-105.62090000
10.98632813,-115.23910000
10.99853516,-105.04670000
11.01074219,-112.29370000
11.02294922,-100.04050000
11.03515625,-93.83232000
11.04736328,-91.79821000
11.05957031,-92.64057000
11.07177734,-96.92397000
11.08398438,-96.61164000
11.09619141,-91.58444000
11.10839844,-89.95062000
11.12060547,-91.08349000
11.13281250,-95.68961000
11.14501953,-109.25680000
11.15722656,-96.13708000
11.16943359,-91.59771000
11.18164063,-90.63004000
11.19384766,-92.27078000
11.20605469,-95.87915000
11.21826172,-98.65909000
11.23046875,-101.40860000
11.24267578,-97.95757000
11.25488281,-95.25452000
11.26708984,-96.89981000
11.27929688,-101.93320000
11.29150391,-106.88350000
11.30371094,-102.47020000
11.31591797,-97.87327000
11.32812500,-96.42256000
11.34033203,-95.76747000
11.35253906,-93.04752000
11.36474609,-91.29872000
11.37695313,-91.30904000
11.38916016,-93.01231000
11.40136719,-97.15871000
11.41357422,-103.82310000
11.42578125,-102.40070000
11.43798828,-103.38740000
11.45019531,-109.67000000
11.46240234,-98.43179000
11.47460938,-96.75426000
11.48681641,-103.78570000
11.49902344,-102.74060000
11.51123047,-96.06004000
11.52343750,-94.92317000
11.53564453,-94.19974000
11.54785156,-93.80916000
11.56005859,-95.76942000
11.57226563,-99.31551000
11.58447266,-96.83804000
11.59667969,-96.08046000
11.60888672,-97.08221000
11.62109375,-95.40874000
11.63330078,-94.12267000
11.64550781,-93.43243000
11.65771484,-92.01775000
11.66992188,-90.44234000
11.68212891,-89.51783000
11.69433594,-89.36063000
11.70654297,-89.79703000
11.71875000,-90.72118000
11.73095703,-91.93802000
11.74316406,-92.62640000
11.75537109,-93.21004000
11.76757813,-94.67941000
11.77978516,-96.46564000
11.79199219,-100.11290000
11.80419922,-104.58640000
11.81640625,-98.70052000
11.82861328,-97.34018000
11.84082031,-102.66330000
11.85302734,-105.35960000
11.86523438,-97.34340000
11.87744141,-97.83242000
11.88964844,-103.08250000
11.90185547,-98.89698000
11.91406250,-97.07579000
11.92626953,-99.61234000
11.93847656,-106.84830000
11.95068359,-107.25620000
11.96289063,-97.97736000
11.97509766,-93.65376000
11.98730469,-92.20262000
11.99951172,-93.36457000
12.01171875,-96.68358000
12.02392578,-97.17909000
12.03613281,-95.69156000
12.04833984,-97.50568000
12.06054688,-108.29640000
12.07275391,-99.43141000
12.08496094,-92.83675000
12.09716797,-90.92790000
12.10937500,-91.49513000
12.12158203,-93.26950000
12.13378906,-94.65836000
12.14599609,-94.95216000
12.15820313,-94.65057000
12.17041016,-94.47723000
12.18261719,-96.92302000
12.19482422,-113.62060000
12.20703125,-97.62321000
12.21923828,-93.43484000
12.23144531,-94.09618000
12.24365234,-98.12354000
12.25585938,-104.41650000
12.26806641,-99.67969000
12.28027344,-96.27654000
12.29248047,-95.05554000
12.30468750,-94.41143000
12.31689453,-96.04855000
12.32910156,-100.73820000
12.34130859,-100.70220000
12.35351563,-96.86177000
12.36572266,-93.71584000
12.37792969,-93.51323000
12.39013672,-96.49008000
12.40234375,-100.82400000
12.41455078,-99.84479000
12.42675781,-97.90519000
12.43896484,-99.44658000
12.45117188,-101.07920000
12.46337891,-101.56580000
12.47558594,-105.88170000
12.48779297,-100.93480000
12.50000000,-97.86719000
12.51220703,-101.05240000
12.52441406,-109.62450000
12.53662109,-97.12608000
12.54882813,-94.18556000
12.56103516,-94.76057000
12.57324219,-97.06371000
12.58544922,-98.57896000
12.59765625,-98.90530000
12.60986328,-101.26970000
12.62207031,-102.61920000
12.63427734,-99.90762000
12.64648438,-101.72560000
12.65869141,-102.11920000
12.67089844,-98.03844000
12.68310547,-99.81018000
12.69531250,-99.50748000
12.70751953,-93.08987000
12.71972656,-91.63579000
12.73193359,-94.16317000
12.74414063,-98.04961000
12.75634766,-96.08665000
12.76855469,-93.46031000
12.78076172,-92.28755000
12.79296875,-92.68867000
12.80517578,-93.87502000
12.81738281,-93.87817000
12.82958984,-92.86893000
12.84179688,-93.76962000
12.85400391,-97.29293000
12.86621094,-96.00373000
12.87841797,-95.25568000
12.89062500,-102.92180000
12.90283203,-94.80538000
12.91503906,-89.45013000
12.92724609,-88.91194000
12.93945313,-90.95459000
12.95166016,-93.53059000
12.96386719,-94.48550000
12.97607422,-93.23811000
12.98828125,-92.06780000
13.00048828,-92.00932000
13.01269531,-92.80865000
13.02490234,-94.49110000
13.03710938,-97.16869000
13.04931641,-101.19030000
13.06152344,-104.68300000
13.07373047,-99.78264000
13.08593750,-94.85390000
13.09814453,-91.99586000
