Frequency,Channel B
(kHz),(dBu)

23.26965332,-67.65173000
23.36502075,-69.32144000
23.46038818,-64.45187000
23.55575562,-61.97490000
23.65112305,-65.61353000
23.74649048,-71.01745000
23.84185791,-69.59114000
23.93722534,-76.11978000
24.03259277,-76.22234000
24.12796021,-68.19403000
24.22332764,-66.47658000
24.31869507,-70.67123000
24.41406250,-69.86903000
24.50942993,-69.71445000
24.60479736,-77.14322000
24.70016479,-74.47275000
24.79553223,-77.82571000
24.89089966,-70.60786000
24.98626709,-65.02272000
25.08163452,-65.53450000
25.17700195,-72.15704000
25.27236938,-64.79865000
25.36773682,-67.43697000
25.46310425,-62.51877000
25.55847168,-60.92295000
25.65383911,-62.04323000
25.74920654,-69.48211000
25.84457397,-72.34617000
25.93994141,-68.95060000
26.03530884,-70.36854000
26.13067627,-68.20383000
26.22604370,-77.05291000
26.32141113,-63.94727000
26.41677856,-64.60558000
26.51214600,-69.70303000
26.60751343,-68.05626000
26.70288086,-63.24171000
26.79824829,-61.81194000
26.89361572,-61.44591000
26.98898315,-61.53069000
27.08435059,-63.54366000
27.17971802,-64.52153000
27.27508545,-64.43268000
27.37045288,-65.33788000
27.46582031,-64.08250000
27.56118774,-62.97724000
27.65655518,-67.33226000
27.75192261,-71.09190000
27.84729004,-66.90909000
27.94265747,-67.68400000
28.03802490,-85.05502000
28.13339233,-81.73587000
28.22875977,-68.95348000
28.32412720,-65.54002000
28.41949463,-64.71870000
28.51486206,-66.29446000
28.61022949,-61.39508000
28.70559692,-59.43167000
28.80096436,-63.14321000
28.89633179,-72.14465000
28.99169922,-79.03244000
29.08706665,-75.23375000
29.18243408,-67.37630000
29.27780151,-69.41379000
29.37316895,-66.30727000
29.46853638,-63.80129000
29.56390381,-66.02621000
29.65927124,-71.89662000
29.75463867,-68.78981000
29.85000610,-75.30383000
29.94537354,-81.81225000
30.04074097,-71.59888000
30.13610840,-66.72752000
30.23147583,-65.37409000
30.32684326,-63.25535000
30.42221069,-66.62941000
30.51757813,-67.29738000
30.61294556,-66.45051000
30.70831299,-74.47092000
30.80368042,-66.94525000
30.89904785,-67.79131000
30.99441528,-63.97636000
31.08978271,-61.32555000
31.18515015,-61.22606000
31.28051758,-63.06147000
31.37588501,-63.75344000
31.47125244,-66.72488000
31.56661987,-74.91782000
31.66198730,-64.97662000
31.75735474,-70.86236000
31.85272217,-65.98112000
31.94808960,-65.22303000
32.04345703,-87.06719000
32.13882446,-70.12794000
32.23419189,-73.02085000
32.32955933,-61.58152000
32.42492676,-59.59483000
32.52029419,-61.90514000
32.61566162,-63.49681000
32.71102905,-62.87534000
32.80639648,-64.12633000
32.90176392,-64.29484000
32.99713135,-63.14937000
33.09249878,-65.65636000
33.18786621,-71.68147000
33.28323364,-65.34013000
33.37860107,-60.91896000
33.47396851,-61.81278000
33.56933594,-62.81762000
33.66470337,-62.28267000
33.76007080,-61.83920000
33.85543823,-63.56545000
33.95080566,-64.04581000
34.04617310,-62.78567000
34.14154053,-64.49288000
34.23690796,-67.59492000
34.33227539,-68.30910000
34.42764282,-70.59924000
34.52301025,-76.23542000
34.61837769,-74.63919000
34.71374512,-66.86980000
34.80911255,-67.62766000
34.90447998,-77.05897000
34.99984741,-77.95710000
35.09521484,-64.98203000
35.19058228,-59.39686000
35.28594971,-61.24995000
35.38131714,-69.80144000
35.47668457,-64.67996000
35.57205200,-59.63096000
35.66741943,-60.33696000
35.76278687,-64.12601000
35.85815430,-65.79950000
35.95352173,-63.33355000
36.04888916,-63.65203000
36.14425659,-67.45912000
36.23962402,-71.42909000
36.33499146,-65.55253000
36.43035889,-66.00159000
36.52572632,-80.22461000
36.62109375,-67.65572000
36.71646118,-61.28360000
36.81182861,-59.57351000
36.90719604,-67.95564000
37.00256348,-66.40214000
37.09793091,-63.44515000
37.19329834,-69.58306000
37.28866577,-70.10530000
37.38403320,-70.57428000
37.47940063,-66.91943000
37.57476807,-65.27469000
37.67013550,-66.04297000
37.76550293,-66.50954000
37.86087036,-68.63709000
37.95623779,-71.14910000
38.05160522,-70.48991000
38.14697266,-66.36329000
38.24234009,-65.05410000
38.33770752,-62.68667000
38.43307495,-63.35513000
38.52844238,-64.34615000
38.62380981,-64.50470000
38.71917725,-75.63684000
38.81454468,-63.83347000
38.90991211,-62.63500000
39.00527954,-69.48767000
39.10064697,-63.34288000
39.19601440,-62.34768000
39.29138184,-64.93680000
39.38674927,-65.65704000
39.48211670,-65.19761000
39.57748413,-69.44773000
39.67285156,-69.46156000
39.76821899,-70.29325000
39.86358643,-69.26514000
39.95895386,-67.98345000
40.05432129,-64.90606000
40.14968872,-63.20585000
40.24505615,-69.43614000
40.34042358,-67.37317000
40.43579102,-62.88032000
40.53115845,-65.48057000
40.62652588,-76.97070000
40.72189331,-67.70366000
40.81726074,-64.04853000
40.91262817,-69.63053000
41.00799561,-68.49933000
41.10336304,-65.77745000
41.19873047,-67.51196000
41.29409790,-68.46277000
41.38946533,-71.71989000
41.48483276,-80.15489000
41.58020020,-74.62336000
41.67556763,-70.57216000
41.77093506,-67.76505000
41.86630249,-63.58133000
41.96166992,-63.28279000
42.05703735,-64.83683000
42.15240479,-68.91187000
42.24777222,-73.72759000
42.34313965,-62.33683000
42.43850708,-60.02084000
42.53387451,-62.86781000
42.62924194,-66.03941000
42.72460938,-65.26212000
42.81997681,-63.38514000
42.91534424,-69.07224000
43.01071167,-68.03674000
43.10607910,-68.73238000
43.20144653,-77.19359000
43.29681396,-82.31458000
43.39218140,-93.80351000
43.48754883,-83.11919000
43.58291626,-70.48932000
43.67828369,-64.77643000
43.77365112,-64.07546000
43.86901855,-64.61924000
43.96438599,-63.86531000
44.05975342,-62.69965000
44.15512085,-63.70173000
44.25048828,-65.66367000
44.34585571,-66.25029000
44.44122314,-66.72302000
44.53659058,-73.23112000
44.63195801,-72.45772000
44.72732544,-68.49438000
44.82269287,-67.57497000
44.91806030,-63.85937000
45.01342773,-63.65177000
45.10879517,-68.90081000
45.20416260,-70.44183000
45.29953003,-73.56055000
45.39489746,-78.69849000
45.49026489,-76.41221000
45.58563232,-79.41119000
45.68099976,-67.44956000
45.77636719,-64.01437000
45.87173462,-66.05696000
45.96710205,-64.96918000
46.06246948,-67.45196000
46.15783691,-71.16190000
46.25320435,-73.26774000
46.34857178,-67.59134000
46.44393921,-67.69408000
46.53930664,-69.96718000
46.63467407,-70.11281000
46.73004150,-64.17001000
46.82540894,-61.33843000
46.92077637,-67.55312000
47.01614380,-68.61113000
47.11151123,-60.49286000
47.20687866,-59.74016000
47.30224609,-64.80552000
47.39761353,-62.04288000
47.49298096,-59.82227000
47.58834839,-62.96327000
47.68371582,-70.43773000
47.77908325,-71.84444000
47.87445068,-66.41146000
47.96981812,-69.96324000
48.06518555,-71.91171000
48.16055298,-66.21104000
48.25592041,-62.74437000
48.35128784,-62.07124000
48.44665527,-63.06089000
48.54202271,-66.22993000
48.63739014,-69.37524000
48.73275757,-65.28691000
48.82812500,-59.98763000
48.92349243,-59.34206000
49.01885986,-61.18073000
49.11422729,-62.05426000
49.20959473,-65.76765000
49.30496216,-79.71121000
49.40032959,-68.48436000
49.49569702,-64.86385000
49.59106445,-71.86231000
49.68643188,-67.13355000
49.78179932,-63.28147000
49.87716675,-65.12498000
49.97253418,-67.87583000
50.06790161,-66.44123000
50.16326904,-64.93631000
50.25863647,-65.03259000
50.35400391,-67.63113000
50.44937134,-66.89925000
50.54473877,-68.66943000
50.64010620,-72.91787000
50.73547363,-86.22160000
50.83084106,-68.57964000
50.92620850,-61.10551000
51.02157593,-59.75360000
51.11694336,-63.87603000
51.21231079,-69.35215000
51.30767822,-62.01400000
51.40304565,-65.39246000
51.49841309,-73.10746000
51.59378052,-68.84814000
51.68914795,-65.93240000
51.78451538,-65.98148000
51.87988281,-65.66031000
51.97525024,-65.05916000
52.07061768,-64.54272000
52.16598511,-67.76851000
52.26135254,-78.60616000
52.35671997,-76.98393000
52.45208740,-74.78146000
52.54745483,-79.32889000
52.64282227,-71.88909000
52.73818970,-71.49249000
52.83355713,-79.02734000
52.92892456,-76.78232000
53.02429199,-74.32104000
53.11965942,-73.54646000
53.21502686,-63.74904000
53.31039429,-60.94250000
53.40576172,-63.54792000
53.50112915,-68.59636000
53.59649658,-64.33893000
53.69186401,-63.01099000
53.78723145,-64.36390000
53.88259888,-72.41714000
53.97796631,-67.64345000
54.07333374,-61.34787000
54.16870117,-60.12650000
54.26406860,-65.20309000
54.35943604,-76.11230000
54.45480347,-92.32344000
54.55017090,-74.36835000
54.64553833,-73.92055000
54.74090576,-72.32780000
54.83627319,-68.73578000
54.93164063,-66.95805000
55.02700806,-65.81828000
55.12237549,-71.73414000
55.21774292,-92.39259000
55.31311035,-76.15153000
55.40847778,-70.80353000
55.50384521,-71.40623000
55.59921265,-67.91737000
55.69458008,-64.75239000
55.78994751,-66.90969000
55.88531494,-67.70310000
55.98068237,-66.90793000
56.07604980,-70.35516000
56.17141724,-68.58369000
56.26678467,-70.37961000
56.36215210,-80.09232000
56.45751953,-67.74369000
56.55288696,-63.03417000
56.64825439,-67.16628000
56.74362183,-74.25031000
56.83898926,-75.08325000
56.93435669,-75.12058000
57.02972412,-67.46342000
57.12509155,-76.87048000
57.22045898,-72.64848000
57.31582642,-75.29449000
57.41119385,-70.89751000
57.50656128,-64.10298000
57.60192871,-62.39460000
57.69729614,-68.98589000
57.79266357,-84.83830000
57.88803101,-73.11690000
57.98339844,-81.47076000
58.07876587,-67.32030000
58.17413330,-65.60820000
58.26950073,-74.60483000
58.36486816,-75.26601000
58.46023560,-71.36107000
58.55560303,-65.31403000
58.65097046,-64.71593000
58.74633789,-65.39632000
58.84170532,-67.86148000
58.93707275,-85.73137000
59.03244019,-66.66334000
59.12780762,-63.50426000
59.22317505,-62.82207000
59.31854248,-62.89040000
59.41390991,-64.36179000
59.50927734,-66.58115000
59.60464478,-64.11733000
59.70001221,-61.67363000
59.79537964,-65.19701000
59.89074707,-76.68202000
59.98611450,-72.89695000
60.08148193,-72.29206000
60.17684937,-67.63537000
60.27221680,-68.98300000
60.36758423,-73.26958000
60.46295166,-68.87096000
60.55831909,-71.48020000
60.65368652,-75.43763000
60.74905396,-72.75932000
60.84442139,-67.47475000
60.93978882,-66.35001000
61.03515625,-67.31917000
61.13052368,-69.89394000
61.22589111,-95.56339000
61.32125854,-68.41019000
61.41662598,-66.36935000
61.51199341,-72.28194000
61.60736084,-77.14981000
61.70272827,-67.83425000
61.79809570,-64.15466000
61.89346313,-66.90649000
61.98883057,-71.44740000
62.08419800,-71.85117000
62.17956543,-64.76315000
62.27493286,-65.28526000
62.37030029,-71.21904000
62.46566772,-66.35705000
62.56103516,-65.71224000
62.65640259,-66.47871000
62.75177002,-63.00900000
62.84713745,-64.60625000
62.94250488,-74.72215000
63.03787231,-67.39841000
63.13323975,-67.64432000
63.22860718,-66.13681000
63.32397461,-67.67561000
63.41934204,-65.51051000
63.51470947,-62.07613000
63.61007690,-64.14864000
63.70544434,-66.62305000
63.80081177,-64.71960000
63.89617920,-67.72037000
63.99154663,-73.21149000
64.08691406,-72.02397000
64.18228149,-66.12762000
64.27764893,-64.65103000
64.37301636,-69.81225000
64.46838379,-73.98511000
64.56375122,-66.98313000
64.65911865,-62.97051000
64.75448608,-63.29723000
64.84985352,-67.01685000
64.94522095,-77.70379000
65.04058838,-78.33459000
65.13595581,-65.70118000
65.23132324,-63.31579000
65.32669067,-65.73607000
65.42205811,-67.51717000
65.51742554,-70.58432000
65.61279297,-74.88750000
65.70816040,-69.98499000
65.80352783,-64.56992000
65.89889526,-61.61294000
65.99426270,-62.90524000
66.08963013,-77.01675000
66.18499756,-68.15288000
66.28036499,-65.13260000
66.37573242,-69.21808000
66.47109985,-76.78514000
66.56646729,-65.33462000
66.66183472,-64.51264000
66.75720215,-67.75873000
66.85256958,-69.90424000
66.94793701,-69.55215000
67.04330444,-66.71902000
67.13867188,-64.83458000
67.23403931,-64.76369000
67.32940674,-68.71577000
67.42477417,-74.30444000
67.52014160,-66.85243000
67.61550903,-65.88109000
67.71087646,-67.80476000
67.80624390,-74.10665000
67.90161133,-77.09354000
67.99697876,-70.10881000
68.09234619,-69.85469000
68.18771362,-75.14098000
68.28308105,-76.53588000
68.37844849,-79.32153000
68.47381592,-68.77503000
68.56918335,-63.46133000
68.66455078,-62.30225000
68.75991821,-65.09116000
68.85528564,-72.72865000
68.95065308,-79.85284000
69.04602051,-76.20630000
69.14138794,-73.64081000
69.23675537,-75.10286000
69.33212280,-68.05005000
69.42749023,-62.80381000
69.52285767,-65.88769000
69.61822510,-72.26953000
69.71359253,-62.66811000
69.80895996,-62.93486000
69.90432739,-60.44801000
69.99969482,-60.35657000
70.09506226,-67.85268000
70.19042969,-67.27950000
70.28579712,-63.87186000
70.38116455,-66.02069000
70.47653198,-83.38045000
70.57189941,-67.46347000
70.66726685,-63.74686000
70.76263428,-64.96321000
70.85800171,-70.39790000
70.95336914,-86.43925000
71.04873657,-69.94630000
71.14410400,-64.20022000
71.23947144,-60.88618000
71.33483887,-60.62334000
71.43020630,-63.50243000
71.52557373,-70.96885000
71.62094116,-74.25723000
71.71630859,-72.30491000
71.81167603,-66.66142000
71.90704346,-64.82713000
72.00241089,-71.00275000
72.09777832,-64.55476000
72.19314575,-63.00938000
72.28851318,-64.97234000
72.38388062,-66.81048000
72.47924805,-65.77000000
72.57461548,-68.75390000
72.66998291,-75.45749000
72.76535034,-71.14816000
72.86071777,-66.45995000
72.95608521,-68.51495000
73.05145264,-76.36324000
73.14682007,-74.46702000
73.24218750,-74.63882000
73.33755493,-74.78532000
73.43292236,-79.10277000
73.52828979,-67.83479000
73.62365723,-66.14945000
73.71902466,-72.67205000
73.81439209,-65.17064000
73.90975952,-63.45019000
74.00512695,-70.64017000
74.10049438,-70.41409000
74.19586182,-66.86153000
74.29122925,-71.84844000
74.38659668,-68.24775000
74.48196411,-63.83424000
74.57733154,-63.41945000
74.67269897,-67.24709000
74.76806641,-76.96689000
74.86343384,-64.18803000
74.95880127,-65.62801000
75.05416870,-78.61746000
75.14953613,-71.20500000
75.24490356,-65.44592000
75.34027100,-62.14302000
75.43563843,-64.21737000
75.53100586,-77.57718000
75.62637329,-62.86739000
75.72174072,-64.82963000
75.81710815,-73.98704000
75.91247559,-76.36806000
76.00784302,-71.96319000
76.10321045,-84.09832000
76.19857788,-67.65085000
76.29394531,-68.98889000
76.38931274,-72.31768000
76.48468018,-69.00583000
76.58004761,-65.54795000
76.67541504,-65.24046000
76.77078247,-69.34760000
76.86614990,-81.70457000
76.96151733,-67.71409000
77.05688477,-74.08559000
77.15225220,-73.22296000
77.24761963,-68.08163000
77.34298706,-66.41934000
77.43835449,-70.05222000
77.53372192,-78.72050000
77.62908936,-67.13134000
77.72445679,-64.08105000
77.81982422,-64.51373000
77.91519165,-63.56156000
78.01055908,-61.63788000
78.10592651,-61.10696000
78.20129395,-60.46668000
78.29666138,-60.13990000
78.39202881,-63.59517000
78.48739624,-82.70057000
78.58276367,-66.27090000
78.67813110,-65.35023000
78.77349854,-69.81348000
78.86886597,-69.52142000
78.96423340,-67.07140000
79.05960083,-65.00231000
79.15496826,-65.77787000
79.25033569,-65.34242000
79.34570313,-67.02707000
79.44107056,-68.58931000
79.53643799,-97.60239000
79.63180542,-68.33207000
79.72717285,-69.09959000
79.82254028,-70.16624000
79.91790771,-70.87346000
80.01327515,-74.98338000
80.10864258,-66.22092000
80.20401001,-61.70403000
80.29937744,-61.13860000
80.39474487,-60.51936000
80.49011230,-59.92779000
80.58547974,-63.32918000
80.68084717,-68.96888000
80.77621460,-64.72102000
80.87158203,-65.60555000
80.96694946,-68.72796000
81.06231689,-67.83282000
81.15768433,-64.96796000
81.25305176,-64.85344000
81.34841919,-74.66864000
81.44378662,-66.81577000
81.53915405,-63.64936000
81.63452148,-65.91231000
81.72988892,-71.01716000
81.82525635,-78.04296000
81.92062378,-71.53554000
82.01599121,-68.58331000
82.11135864,-68.09192000
82.20672607,-73.48177000
82.30209351,-74.97179000
82.39746094,-73.42110000
82.49282837,-75.84702000
82.58819580,-69.19093000
82.68356323,-74.63531000
82.77893066,-60.88215000
82.87429810,-59.52673000
82.96966553,-67.54547000
83.06503296,-70.44986000
83.16040039,-67.40796000
83.25576782,-71.60926000
83.35113525,-73.98372000
83.44650269,-70.37729000
83.54187012,-68.34186000
83.63723755,-64.90955000
83.73260498,-62.94439000
83.82797241,-63.05090000
83.92333984,-63.67144000
84.01870728,-67.83839000
84.11407471,-61.55673000
84.20944214,-60.51100000
84.30480957,-73.64880000
84.40017700,-68.43177000
84.49554443,-69.08667000
84.59091187,-70.74477000
84.68627930,-80.66940000
84.78164673,-85.69785000
84.87701416,-74.70869000
84.97238159,-81.64713000
85.06774902,-64.94974000
85.16311646,-63.07529000
85.25848389,-64.17052000
85.35385132,-65.91659000
85.44921875,-63.10898000
85.54458618,-62.27985000
85.63995361,-69.10229000
85.73532104,-63.69147000
85.83068848,-61.69421000
85.92605591,-64.87241000
86.02142334,-74.34729000
86.11679077,-65.87068000
86.21215820,-65.06068000
86.30752563,-67.85577000
86.40289307,-82.59727000
86.49826050,-70.76168000
86.59362793,-72.04241000
86.68899536,-75.20349000
86.78436279,-70.04455000
86.87973022,-72.69383000
86.97509766,-73.90376000
87.07046509,-68.73870000
87.16583252,-69.73586000
87.26119995,-70.46517000
87.35656738,-77.44277000
87.45193481,-72.08018000
87.54730225,-69.16611000
87.64266968,-68.47105000
87.73803711,-72.81320000
87.83340454,-76.88457000
87.92877197,-70.36595000
88.02413940,-68.47382000
88.11950684,-74.25347000
88.21487427,-71.16736000
88.31024170,-65.69290000
88.40560913,-63.47482000
88.50097656,-64.39406000
88.59634399,-69.43106000
88.69171143,-71.87209000
88.78707886,-67.19417000
88.88244629,-66.43954000
88.97781372,-67.53783000
89.07318115,-73.61152000
89.16854858,-71.84039000
89.26391602,-69.12218000
89.35928345,-66.18544000
89.45465088,-63.97364000
89.55001831,-66.04296000
89.64538574,-79.56059000
89.74075317,-73.84280000
89.83612061,-74.85863000
89.93148804,-73.66241000
90.02685547,-65.32262000
90.12222290,-61.32001000
90.21759033,-64.96292000
90.31295776,-72.77953000
90.40832520,-69.38264000
90.50369263,-66.85979000
90.59906006,-67.80257000
90.69442749,-67.96140000
90.78979492,-67.08362000
90.88516235,-66.02626000
90.98052979,-64.49558000
91.07589722,-66.67676000
91.17126465,-66.98264000
91.26663208,-67.86240000
91.36199951,-68.14312000
91.45736694,-65.99211000
91.55273438,-66.17082000
91.64810181,-68.41147000
91.74346924,-71.95889000
91.83883667,-66.13208000
91.93420410,-70.56914000
92.02957153,-73.24645000
92.12493896,-63.15958000
92.22030640,-60.68285000
92.31567383,-63.59200000
92.41104126,-63.86192000
92.50640869,-62.52970000
92.60177612,-65.28385000
92.69714355,-68.55708000
92.79251099,-77.39303000
92.88787842,-65.56828000
92.98324585,-60.29681000
93.07861328,-62.91344000
93.17398071,-68.29919000
93.26934814,-70.92912000
93.36471558,-68.70363000
93.46008301,-72.84690000
93.55545044,-69.08971000
93.65081787,-69.27897000
93.74618530,-67.91842000
93.84155273,-67.76283000
93.93692017,-67.80081000
94.03228760,-65.82664000
94.12765503,-67.05801000
94.22302246,-83.16661000
94.31838989,-73.89680000
94.41375732,-71.11395000
94.50912476,-68.08847000
94.60449219,-67.68970000
94.69985962,-66.27898000
94.79522705,-67.63509000
94.89059448,-73.84618000
94.98596191,-71.72866000
95.08132935,-68.23612000
95.17669678,-65.04214000
95.27206421,-62.34859000
95.36743164,-63.68000000
95.46279907,-69.35756000
95.55816650,-83.43738000
95.65353394,-73.70076000
95.74890137,-67.77788000
95.84426880,-67.84988000
95.93963623,-72.33688000
96.03500366,-64.70542000
96.13037109,-64.12382000
96.22573853,-67.93443000
96.32110596,-64.64245000
96.41647339,-64.17701000
96.51184082,-65.53406000
96.60720825,-64.81355000
96.70257568,-61.81949000
96.79794312,-61.21025000
96.89331055,-68.97975000
96.98867798,-67.22909000
97.08404541,-63.53226000
97.17941284,-65.95197000
97.27478027,-64.75214000
97.37014771,-63.13132000
97.46551514,-64.98218000
97.56088257,-66.06749000
97.65625000,-69.40389000
97.75161743,-74.11824000
97.84698486,-73.22695000
97.94235229,-66.85271000
98.03771973,-63.21839000
98.13308716,-60.95411000
98.22845459,-62.09062000
98.32382202,-69.82305000
98.41918945,-67.34937000
98.51455688,-70.00119000
98.60992432,-69.19052000
98.70529175,-65.77628000
98.80065918,-72.68841000
98.89602661,-73.64891000
98.99139404,-66.99442000
99.08676147,-63.50594000
99.18212891,-62.87501000
99.27749634,-65.57949000
99.37286377,-76.39776000
99.46823120,-74.41354000
99.56359863,-70.35979000
99.65896606,-73.08945000
99.75433350,-73.21791000
99.84970093,-64.07376000
99.94506836,-66.34958000
100.04043579,-86.11644000
100.13580322,-71.84486000
100.23117065,-73.11995000
100.32653809,-65.12724000
100.42190552,-62.52948000
100.51727295,-66.95582000
100.61264038,-70.50288000
100.70800781,-69.11855000
100.80337524,-78.58828000
100.89874268,-79.94476000
100.99411011,-70.84453000
101.08947754,-64.82350000
101.18484497,-63.72832000
101.28021240,-70.30155000
101.37557983,-69.31185000
101.47094727,-68.59155000
101.56631470,-79.16315000
101.66168213,-78.54990000
101.75704956,-72.39179000
101.85241699,-81.51078000
101.94778442,-65.75908000
102.04315186,-64.87495000
102.13851929,-66.74883000
102.23388672,-67.83835000
