Frequency,Channel A
(kHz),(dBV)

0.00000000,-69.88898000
0.01220703,-70.09795000
0.02441406,-74.44893000
0.03662109,-80.72626000
0.04882813,-86.05145000
0.06103516,-89.54942000
0.07324219,-95.76831000
0.08544922,-105.25580000
0.09765625,-95.98652000
0.10986328,-93.75069000
0.12207031,-92.95804000
0.13427734,-92.43995000
0.14648438,-92.37498000
0.15869141,-92.61136000
0.17089844,-92.78398000
0.18310547,-91.48161000
0.19531250,-90.53451000
0.20751953,-92.14609000
0.21972656,-94.78591000
0.23193359,-94.31774000
0.24414063,-93.86932000
0.25634766,-94.34657000
0.26855469,-94.77296000
0.28076172,-95.52606000
0.29296875,-96.81903000
0.30517578,-97.18113000
0.31738281,-94.25114000
0.32958984,-90.66769000
0.34179688,-88.71745000
0.35400391,-89.18746000
0.36621094,-93.89449000
0.37841797,-110.74400000
0.39062500,-92.77258000
0.40283203,-90.60477000
0.41503906,-93.26016000
0.42724609,-100.96010000
0.43945313,-105.81720000
0.45166016,-104.42090000
0.46386719,-109.51550000
0.47607422,-100.62580000
0.48828125,-97.81198000
0.50048828,-100.97370000
0.51269531,-98.56042000
0.52490234,-93.43190000
0.53710938,-91.82056000
0.54931641,-92.55189000
0.56152344,-95.47244000
0.57373047,-100.22290000
0.58593750,-103.68040000
0.59814453,-104.84720000
0.61035156,-102.90960000
0.62255859,-101.85330000
0.63476563,-103.99210000
0.64697266,-105.95290000
0.65917969,-114.26570000
0.67138672,-103.45730000
0.68359375,-97.11281000
0.69580078,-96.48759000
0.70800781,-96.73314000
0.72021484,-96.81580000
0.73242188,-100.36530000
0.74462891,-106.14270000
0.75683594,-101.69610000
0.76904297,-99.51358000
0.78125000,-103.54440000
0.79345703,-105.72270000
0.80566406,-98.16917000
0.81787109,-97.37201000
0.83007813,-101.78730000
0.84228516,-108.24840000
0.85449219,-101.64800000
0.86669922,-102.95990000
0.87890625,-100.76460000
0.89111328,-93.70564000
0.90332031,-91.76105000
0.91552734,-93.84980000
0.92773438,-100.74890000
0.93994141,-106.14540000
0.95214844,-106.89170000
0.96435547,-126.38270000
0.97656250,-104.39820000
0.98876953,-99.82105000
1.00097656,-97.15010000
1.01318359,-96.00990000
1.02539063,-96.81590000
1.03759766,-98.76427000
1.04980469,-99.21893000
1.06201172,-97.41089000
1.07421875,-95.94427000
1.08642578,-97.10637000
1.09863281,-99.84016000
1.11083984,-96.08131000
1.12304688,-92.78492000
1.13525391,-91.77898000
1.14746094,-92.58241000
1.15966797,-95.13362000
1.17187500,-99.30566000
1.18408203,-97.60715000
1.19628906,-94.23521000
1.20849609,-92.53801000
1.22070313,-92.04912000
1.23291016,-92.21725000
1.24511719,-93.25881000
1.25732422,-94.89460000
1.26953125,-95.81734000
1.28173828,-97.28496000
1.29394531,-95.34443000
1.30615234,-91.26064000
1.31835938,-88.37165000
1.33056641,-87.50359000
1.34277344,-88.75480000
1.35498047,-91.15662000
1.36718750,-91.05023000
1.37939453,-88.95303000
1.39160156,-87.99083000
1.40380859,-89.03721000
1.41601563,-92.30640000
1.42822266,-98.09861000
1.44042969,-96.12649000
1.45263672,-90.81584000
1.46484375,-88.83537000
1.47705078,-88.76663000
1.48925781,-89.80550000
1.50146484,-91.98775000
1.51367188,-95.51910000
1.52587891,-98.54608000
1.53808594,-99.06857000
1.55029297,-100.99380000
1.56250000,-104.70450000
1.57470703,-103.11240000
1.58691406,-105.03000000
1.59912109,-100.86150000
1.61132813,-95.52798000
1.62353516,-93.87689000
1.63574219,-94.63568000
1.64794922,-97.56316000
1.66015625,-102.67300000
1.67236328,-96.89084000
1.68457031,-91.29884000
1.69677734,-89.35403000
1.70898438,-89.66251000
1.72119141,-91.54713000
1.73339844,-95.63699000
1.74560547,-95.49013000
1.75781250,-92.05000000
1.77001953,-92.08927000
1.78222656,-94.19990000
1.79443359,-96.05521000
1.80664063,-95.67157000
1.81884766,-93.87550000
1.83105469,-92.86525000
1.84326172,-93.25621000
1.85546875,-95.31308000
1.86767578,-98.26095000
1.87988281,-99.43669000
1.89208984,-98.43208000
1.90429688,-98.44682000
1.91650391,-100.98180000
1.92871094,-105.51150000
1.94091797,-102.35880000
1.95312500,-99.02528000
1.96533203,-99.51407000
1.97753906,-100.42450000
1.98974609,-97.24249000
2.00195313,-93.35580000
2.01416016,-92.94499000
2.02636719,-98.95576000
2.03857422,-104.32120000
2.05078125,-94.28268000
2.06298828,-91.52563000
2.07519531,-90.86180000
2.08740234,-91.48752000
2.09960938,-91.59573000
2.11181641,-91.03527000
2.12402344,-91.85551000
2.13623047,-95.85428000
2.14843750,-104.49200000
2.16064453,-93.73145000
2.17285156,-89.98592000
2.18505859,-89.89464000
2.19726563,-90.52456000
2.20947266,-89.73834000
2.22167969,-89.81507000
2.23388672,-91.90636000
2.24609375,-95.55763000
2.25830078,-97.54604000
2.27050781,-95.54176000
2.28271484,-92.34928000
2.29492188,-90.32675000
2.30712891,-91.07245000
2.31933594,-96.08056000
2.33154297,-102.29320000
2.34375000,-96.46777000
2.35595703,-96.80998000
2.36816406,-95.59284000
2.38037109,-92.17761000
2.39257813,-93.88206000
2.40478516,-110.54170000
2.41699219,-94.83636000
2.42919922,-90.46397000
2.44140625,-89.65483000
2.45361328,-90.86346000
2.46582031,-95.65837000
2.47802734,-98.07972000
2.49023438,-91.33717000
2.50244141,-89.64050000
2.51464844,-91.72852000
2.52685547,-96.52626000
2.53906250,-95.55269000
2.55126953,-95.45152000
2.56347656,-102.21020000
2.57568359,-109.21210000
2.58789063,-102.03680000
2.60009766,-103.86310000
2.61230469,-97.06551000
2.62451172,-94.47365000
2.63671875,-96.51305000
2.64892578,-102.12920000
2.66113281,-105.34880000
2.67333984,-99.55430000
2.68554688,-99.49500000
2.69775391,-107.77400000
2.70996094,-96.21373000
2.72216797,-91.86619000
2.73437500,-90.87002000
2.74658203,-89.96675000
2.75878906,-88.54530000
2.77099609,-88.08694000
2.78320313,-88.72044000
2.79541016,-89.71600000
2.80761719,-90.80585000
2.81982422,-92.95119000
2.83203125,-97.34010000
2.84423828,-104.04270000
2.85644531,-112.53960000
2.86865234,-107.59280000
2.88085938,-100.51850000
2.89306641,-97.93743000
2.90527344,-96.00857000
2.91748047,-94.28997000
2.92968750,-94.24777000
2.94189453,-96.05096000
2.95410156,-97.00050000
2.96630859,-96.21086000
2.97851563,-96.40708000
2.99072266,-97.94361000
3.00292969,-99.90520000
3.01513672,-101.33920000
3.02734375,-103.65210000
3.03955078,-119.57550000
3.05175781,-100.59050000
3.06396484,-93.70961000
3.07617188,-91.77512000
3.08837891,-93.69939000
3.10058594,-100.72850000
3.11279297,-115.65890000
3.12500000,-98.46909000
3.13720703,-92.46414000
3.14941406,-89.96888000
3.16162109,-89.92791000
3.17382813,-91.51455000
3.18603516,-92.77098000
3.19824219,-90.24494000
3.21044922,-86.98895000
3.22265625,-85.73235000
3.23486328,-86.93823000
3.24707031,-90.83580000
3.25927734,-97.66394000
3.27148438,-104.67290000
3.28369141,-103.77440000
3.29589844,-94.76006000
3.30810547,-89.70229000
3.32031250,-88.25143000
3.33251953,-89.81891000
3.34472656,-92.54440000
3.35693359,-91.82617000
3.36914063,-91.31534000
3.38134766,-93.46576000
3.39355469,-96.38876000
3.40576172,-95.76176000
3.41796875,-95.32474000
3.43017578,-96.45792000
3.44238281,-96.66649000
3.45458984,-94.13158000
3.46679688,-91.52168000
3.47900391,-90.40295000
3.49121094,-90.86566000
3.50341797,-92.37544000
3.51562500,-94.86337000
3.52783203,-98.36803000
3.54003906,-94.19603000
3.55224609,-89.67469000
3.56445313,-88.64462000
3.57666016,-91.33895000
3.58886719,-100.82110000
3.60107422,-99.23840000
3.61328125,-93.64821000
3.62548828,-93.17468000
3.63769531,-95.74706000
3.64990234,-99.90638000
3.66210938,-100.08890000
3.67431641,-98.09859000
3.68652344,-97.06604000
3.69873047,-97.34669000
3.71093750,-97.53621000
3.72314453,-95.84087000
3.73535156,-92.43972000
3.74755859,-90.49889000
3.75976563,-91.41422000
3.77197266,-94.63925000
3.78417969,-94.15637000
3.79638672,-92.11930000
3.80859375,-92.47958000
3.82080078,-94.60877000
3.83300781,-97.23457000
3.84521484,-99.86907000
3.85742188,-103.86300000
3.86962891,-103.26830000
3.88183594,-101.25280000
3.89404297,-103.08270000
3.90625000,-106.03240000
3.91845703,-104.39720000
3.93066406,-99.51143000
3.94287109,-95.51263000
3.95507813,-93.25018000
3.96728516,-92.74202000
3.97949219,-94.21581000
3.99169922,-97.58781000
4.00390625,-98.24251000
4.01611328,-95.90079000
4.02832031,-95.07287000
4.04052734,-95.98675000
4.05273438,-99.45724000
4.06494141,-98.44073000
4.07714844,-93.50931000
4.08935547,-92.01153000
4.10156250,-92.37483000
4.11376953,-92.95959000
4.12597656,-95.87271000
4.13818359,-98.04005000
4.15039063,-92.95499000
4.16259766,-92.37083000
4.17480469,-94.09831000
4.18701172,-92.13004000
4.19921875,-90.67562000
4.21142578,-92.47186000
4.22363281,-97.80300000
4.23583984,-101.84740000
4.24804688,-98.39124000
4.26025391,-95.55638000
4.27246094,-94.37255000
4.28466797,-93.57497000
4.29687500,-93.95211000
4.30908203,-97.29798000
4.32128906,-104.68060000
4.33349609,-124.76270000
4.34570313,-102.19090000
4.35791016,-96.09549000
4.37011719,-93.32092000
4.38232422,-92.44139000
4.39453125,-92.55780000
4.40673828,-94.10580000
4.41894531,-98.87516000
4.43115234,-102.06270000
4.44335938,-97.81444000
4.45556641,-97.75085000
4.46777344,-104.80820000
4.47998047,-102.00470000
4.49218750,-92.45308000
4.50439453,-88.46343000
4.51660156,-87.10710000
4.52880859,-88.15439000
4.54101563,-91.81160000
4.55322266,-97.46452000
4.56542969,-100.30500000
4.57763672,-98.69719000
4.58984375,-97.77232000
4.60205078,-97.60867000
4.61425781,-98.22350000
4.62646484,-99.74570000
4.63867188,-99.61602000
4.65087891,-96.31200000
4.66308594,-93.57996000
4.67529297,-92.47438000
4.68750000,-91.95721000
4.69970703,-91.76392000
4.71191406,-91.75237000
4.72412109,-91.15700000
4.73632813,-89.95258000
4.74853516,-89.24097000
4.76074219,-89.91190000
4.77294922,-91.92567000
4.78515625,-94.61426000
4.79736328,-98.03580000
4.80957031,-101.24700000
4.82177734,-99.67651000
4.83398438,-99.56135000
4.84619141,-104.95500000
4.85839844,-102.77100000
4.87060547,-94.93021000
4.88281250,-90.60073000
4.89501953,-88.57718000
4.90722656,-88.70103000
4.91943359,-90.01427000
4.93164063,-90.04005000
4.94384766,-90.12410000
4.95605469,-93.58863000
4.96826172,-106.86000000
4.98046875,-102.39390000
4.99267578,-99.02032000
5.00488281,-99.32486000
5.01708984,-99.35284000
5.02929688,-97.42747000
5.04150391,-93.81260000
5.05371094,-90.79463000
5.06591797,-89.57455000
5.07812500,-90.53236000
5.09033203,-92.98877000
5.10253906,-95.04096000
5.11474609,-97.05550000
5.12695313,-100.53020000
5.13916016,-106.28900000
5.15136719,-133.21080000
5.16357422,-104.70150000
5.17578125,-99.81277000
5.18798828,-100.32230000
5.20019531,-100.66820000
5.21240234,-94.87585000
5.22460938,-92.46353000
5.23681641,-93.38401000
5.24902344,-96.95557000
5.26123047,-99.61250000
5.27343750,-98.68518000
5.28564453,-95.31158000
5.29785156,-91.31118000
5.31005859,-89.71295000
5.32226563,-91.18420000
5.33447266,-95.94543000
5.34667969,-97.35580000
5.35888672,-94.09054000
5.37109375,-91.21846000
5.38330078,-89.36050000
5.39550781,-90.84343000
5.40771484,-100.66200000
5.41992188,-97.12216000
5.43212891,-91.35982000
5.44433594,-92.04484000
5.45654297,-96.69562000
5.46875000,-95.53831000
5.48095703,-92.28149000
5.49316406,-92.39389000
5.50537109,-95.15738000
5.51757813,-100.02020000
5.52978516,-105.75410000
5.54199219,-107.54190000
5.55419922,-98.67371000
5.56640625,-93.62212000
5.57861328,-92.50528000
5.59082031,-94.91265000
5.60302734,-99.54086000
5.61523438,-99.03604000
5.62744141,-96.82832000
5.63964844,-96.77314000
5.65185547,-97.39723000
5.66406250,-96.43359000
5.67626953,-95.47636000
5.68847656,-94.76326000
5.70068359,-93.32251000
5.71289063,-91.78837000
5.72509766,-92.05414000
5.73730469,-95.45243000
