Frequency,Channel A
(kHz),(dBV)

0.91986303,-45.66141000
0.92181603,-49.45172000
0.92376903,-63.62057000
0.92572203,-57.26382000
0.92767503,-39.99807000
0.92962803,-34.01935000
0.93158103,-36.66870000
0.93353403,-49.28455000
0.93548703,-89.47954000
0.93744003,-71.47935000
0.93939303,-63.02147000
0.94134603,-64.84778000
0.94329903,-79.15369000
0.94525203,-67.35590000
0.94720503,-44.06705000
0.94915803,-35.74195000
0.95111103,-36.31592000
0.95306403,-46.03606000
0.95501703,-71.27858000
0.95697003,-54.95557000
0.95892303,-45.33426000
0.96087603,-44.80532000
0.96282903,-53.03311000
0.96478203,-75.51283000
0.96673503,-66.81237000
0.96868803,-55.42448000
0.97064103,-53.87497000
0.97259403,-61.01441000
0.97454703,-77.19732000
0.97650003,-58.28268000
0.97845303,-45.77865000
0.98040603,-43.22163000
0.98235903,-49.34879000
0.98431203,-68.17111000
0.98626503,-53.50280000
0.98821803,-40.14214000
0.99017103,-36.68953000
0.99212403,-41.73618000
0.99407703,-57.68250000
0.99603004,-69.84484000
0.99798304,-56.93155000
0.99993604,-52.64439000
1.00188904,-56.53280000
1.00384204,-69.41414000
1.00579504,-57.66645000
1.00774804,-39.96740000
1.00970104,-34.23924000
1.01165404,-37.17105000
1.01360704,-50.11386000
1.01556004,-72.24292000
1.01751304,-54.92267000
1.01946604,-48.15255000
1.02141904,-49.93399000
1.02337204,-60.74430000
1.02532504,-71.52585000
1.02727804,-48.83546000
1.02923104,-40.77994000
1.03118404,-41.62836000
1.03313704,-51.78826000
1.03509004,-73.44260000
1.03704304,-52.74788000
1.03899604,-43.68774000
1.04094904,-43.58424000
1.04290204,-52.42966000
1.04485504,-74.50657000
1.04680804,-55.48129000
1.04876104,-44.74862000
1.05071404,-43.53903000
1.05266704,-51.16360000
1.05462004,-72.37007000
1.05657304,-59.78706000
1.05852604,-48.15057000
1.06047904,-46.07950000
1.06243204,-52.76080000
1.06438504,-72.91340000
1.06633804,-51.64503000
1.06829104,-38.17912000
1.07024404,-34.96501000
1.07219704,-40.38593000
1.07415004,-57.58274000
1.07610304,-73.66889000
1.07805604,-62.26865000
1.08000904,-58.41805000
1.08196204,-62.88055000
1.08391504,-77.46741000
1.08586804,-58.97636000
1.08782104,-41.82639000
1.08977404,-36.45751000
1.09172704,-39.72586000
1.09368004,-53.30112000
1.09563304,-68.41811000
1.09758604,-50.30216000
1.09953904,-43.86362000
1.10149204,-46.09116000
1.10344504,-57.94212000
1.10539804,-80.07228000
1.10735104,-67.87700000
1.10930404,-60.62991000
1.11125704,-61.28749000
1.11321004,-69.55606000
1.11516304,-76.33286000
1.11711604,-52.98339000
1.11906904,-44.10423000
1.12102204,-44.28862000
1.12297504,-53.67284000
1.12492804,-75.90038000
1.12688104,-49.11999000
1.12883404,-38.96481000
1.13078704,-38.12566000
1.13274004,-46.17057000
1.13469304,-68.63846000
1.13664604,-67.22829000
1.13859904,-56.21872000
1.14055204,-54.18316000
1.14250504,-60.87801000
1.14445804,-81.92567000
1.14641104,-51.11138000
1.14836404,-38.23132000
1.15031704,-35.34502000
1.15227004,-41.05734000
1.15422304,-58.31631000
1.15617604,-64.83823000
1.15812904,-50.73473000
1.16008204,-46.82504000
1.16203504,-51.54005000
1.16398804,-66.74042000
1.16594104,-63.38353000
1.16789404,-47.07143000
1.16984704,-42.05429000
1.17180004,-45.62050000
1.17375304,-59.24849000
1.17570604,-66.22025000
1.17765904,-48.49254000
1.17961204,-42.48035000
1.18156504,-45.08193000
1.18351804,-57.54511000
1.18547104,-71.28734000
1.18742404,-50.90294000
1.18937704,-43.54137000
1.19133004,-45.02884000
1.19328304,-56.01152000
1.19523604,-78.43887000
1.19718904,-55.23307000
1.19914204,-46.85886000
1.20109504,-47.36210000
1.20304804,-57.25930000
1.20500104,-73.16122000
1.20695404,-46.76613000
1.20890704,-37.07156000
1.21086004,-36.53453000
1.21281304,-44.85089000
1.21476604,-66.32368000
1.21671904,-69.79102000
1.21867204,-58.14083000
1.22062504,-56.46240000
1.22257804,-63.94094000
1.22453104,-85.82421000
1.22648404,-53.00988000
1.22843704,-40.44803000
1.23039004,-37.85363000
1.23234304,-43.92906000
1.23429604,-62.22223000
1.23624904,-60.51979000
1.23820204,-46.80330000
1.24015504,-43.19379000
1.24210804,-48.18022000
1.24406104,-64.69690000
1.24601404,-90.37497000
1.24796704,-84.41521000
1.24992004,-80.21895000
1.25187304,-81.64595000
1.25382604,-86.39009000
1.25577904,-68.80254000
1.25773204,-49.12909000
1.25968504,-43.14581000
1.26163804,-45.96628000
1.26359104,-59.12864000
1.26554404,-64.42572000
1.26749704,-45.17577000
1.26945004,-38.31960000
1.27140304,-40.18449000
1.27335604,-51.72623000
1.27530904,-86.86339000
1.27726204,-64.66716000
1.27921504,-56.34000000
1.28116805,-57.10586000
1.28312105,-68.08047000
1.28507405,-73.35233000
1.28702705,-46.88671000
1.28898005,-37.44996000
1.29093305,-37.20166000
1.29288605,-45.95836000
1.29483905,-69.26186000
1.29679205,-58.97607000
1.29874505,-47.90007000
