Time,Channel B
(ms),(V)

-0.00077000,-0.08056886
0.00051000,-0.03540147
0.00179000,0.00991852
0.00307000,0.05508591
0.00435000,0.10025330
0.00563000,0.14542070
0.00691000,0.19058810
0.00819000,0.28107550
0.00947000,0.32624290
0.01075000,0.32624290
0.01203000,0.41673030
0.01331000,0.46205020
0.01459000,0.50721760
0.01587000,0.55238500
0.01715000,0.59770500
0.01843000,0.64287240
0.01971000,0.68819240
0.02099000,0.73335980
0.02227000,0.77852720
0.02355000,0.86901460
0.02483000,0.86901460
0.02611000,0.91433450
0.02739000,1.00466900
0.02867000,1.00466900
0.02995000,1.04998900
0.03123000,1.09515700
0.03251000,1.14032400
0.03379000,1.18564400
0.03507000,1.23081100
0.03635000,1.27613200
0.03763000,1.32129900
0.03891000,1.36646600
0.04019000,1.41178600
0.04147000,1.45695400
0.04275000,1.50227400
0.04403000,1.50227400
0.04531000,1.54744100
0.04659000,1.59260800
0.04787000,1.63792800
0.04915000,1.68309600
0.05043000,1.72841600
0.05171000,1.72841600
0.05299000,1.77358300
0.05427000,1.81875100
0.05555000,1.86407100
0.05683000,1.86407100
0.05811000,1.90923800
0.05939000,1.95455800
0.06067000,1.95455800
0.06195000,1.99972500
0.06323000,1.99972500
0.06451000,2.04489300
0.06579000,2.04489300
0.06707000,2.09021300
0.06835000,2.09021300
0.06963000,2.09021300
0.07091000,2.13538000
0.07219000,2.13538000
0.07347000,2.18054700
0.07475000,2.18054700
0.07603000,2.22586800
0.07731000,2.22586800
0.07859000,2.22586800
0.07987000,2.22586800
0.08115000,2.27103500
0.08243000,2.27103500
0.08371000,2.27103500
0.08499000,2.27103500
0.08627000,2.31635500
0.08755000,2.27103500
0.08883000,2.31635500
0.09011000,2.27103500
0.09139000,2.31635500
0.09267000,2.31635500
0.09395000,2.31635500
0.09523000,2.27103500
0.09651000,2.31635500
0.09779000,2.31635500
0.09907000,2.27103500
0.10035000,2.27103500
0.10163000,2.27103500
0.10291000,2.22586800
0.10419000,2.22586800
0.10547000,2.22586800
0.10675000,2.22586800
0.10803000,2.18054700
0.10931000,2.18054700
0.11059000,2.18054700
0.11187000,2.18054700
0.11315000,2.13538000
0.11443000,2.13538000
0.11571000,2.13538000
0.11699000,2.09021300
0.11827000,2.09021300
0.11955000,2.04489300
0.12083000,2.04489300
0.12211000,2.04489300
0.12339000,1.99972500
0.12467000,1.99972500
0.12595000,1.95455800
0.12723000,1.95455800
0.12851000,1.90923800
0.12979000,1.86407100
0.13107000,1.86407100
0.13235000,1.81875100
0.13363000,1.77358300
0.13491000,1.77358300
0.13619000,1.72841600
0.13747000,1.72841600
0.13875000,1.68309600
0.14003000,1.63792800
0.14131000,1.59260800
0.14259000,1.59260800
0.14387000,1.54744100
0.14515000,1.54744100
0.14643000,1.50227400
0.14771000,1.45695400
0.14899000,1.45695400
0.15027000,1.41178600
0.15155000,1.36646600
0.15283000,1.32129900
0.15411000,1.32129900
0.15539000,1.27613200
0.15667000,1.27613200
0.15795000,1.18564400
0.15923000,1.14032400
0.16051000,1.14032400
0.16179000,1.09515700
