Frequency,Channel A
(kHz),(dBV)

5.74951172,-98.18671000
5.76171875,-97.21551000
5.77392578,-98.96614000
5.78613281,-99.99364000
5.79833984,-98.25165000
5.81054688,-97.60990000
5.82275391,-97.64670000
5.83496094,-98.51147000
5.84716797,-103.92270000
5.85937500,-109.85940000
5.87158203,-97.69415000
5.88378906,-93.57256000
5.89599609,-91.41251000
5.90820313,-90.61222000
5.92041016,-91.12241000
5.93261719,-92.72552000
5.94482422,-93.88214000
5.95703125,-93.08995000
5.96923828,-92.91055000
5.98144531,-95.10405000
5.99365234,-101.34850000
6.00585938,-98.71418000
6.01806641,-91.75623000
6.03027344,-90.09862000
6.04248047,-93.97241000
6.05468750,-99.19945000
6.06689453,-91.84151000
6.07910156,-91.36936000
6.09130859,-94.89845000
6.10351563,-99.35092000
6.11572266,-100.38310000
6.12792969,-103.61630000
6.14013672,-103.55660000
6.15234375,-100.85170000
6.16455078,-99.15688000
6.17675781,-97.79427000
6.18896484,-97.10643000
6.20117188,-97.05929000
6.21337891,-99.19498000
6.22558594,-102.41630000
6.23779297,-96.60966000
6.25000000,-93.92487000
6.26220703,-94.17932000
6.27441406,-95.87569000
6.28662109,-96.55212000
6.29882813,-95.15932000
6.31103516,-94.06738000
6.32324219,-93.32320000
6.33544922,-92.78403000
6.34765625,-93.60618000
6.35986328,-97.48781000
6.37207031,-107.36020000
6.38427734,-106.33260000
6.39648438,-98.48201000
6.40869141,-93.43167000
6.42089844,-90.97115000
6.43310547,-90.61767000
6.44531250,-91.69801000
6.45751953,-93.87344000
6.46972656,-98.02997000
6.48193359,-106.83510000
6.49414063,-122.72830000
6.50634766,-110.96420000
6.51855469,-104.90550000
6.53076172,-101.56660000
6.54296875,-99.01104000
6.55517578,-95.94422000
6.56738281,-94.55904000
6.57958984,-96.32356000
6.59179688,-102.94290000
6.60400391,-117.49710000
6.61621094,-108.18550000
6.62841797,-100.00340000
6.64062500,-95.51720000
6.65283203,-96.07739000
6.66503906,-106.24420000
6.67724609,-100.49280000
6.68945313,-94.44473000
6.70166016,-93.27005000
6.71386719,-94.05194000
6.72607422,-97.11195000
6.73828125,-96.64388000
6.75048828,-92.31853000
6.76269531,-91.08356000
6.77490234,-91.95995000
6.78710938,-92.57989000
6.79931641,-92.61470000
6.81152344,-94.97823000
6.82373047,-107.21300000
6.83593750,-99.60852000
6.84814453,-95.26405000
6.86035156,-96.50230000
6.87255859,-98.82297000
6.88476563,-99.35905000
6.89697266,-99.45944000
6.90917969,-98.32707000
6.92138672,-95.50101000
