Frequency,Channel B
(kHz),(dBu)

0.00000000,-71.82166000
0.09536743,-81.75149000
0.19073486,-72.10028000
0.28610229,-80.38489000
0.38146973,-78.27643000
0.47683716,-71.14905000
0.57220459,-39.45020000
0.66757202,-25.55014000
0.76293945,-21.34997000
0.85830688,-25.11500000
0.95367432,-38.24649000
1.04904175,-68.28600000
1.14440918,-71.34048000
1.23977661,-75.51246000
1.33514404,-79.80460000
1.43051147,-77.86113000
1.52587891,-76.20108000
1.62124634,-83.62631000
1.71661377,-80.11590000
1.81198120,-83.08106000
1.90734863,-83.66174000
2.00271606,-77.29529000
2.09808350,-82.04863000
2.19345093,-85.96121000
2.28881836,-85.70326000
2.38418579,-79.94068000
2.47955322,-81.33827000
2.57492065,-84.30320000
2.67028809,-83.21339000
2.76565552,-86.01172000
2.86102295,-90.35828000
2.95639038,-98.66660000
3.05175781,-93.47537000
3.14712524,-84.22219000
3.24249268,-78.78280000
3.33786011,-78.36945000
3.43322754,-79.45835000
3.52859497,-79.09029000
3.62396240,-83.92020000
3.71932983,-80.80296000
3.81469727,-77.55254000
3.91006470,-79.35807000
4.00543213,-75.94886000
4.10079956,-89.68743000
4.19616699,-76.78242000
4.29153442,-72.19423000
4.38690186,-70.09685000
4.48226929,-53.91739000
4.57763672,-39.39619000
4.67300415,-31.93262000
4.76837158,-31.55449000
4.86373901,-38.25896000
4.95910645,-53.33237000
5.05447388,-66.49998000
5.14984131,-73.33257000
5.24520874,-76.75271000
5.34057617,-78.01269000
5.43594360,-88.99497000
5.53131104,-77.58617000
5.62667847,-81.38741000
5.72204590,-79.90182000
5.81741333,-91.63650000
5.91278076,-85.40757000
6.00814819,-80.55812000
6.10351563,-85.34832000
6.19888306,-84.50325000
6.29425049,-84.60506000
6.38961792,-80.38726000
6.48498535,-81.81075000
6.58035278,-85.35739000
6.67572021,-90.79791000
6.77108765,-89.37993000
6.86645508,-96.88451000
6.96182251,-84.59584000
7.05718994,-81.40860000
7.15255737,-82.08360000
7.24792480,-89.79877000
7.34329224,-85.41282000
7.43865967,-85.62073000
7.53402710,-83.28301000
7.62939453,-80.66940000
7.72476196,-79.99794000
7.82012939,-83.28101000
7.91549683,-83.75222000
8.01086426,-85.76982000
8.10623169,-77.24252000
8.20159912,-74.59028000
8.29696655,-74.82756000
8.39233398,-77.54655000
8.48770142,-82.22083000
8.58306885,-86.56412000
8.67843628,-106.94040000
8.77380371,-85.87959000
8.86917114,-84.54861000
8.96453857,-86.07146000
9.05990601,-84.92981000
9.15527344,-82.64456000
9.25064087,-80.65431000
9.34600830,-81.75002000
9.44137573,-88.51370000
9.53674316,-85.58470000
9.63211060,-80.63686000
9.72747803,-78.73662000
9.82284546,-82.86567000
9.91821289,-90.33179000
10.01358032,-86.89272000
10.10894775,-82.32014000
10.20431519,-85.92849000
10.29968262,-91.51263000
10.39505005,-87.27004000
10.49041748,-97.54440000
10.58578491,-91.01028000
10.68115234,-84.79472000
10.77651978,-83.89687000
10.87188721,-84.97227000
10.96725464,-85.67674000
11.06262207,-87.24084000
11.15798950,-89.26083000
11.25335693,-93.07105000
11.34872437,-91.64323000
11.44409180,-88.45631000
11.53945923,-91.13628000
11.63482666,-86.25148000
11.73019409,-84.48323000
11.82556152,-88.88541000
11.92092896,-89.78593000
12.01629639,-90.96095000
12.11166382,-90.43092000
12.20703125,-84.32616000
12.30239868,-82.53422000
12.39776611,-82.59883000
12.49313354,-86.73495000
12.58850098,-87.90810000
