Time,Channel B
(ms),(mV)

-0.00498200,-∞
0.00525800,∞
0.01549800,∞
0.02573800,∞
0.03597800,∞
0.04621800,∞
0.05645800,∞
0.06669800,∞
0.07693800,∞
0.08717800,∞
0.09741800,∞
0.10765800,∞
0.11789800,∞
0.12813800,∞
0.13837800,∞
0.14861800,∞
0.15885800,∞
0.16909800,∞
0.17933800,∞
0.18957800,∞
0.19981800,∞
0.21005800,∞
0.22029800,∞
0.23053800,∞
0.24077800,450.28530000
0.25101800,318.64370000
0.26125800,191.54940000
0.27149800,73.51908000
0.28173800,-21.79021000
0.29197800,-98.95626000
0.30221800,-148.88450000
0.31245800,-162.51110000
0.32269800,-148.88450000
0.33293800,-108.03550000
0.34317800,-44.48072000
0.35341800,28.12280000
0.36365800,109.83610000
0.37389800,187.00220000
0.38413800,250.55700000
0.39437800,300.50050000
0.40461800,327.72300000
0.41485800,327.72300000
0.42509800,300.50050000
0.43533800,250.55700000
0.44557800,182.47020000
0.45581800,96.22485000
0.46605800,5.44755400
0.47629800,-80.79775000
0.48653800,-157.96380000
0.49677800,-221.51860000
0.50701800,-257.83560000
0.51725800,-280.54140000
0.52749800,-271.46210000
0.53773800,-235.14510000
0.54797800,-180.66960000
0.55821800,-112.58280000
0.56845800,-35.40147000
0.57869800,46.28131000
0.58893800,118.91540000
0.59917800,182.47020000
0.60941800,227.86640000
0.61965800,246.02490000
0.62989800,246.02490000
0.64013800,218.78720000
0.65037800,173.39090000
0.66061800,109.83610000
0.67085800,32.67006000
0.68109800,-44.48072000
0.69133800,-112.58280000
0.70157800,-176.12230000
0.71181800,-226.06580000
0.72205800,-248.75630000
0.73229800,-257.83560000
0.74253800,-239.67710000
0.75277800,-198.82810000
0.76301800,-148.88450000
0.77325800,-80.79775000
0.78349800,-8.16370100
0.79373800,64.43983000
0.80397800,127.99460000
0.81421799,177.92290000
0.82445799,209.70790000
0.83469799,218.78720000
0.84493799,214.23990000
0.85517799,182.47020000
0.86541799,141.62110000
0.87565799,78.06635000
0.88589799,14.51155000
