Time,Channel B
(ms),(V)

-0.00013500,-0.08056886
0.00114500,0.10025330
0.00242500,0.28107550
0.00370500,0.46205020
0.00498500,0.64287240
0.00626500,0.77852720
0.00754500,1.00466900
0.00882500,1.18564400
0.01010500,1.36646600
0.01138500,1.54744100
0.01266500,1.68309600
0.01394500,1.86407100
0.01522500,2.04489300
0.01650500,2.22586800
0.01778500,2.36152200
0.01906500,2.54249700
0.02034500,2.72331900
0.02162500,2.85897400
0.02290500,3.03994900
0.02418500,3.17560300
0.02546500,3.35657800
0.02674500,3.49223300
0.02802500,3.62788800
0.02930500,3.80886300
0.03058500,3.89919700
0.03186500,4.08017200
0.03314500,4.17066000
0.03442500,4.30631400
0.03570500,4.44196900
0.03698500,4.53245600
0.03826500,4.66811100
0.03954500,4.75859900
0.04082500,4.84908600
0.04210500,4.93942100
0.04338500,∞
0.04466500,∞
0.04594500,∞
0.04722500,∞
0.04850500,∞
0.04978500,∞
0.05106500,∞
0.05234500,∞
0.05362500,∞
0.05490500,∞
0.05618500,∞
0.05746500,∞
0.05874500,∞
0.06002500,∞
0.06130500,∞
0.06258500,∞
0.06386500,∞
0.06514500,∞
0.06642500,∞
0.06770500,∞
0.06898500,∞
0.07026500,∞
0.07154500,∞
0.07282500,∞
0.07410500,∞
0.07538500,∞
0.07666500,4.93942100
0.07794500,4.89425300
0.07922500,4.80376600
0.08050500,4.66811100
0.08178500,4.53245600
0.08306500,4.44196900
0.08434500,4.35148100
0.08562500,4.17066000
0.08690500,4.03485200
0.08818500,3.94451700
0.08946500,3.80886300
0.09074500,3.62788800
0.09202500,3.49223300
0.09330500,3.31125800
0.09458500,3.13043600
0.09586500,2.99478100
0.09714500,2.81380700
0.09842500,2.63283200
0.09970500,2.45201000
0.10098500,2.31635500
0.10226500,2.09021300
0.10354500,1.90923800
0.10482500,1.72841600
0.10610500,1.54744100
0.10738500,1.32129900
0.10866500,1.14032400
0.10994500,0.91433450
0.11122500,0.73335980
0.11250500,0.55238500
0.11378500,0.32624290
0.11506500,0.14542070
0.11634500,-0.08056886
0.11762500,-0.30671100
0.11890500,-0.48768580
0.12018500,-0.66850790
0.12146500,-0.89465010
0.12274500,-1.07562500
0.12402500,-1.30176700
0.12530500,-1.48258900
0.12658500,-1.70873100
0.12786500,-1.88970600
0.12914500,-2.07052800
0.13042500,-2.25150300
0.13170500,-2.43232500
0.13298500,-2.61330000
0.13426500,-2.79427500
0.13554500,-2.97509700
0.13682500,-3.15607200
0.13810500,-3.33689400
0.13938500,-3.47254800
0.14066500,-3.65352300
0.14194500,-3.83434600
0.14322500,-3.97015300
0.14450500,-4.15097500
0.14578500,-4.28663000
0.14706500,-4.42243700
0.14834500,-4.51277200
0.14962500,-4.64858000
0.15090500,-4.78423400
0.15218500,-4.87456900
0.15346500,-∞
0.15474500,-∞
0.15602500,-∞
0.15730500,-∞
0.15858500,-∞
0.15986500,-∞
0.16114500,-∞
0.16242500,-∞
0.16370500,-∞
0.16498500,-∞
0.16626500,-∞
0.16754500,-∞
0.16882500,-∞
0.17010500,-∞
0.17138500,-∞
