Time,Channel B
(ms),(V)

-0.00063700,-0.15686510
0.00064300,0.02410962
0.00192300,0.11444440
0.00320300,0.20477920
0.00448300,0.29511400
0.00576300,0.47608880
0.00704300,0.56642350
0.00832300,0.65706350
0.00960300,0.74739830
0.01088300,0.92837300
0.01216300,1.01901300
0.01344300,1.10934800
0.01472300,1.29032300
0.01600300,1.38096300
0.01728300,1.47129700
0.01856300,1.56193700
0.01984300,1.74291200
0.02112300,1.83324700
0.02240300,1.92388700
0.02368300,2.10486100
0.02496300,2.19519600
0.02624300,2.19519600
0.02752300,2.37617100
0.02880300,2.46681100
0.03008300,2.55714600
0.03136300,2.64778600
0.03264300,2.73812100
0.03392300,2.82876100
0.03520300,2.91909600
0.03648300,3.00973500
0.03776300,3.10007000
0.03904300,3.10007000
0.04032300,3.19040500
0.04160300,3.28104500
0.04288300,3.28104500
0.04416300,3.37138000
0.04544300,3.46202000
0.04672300,3.46202000
0.04800300,3.46202000
0.04928300,3.55235500
0.05056300,3.64299400
0.05184300,3.64299400
0.05312300,3.64299400
0.05440300,3.73332900
0.05568300,3.64299400
0.05696300,3.64299400
0.05824300,3.73332900
0.05952300,3.73332900
0.06080300,3.64299400
0.06208300,3.64299400
0.06336300,3.64299400
0.06464300,3.55235500
0.06592300,3.55235500
0.06720300,3.55235500
0.06848300,3.46202000
0.06976300,3.46202000
0.07104300,3.37138000
0.07232300,3.37138000
0.07360300,3.28104500
0.07488300,3.19040500
0.07616300,3.10007000
0.07744300,3.10007000
0.07872300,3.00973500
0.08000300,2.91909600
0.08128300,2.82876100
0.08256300,2.73812100
0.08384300,2.55714600
0.08512300,2.55714600
0.08640300,2.37617100
0.08768300,2.28583600
0.08896300,2.19519600
0.09024300,2.01422200
0.09152300,1.92388700
0.09280300,1.74291200
0.09408300,1.65227200
0.09536300,1.47129700
0.09664300,1.38096300
0.09792300,1.19998800
0.09920300,1.10934800
0.10048300,0.92837300
0.10176300,0.83803830
0.10304300,0.65706350
0.10432300,0.47608880
0.10560300,0.29511400
0.10688300,0.20477920
0.10816300,0.02410962
0.10944300,-0.15686510
0.11072300,-0.24750510
0.11200300,-0.51881470
0.11328300,-0.69978940
0.11456300,-0.79042940
0.11584300,-0.88076420
0.11712300,-1.06173900
0.11840300,-1.24271400
0.11968300,-1.42368800
0.12096300,-1.60466300
0.12224300,-1.78563800
0.12352300,-1.87627800
0.12480300,-2.05725300
0.12608300,-2.23822700
0.12736300,-2.41920200
0.12864300,-2.50953700
0.12992300,-2.69051200
0.13120300,-2.78084700
0.13248300,-2.87148700
0.13376300,-3.05246100
0.13504300,-3.14279600
0.13632300,-3.32377100
0.13760300,-3.50474600
0.13888300,-3.59538600
0.14016300,-3.68572000
0.14144300,-3.77636000
0.14272300,-3.86669500
0.14400300,-4.04767000
0.14528300,-4.13831000
0.14656300,-4.22864500
0.14784300,-4.31928400
0.14912300,-4.40961900
0.15040300,-4.50025900
0.15168300,-4.59059400
0.15296300,-4.68123400
0.15424300,-4.68123400
0.15552300,-4.68123400
0.15680300,-4.77156900
0.15808300,-4.77156900
