Frequency,Channel A
(kHz),(dBV)

0.00000000,-69.40517000
0.01220703,-69.86251000
0.02441406,-75.40975000
0.03662109,-86.26098000
0.04882813,-94.09000000
0.06103516,-92.20461000
0.07324219,-96.02726000
0.08544922,-101.86420000
0.09765625,-93.49728000
0.10986328,-90.79772000
0.12207031,-90.85497000
0.13427734,-94.66434000
0.14648438,-104.15680000
0.15869141,-91.44962000
0.17089844,-88.25467000
0.18310547,-89.24834000
0.19531250,-93.46404000
0.20751953,-99.83221000
0.21972656,-102.66890000
0.23193359,-97.54845000
0.24414063,-94.26952000
0.25634766,-94.28062000
0.26855469,-98.34019000
0.28076172,-103.05710000
0.29296875,-96.61513000
0.30517578,-93.90190000
0.31738281,-93.44720000
0.32958984,-94.52964000
0.34179688,-97.59756000
0.35400391,-103.86660000
0.36621094,-102.79750000
0.37841797,-97.68150000
0.39062500,-99.76241000
0.40283203,-106.17940000
0.41503906,-93.81667000
0.42724609,-90.73141000
0.43945313,-90.78268000
0.45166016,-91.74165000
0.46386719,-92.72572000
0.47607422,-94.68581000
0.48828125,-98.66777000
0.50048828,-100.25010000
0.51269531,-97.91786000
0.52490234,-97.20842000
0.53710938,-95.63195000
0.54931641,-95.25227000
0.56152344,-98.55481000
0.57373047,-106.02240000
0.58593750,-113.10970000
0.59814453,-116.01310000
0.61035156,-103.42220000
0.62255859,-100.59300000
0.63476563,-100.86220000
0.64697266,-100.59930000
0.65917969,-98.65409000
0.67138672,-97.52598000
0.68359375,-100.49200000
0.69580078,-121.13680000
0.70800781,-102.40360000
0.72021484,-97.42213000
0.73242188,-95.75763000
0.74462891,-95.98979000
0.75683594,-96.13831000
0.76904297,-94.04750000
0.78125000,-92.07988000
0.79345703,-91.62276000
0.80566406,-92.45396000
0.81787109,-92.78279000
0.83007813,-90.10709000
0.84228516,-87.44833000
0.85449219,-86.25819000
0.86669922,-86.03535000
0.87890625,-86.37867000
0.89111328,-87.71725000
0.90332031,-90.47301000
0.91552734,-94.70288000
0.92773438,-103.62210000
0.93994141,-100.18440000
0.95214844,-95.60185000
0.96435547,-95.11583000
0.97656250,-94.94155000
0.98876953,-92.77248000
1.00097656,-91.07915000
1.01318359,-91.50512000
1.02539063,-93.25188000
1.03759766,-94.19490000
1.04980469,-93.45766000
1.06201172,-92.62467000
1.07421875,-92.19034000
1.08642578,-91.60915000
1.09863281,-91.18311000
1.11083984,-91.48029000
1.12304688,-92.77766000
1.13525391,-95.40658000
1.14746094,-100.19260000
1.15966797,-105.12310000
1.17187500,-100.48660000
1.18408203,-99.46690000
1.19628906,-106.96090000
1.20849609,-101.93760000
1.22070313,-95.50760000
1.23291016,-95.57401000
1.24511719,-100.38370000
1.25732422,-97.53869000
1.26953125,-94.90749000
1.28173828,-99.67632000
1.29394531,-103.70770000
1.30615234,-92.97680000
1.31835938,-90.28149000
1.33056641,-90.58601000
1.34277344,-93.19419000
1.35498047,-98.08308000
1.36718750,-105.18510000
1.37939453,-116.53390000
1.39160156,-110.12980000
1.40380859,-99.65347000
1.41601563,-94.63773000
1.42822266,-92.53704000
1.44042969,-92.65912000
1.45263672,-94.62394000
1.46484375,-97.87415000
1.47705078,-100.91970000
1.48925781,-102.17620000
1.50146484,-98.40295000
1.51367188,-95.33425000
1.52587891,-93.77197000
1.53808594,-93.48715000
1.55029297,-96.04988000
1.56250000,-100.36470000
1.57470703,-97.04779000
1.58691406,-94.37462000
1.59912109,-94.07245000
1.61132813,-95.49653000
1.62353516,-96.11802000
1.63574219,-94.34778000
1.64794922,-93.93315000
1.66015625,-96.34882000
1.67236328,-102.26220000
1.68457031,-106.98010000
1.69677734,-100.83410000
1.70898438,-102.67700000
1.72119141,-107.01020000
1.73339844,-94.37840000
1.74560547,-90.70250000
1.75781250,-90.20290000
1.77001953,-92.37723000
1.78222656,-98.64740000
1.79443359,-94.06354000
1.80664063,-90.57350000
1.81884766,-92.68857000
1.83105469,-100.74810000
1.84326172,-101.67170000
1.85546875,-103.94670000
1.86767578,-116.51110000
1.87988281,-115.04390000
1.89208984,-105.23260000
1.90429688,-103.37410000
1.91650391,-101.65660000
1.92871094,-99.17037000
1.94091797,-101.92750000
1.95312500,-101.82930000
1.96533203,-98.63626000
1.97753906,-99.23471000
1.98974609,-100.70200000
2.00195313,-100.95980000
2.01416016,-100.15110000
2.02636719,-100.10000000
2.03857422,-96.59408000
2.05078125,-93.31670000
2.06298828,-92.29318000
2.07519531,-92.56523000
2.08740234,-93.91222000
2.09960938,-96.12873000
2.11181641,-98.54363000
2.12402344,-100.64160000
2.13623047,-102.41940000
2.14843750,-102.40540000
2.16064453,-100.15540000
2.17285156,-98.08737000
2.18505859,-96.36888000
2.19726563,-95.98579000
2.20947266,-97.42402000
2.22167969,-101.12070000
2.23388672,-100.31670000
2.24609375,-95.26183000
2.25830078,-93.48521000
2.27050781,-94.14125000
2.28271484,-95.67618000
2.29492188,-96.88046000
2.30712891,-99.55081000
2.31933594,-105.38750000
2.33154297,-96.53502000
2.34375000,-92.78255000
2.35595703,-91.65257000
2.36816406,-90.44467000
2.38037109,-90.92541000
2.39257813,-95.90131000
2.40478516,-108.60010000
2.41699219,-95.83055000
2.42919922,-92.12395000
2.44140625,-91.42040000
2.45361328,-92.36850000
2.46582031,-93.24774000
2.47802734,-92.23774000
2.49023438,-89.79402000
2.50244141,-87.60890000
2.51464844,-86.76881000
2.52685547,-87.71942000
2.53906250,-90.19234000
2.55126953,-92.78423000
2.56347656,-94.07780000
2.57568359,-95.41623000
2.58789063,-100.63100000
2.60009766,-102.74070000
2.61230469,-96.25024000
2.62451172,-94.49958000
2.63671875,-94.35895000
2.64892578,-93.91154000
2.66113281,-91.98901000
2.67333984,-89.93004000
2.68554688,-89.25968000
2.69775391,-90.30499000
2.70996094,-90.93925000
2.72216797,-89.90783000
2.73437500,-90.94246000
2.74658203,-97.33418000
2.75878906,-109.87520000
2.77099609,-100.26270000
2.78320313,-98.84660000
2.79541016,-92.74415000
2.80761719,-90.73493000
2.81982422,-93.52043000
2.83203125,-100.33720000
2.84423828,-96.12704000
2.85644531,-93.93238000
2.86865234,-94.22448000
2.88085938,-95.62637000
2.89306641,-97.54794000
2.90527344,-97.52718000
2.91748047,-96.00188000
2.92968750,-95.37607000
2.94189453,-96.64825000
2.95410156,-102.79310000
2.96630859,-98.00671000
2.97851563,-90.65620000
2.99072266,-87.15577000
3.00292969,-85.68095000
3.01513672,-85.62561000
3.02734375,-86.92374000
3.03955078,-89.32152000
3.05175781,-91.66049000
3.06396484,-92.74150000
3.07617188,-93.37057000
3.08837891,-96.19308000
3.10058594,-104.82140000
3.11279297,-109.87460000
3.12500000,-103.05590000
3.13720703,-102.48190000
3.14941406,-106.82210000
3.16162109,-103.33240000
3.17382813,-98.07281000
3.18603516,-96.84966000
3.19824219,-96.99117000
3.21044922,-96.88156000
3.22265625,-97.35460000
3.23486328,-101.22330000
3.24707031,-98.85158000
3.25927734,-90.60521000
3.27148438,-87.38094000
3.28369141,-87.83539000
3.29589844,-92.15257000
3.30810547,-102.32030000
3.32031250,-133.09510000
3.33251953,-106.44520000
3.34472656,-98.57034000
3.35693359,-95.32344000
3.36914063,-93.76343000
3.38134766,-94.04939000
3.39355469,-96.21085000
3.40576172,-97.65453000
3.41796875,-97.94212000
3.43017578,-100.53940000
3.44238281,-97.86493000
3.45458984,-92.50626000
3.46679688,-90.95081000
3.47900391,-93.41984000
3.49121094,-102.38230000
3.50341797,-101.27550000
3.51562500,-97.84503000
3.52783203,-99.29017000
3.54003906,-100.75770000
3.55224609,-100.10060000
3.56445313,-100.17810000
3.57666016,-100.21330000
3.58886719,-101.30100000
3.60107422,-101.72350000
3.61328125,-95.36517000
3.62548828,-91.78451000
3.63769531,-91.92125000
3.64990234,-95.28397000
3.66210938,-96.88782000
3.67431641,-98.57262000
3.68652344,-113.45530000
3.69873047,-95.08240000
3.71093750,-93.89642000
3.72314453,-98.16591000
3.73535156,-94.17237000
3.74755859,-92.09461000
3.75976563,-93.92145000
3.77197266,-94.95144000
3.78417969,-92.19804000
3.79638672,-92.09756000
3.80859375,-97.10075000
3.82080078,-106.07080000
3.83300781,-96.55708000
3.84521484,-95.16343000
3.85742188,-99.06879000
3.86962891,-100.34720000
3.88183594,-94.19870000
3.89404297,-93.31236000
3.90625000,-97.12968000
3.91845703,-112.39810000
3.93066406,-102.16260000
3.94287109,-101.13820000
3.95507813,-105.48500000
3.96728516,-97.90436000
3.97949219,-95.32175000
3.99169922,-95.97211000
4.00390625,-96.50498000
4.01611328,-94.51740000
4.02832031,-92.08514000
4.04052734,-91.39658000
4.05273438,-93.49272000
4.06494141,-101.42990000
4.07714844,-101.92340000
4.08935547,-93.22600000
4.10156250,-90.36852000
4.11376953,-90.25162000
4.12597656,-93.01711000
4.13818359,-102.00130000
4.15039063,-101.66450000
4.16259766,-95.89348000
4.17480469,-97.18710000
4.18701172,-98.62496000
4.19921875,-98.02075000
4.21142578,-106.43250000
4.22363281,-99.36011000
4.23583984,-94.20831000
4.24804688,-95.00340000
4.26025391,-98.51861000
4.27246094,-93.85147000
4.28466797,-90.21923000
4.29687500,-90.42469000
4.30908203,-93.98277000
4.32128906,-98.97964000
4.33349609,-97.78263000
4.34570313,-94.23489000
4.35791016,-92.69341000
4.37011719,-93.17554000
4.38232422,-93.80856000
4.39453125,-92.99004000
4.40673828,-92.98210000
4.41894531,-95.66785000
4.43115234,-103.01090000
4.44335938,-106.45240000
4.45556641,-101.70810000
4.46777344,-100.94540000
4.47998047,-102.24820000
4.49218750,-103.95720000
4.50439453,-101.72440000
4.51660156,-99.05542000
4.52880859,-99.05313000
4.54101563,-100.93730000
4.55322266,-101.62540000
4.56542969,-98.76889000
4.57763672,-96.89989000
4.58984375,-98.33118000
4.60205078,-100.74570000
4.61425781,-99.24149000
4.62646484,-101.28550000
4.63867188,-98.88039000
4.65087891,-92.85786000
4.66308594,-91.70887000
4.67529297,-95.31547000
4.68750000,-106.00750000
4.69970703,-99.36448000
4.71191406,-97.83580000
4.72412109,-99.17697000
4.73632813,-98.56654000
4.74853516,-98.18252000
4.76074219,-100.39310000
4.77294922,-105.17370000
4.78515625,-102.09710000
4.79736328,-99.53511000
4.80957031,-102.19170000
4.82177734,-122.62740000
4.83398438,-100.95230000
4.84619141,-95.35091000
4.85839844,-93.83270000
4.87060547,-95.99213000
4.88281250,-98.93261000
4.89501953,-95.77582000
4.90722656,-94.21866000
4.91943359,-94.37737000
4.93164063,-96.21681000
4.94384766,-100.26700000
4.95605469,-103.18810000
4.96826172,-98.96210000
4.98046875,-93.19770000
4.99267578,-90.04185000
5.00488281,-89.83974000
5.01708984,-93.34561000
5.02929688,-106.44700000
5.04150391,-101.17980000
5.05371094,-97.79809000
5.06591797,-99.05067000
5.07812500,-95.63430000
5.09033203,-91.40573000
5.10253906,-90.65854000
5.11474609,-94.23041000
5.12695313,-101.10250000
5.13916016,-97.48334000
5.15136719,-97.80930000
5.16357422,-100.60810000
5.17578125,-99.13408000
5.18798828,-94.13797000
5.20019531,-91.22327000
5.21240234,-90.85580000
5.22460938,-91.90086000
5.23681641,-93.15116000
5.24902344,-94.18539000
5.26123047,-92.41884000
5.27343750,-90.09018000
5.28564453,-89.84208000
5.29785156,-90.89095000
5.31005859,-91.08979000
5.32226563,-90.77689000
5.33447266,-91.59794000
5.34667969,-93.51103000
5.35888672,-94.86176000
5.37109375,-94.79677000
5.38330078,-94.31022000
5.39550781,-94.09458000
5.40771484,-94.98312000
5.41992188,-98.06749000
5.43212891,-103.38290000
5.44433594,-99.74697000
5.45654297,-97.14531000
5.46875000,-99.55085000
5.48095703,-103.53170000
5.49316406,-95.18401000
5.50537109,-92.20898000
5.51757813,-93.07716000
5.52978516,-97.73846000
5.54199219,-106.54900000
5.55419922,-100.45810000
5.56640625,-99.79675000
5.57861328,-108.66850000
5.59082031,-104.52030000
5.60302734,-98.80120000
5.61523438,-96.61119000
5.62744141,-94.28855000
5.63964844,-92.54340000
5.65185547,-92.66669000
5.66406250,-93.70499000
5.67626953,-93.26347000
5.68847656,-92.45701000
5.70068359,-92.64870000
5.71289063,-93.89790000
5.72509766,-94.85037000
5.73730469,-94.15810000
