Time,Channel B
(ms),(V)

-0.00074100,-0.05236976
0.00053900,-0.01586962
0.00181900,0.00238044
0.00309900,0.03881954
0.00437900,0.05700858
0.00565900,0.09350871
0.00693900,0.11175880
0.00821900,0.14825890
0.00949900,0.16650900
0.01077900,0.20300910
0.01205900,0.22119820
0.01333900,0.25769830
0.01461900,0.29419840
0.01589900,0.31244850
0.01717900,0.34894860
0.01845900,0.36719870
0.01973900,0.38538770
0.02101900,0.42188790
0.02229900,0.44013800
0.02357900,0.47663810
0.02485900,0.49488820
0.02613900,0.51313820
0.02741900,0.53138830
0.02869900,0.54957730
0.02997900,0.58607750
0.03125900,0.60432750
0.03253900,0.62257760
0.03381900,0.64082770
0.03509900,0.65907770
0.03637900,0.67732780
0.03765900,0.69557790
0.03893900,0.73201700
0.04021900,0.75026700
0.04149900,0.75026700
0.04277900,0.76851710
0.04405900,0.78676720
0.04533900,0.80501720
0.04661900,0.82326730
0.04789900,0.84151740
0.04917900,0.84151740
0.05045900,0.85976740
0.05173900,0.87795650
0.05301900,0.87795650
0.05429900,0.89620660
0.05557900,0.91445660
0.05685900,0.91445660
0.05813900,0.93270670
0.05941900,0.95095680
0.06069900,0.95095680
0.06197900,0.96920680
0.06325900,0.96920680
0.06453900,0.96920680
0.06581900,0.98745690
0.06709900,0.98745690
0.06837900,0.98745690
0.06965900,1.00570700
0.07093900,1.00570700
0.07221900,1.00570700
0.07349900,1.00570700
0.07477900,1.00570700
0.07605900,1.02395700
0.07733900,1.00570700
0.07861900,1.02395700
0.07989900,1.02395700
0.08117900,1.02395700
0.08245900,1.02395700
0.08373900,1.02395700
0.08501900,1.02395700
0.08629900,1.00570700
0.08757900,1.02395700
0.08885900,1.00570700
0.09013900,1.00570700
0.09141900,1.00570700
0.09269900,1.00570700
0.09397900,1.00570700
0.09525900,1.00570700
0.09653900,0.98745690
0.09781900,0.98745690
0.09909900,0.96920680
0.10037900,0.96920680
0.10165900,0.96920680
0.10293900,0.95095680
0.10421900,0.95095680
0.10549900,0.95095680
0.10677900,0.95095680
0.10805900,0.95095680
0.10933900,0.93270670
0.11061900,0.95095680
0.11189900,0.93270670
0.11317900,0.91445660
0.11445900,0.91445660
0.11573900,0.91445660
0.11701900,0.91445660
0.11829900,0.89620660
0.11957900,0.87795650
0.12085900,0.87795650
0.12213900,0.87795650
0.12341900,0.87795650
0.12469900,0.85976740
0.12597900,0.85976740
0.12725900,0.85976740
0.12853900,0.84151740
0.12981900,0.84151740
0.13109900,0.84151740
0.13237900,0.84151740
0.13365900,0.82326730
0.13493900,0.82326730
0.13621900,0.82326730
0.13749900,0.82326730
0.13877900,0.80501720
0.14005900,0.80501720
0.14133900,0.80501720
0.14261900,0.80501720
0.14389900,0.80501720
0.14517900,0.80501720
0.14645900,0.78676720
0.14773900,0.78676720
0.14901900,0.78676720
0.15029900,0.80501720
0.15157900,0.78676720
0.15285900,0.78676720
0.15413900,0.78676720
0.15541900,0.78676720
0.15669900,0.76851710
0.15797900,0.78676720
0.15925900,0.76851710
0.16053900,0.76851710
0.16181900,0.78676720
