Frequency,Channel B
(kHz),(dBu)

12.77923584,-45.72681000
12.87460327,-51.14162000
12.96997070,-47.31337000
13.06533813,-53.63649000
13.16070557,-47.53670000
13.25607300,-47.81275000
13.35144043,-58.52815000
13.44680786,-46.22778000
13.54217529,-57.56914000
13.63754272,-45.54440000
13.73291016,-48.54428000
13.82827759,-52.18394000
13.92364502,-47.89679000
14.01901245,-49.98305000
14.11437988,-55.42175000
14.20974731,-48.39230000
14.30511475,-54.05645000
14.40048218,-48.24215000
14.49584961,-52.79920000
14.59121704,-46.20264000
14.68658447,-60.32162000
14.78195190,-48.54343000
14.87731934,-61.41550000
14.97268677,-47.03012000
15.06805420,-53.22905000
15.16342163,-52.26511000
15.25878906,-51.66502000
15.35415649,-48.12340000
15.44952393,-51.34279000
15.54489136,-61.68242000
15.64025879,-48.57798000
15.73562622,-49.06071000
15.83099365,-48.35230000
15.92636108,-60.43852000
16.02172852,-52.74960000
16.11709595,-50.62917000
16.21246338,-52.09285000
16.30783081,-50.60415000
16.40319824,-52.81641000
16.49856567,-49.96136000
16.59393311,-44.95631000
16.68930054,-49.28659000
16.78466797,-47.31444000
16.88003540,-54.74539000
16.97540283,-48.36529000
17.07077026,-53.51543000
17.16613770,-58.25536000
17.26150513,-47.25822000
17.35687256,-46.24685000
17.45223999,-54.52787000
17.54760742,-46.12662000
17.64297485,-50.73477000
17.73834229,-53.20817000
17.83370972,-49.71451000
17.92907715,-50.49210000
18.02444458,-45.68671000
18.11981201,-46.54758000
18.21517944,-41.31326000
18.31054688,-47.29770000
18.40591431,-47.16590000
18.50128174,-46.88389000
18.59664917,-50.94595000
18.69201660,-46.95224000
18.78738403,-52.94220000
18.88275146,-44.63861000
18.97811890,-44.67696000
19.07348633,-53.95739000
19.16885376,-45.52927000
19.26422119,-48.08258000
19.35958862,-50.89058000
19.45495605,-43.49296000
19.55032349,-46.00097000
19.64569092,-52.25395000
19.74105835,-44.56683000
19.83642578,-59.65496000
19.93179321,-44.52304000
20.02716064,-57.86166000
20.12252808,-53.99952000
20.21789551,-50.86183000
20.31326294,-51.98919000
20.40863037,-46.75291000
20.50399780,-54.98287000
20.59936523,-47.93266000
20.69473267,-49.75669000
20.79010010,-56.47862000
20.88546753,-47.38067000
20.98083496,-47.72407000
21.07620239,-49.78131000
21.17156982,-57.39510000
21.26693726,-47.80350000
21.36230469,-49.30500000
21.45767212,-54.10020000
21.55303955,-46.23213000
21.64840698,-52.50910000
21.74377441,-49.84245000
21.83914185,-51.66604000
21.93450928,-45.82383000
22.02987671,-51.00934000
22.12524414,-50.85222000
22.22061157,-49.19479000
22.31597900,-48.60095000
22.41134644,-47.17362000
22.50671387,-49.38960000
22.60208130,-49.12722000
22.69744873,-47.31976000
22.79281616,-49.19273000
22.88818359,-49.21008000
22.98355103,-47.35714000
23.07891846,-47.27638000
23.17428589,-48.87040000
23.26965332,-47.91546000
23.36502075,-45.04144000
23.46038818,-49.69529000
23.55575562,-43.81194000
23.65112305,-47.56306000
23.74649048,-49.59379000
23.84185791,-43.83228000
23.93722534,-44.74096000
24.03259277,-48.59138000
24.12796021,-45.44556000
24.22332764,-42.61910000
24.31869507,-47.35811000
24.41406250,-44.07884000
24.50942993,-41.55248000
24.60479736,-47.91418000
24.70016479,-39.22038000
24.79553223,-45.94978000
24.89089966,-40.63711000
24.98626709,-42.77034000
25.08163452,-39.74743000
25.17700195,-41.27989000
25.27236938,-38.85301000
25.36773682,-38.64061000
25.46310425,-37.57389000
25.55847168,-36.41891000
25.65383911,-36.58805000
25.74920654,-34.90661000
25.84457397,-33.95850000
25.93994141,-32.03498000
26.03530884,-31.91183000
26.13067627,-30.75619000
26.22604370,-30.78069000
26.32141113,-31.19730000
26.41677856,-31.25479000
26.51214600,-32.56535000
26.60751343,-33.86656000
26.70288086,-34.48344000
26.79824829,-35.50019000
26.89361572,-36.77864000
26.98898315,-39.45303000
27.08435059,-37.70050000
27.17971802,-42.49940000
27.27508545,-40.57945000
27.37045288,-40.26452000
27.46582031,-44.23186000
27.56118774,-41.29637000
27.65655518,-47.57994000
27.75192261,-44.60403000
27.84729004,-42.11860000
27.94265747,-46.54347000
28.03802490,-48.03490000
28.13339233,-44.11163000
28.22875977,-47.45969000
28.32412720,-48.68188000
28.41949463,-45.54878000
28.51486206,-54.95078000
28.61022949,-48.05695000
28.70559692,-47.79388000
28.80096436,-47.93918000
28.89633179,-57.01515000
28.99169922,-46.81852000
29.08706665,-47.69310000
29.18243408,-52.87759000
