Time,Channel B
(ms),(V)

-1.00125896,0.09338664
-0.99997896,0.09338664
-0.99869896,0.09338664
-0.99741896,0.09338664
-0.99613896,0.09338664
-0.99485896,-0.08789331
-0.99357896,-0.08789331
-0.99229896,0.09338664
-0.99101896,-0.08789331
-0.98973896,-0.08789331
-0.98845896,0.09338664
-0.98717896,0.09338664
-0.98589896,0.09338664
-0.98461896,0.09338664
-0.98333896,0.09338664
-0.98205896,0.09338664
-0.98077896,-0.08789331
-0.97949896,0.09338664
-0.97821896,0.09338664
-0.97693896,0.09338664
-0.97565896,0.09338664
-0.97437896,0.09338664
-0.97309896,-0.08789331
-0.97181896,0.09338664
-0.97053896,-0.08789331
-0.96925896,0.09338664
-0.96797896,-0.08789331
-0.96669896,0.09338664
-0.96541896,-0.08789331
-0.96413896,0.09338664
-0.96285896,0.09338664
-0.96157896,0.09338664
-0.96029896,-0.08789331
-0.95901896,0.09338664
-0.95773896,-0.08789331
-0.95645896,-0.08789331
-0.95517896,-0.08789331
-0.95389896,-0.08789331
-0.95261896,0.09338664
-0.95133896,0.09338664
-0.95005896,-0.08789331
-0.94877896,-0.08789331
-0.94749896,-0.08789331
-0.94621896,0.09338664
-0.94493896,0.09338664
-0.94365896,-0.08789331
-0.94237896,-0.08789331
-0.94109896,0.09338664
-0.93981896,0.09338664
-0.93853896,-0.08789331
-0.93725896,-0.08789331
-0.93597896,0.09338664
-0.93469896,-0.08789331
-0.93341896,-0.08789331
-0.93213896,-0.08789331
-0.93085896,0.09338664
-0.92957896,0.09338664
-0.92829896,0.09338664
-0.92701896,0.09338664
-0.92573896,-0.08789331
-0.92445896,-0.08789331
-0.92317896,0.09338664
-0.92189896,-0.08789331
-0.92061896,0.09338664
-0.91933896,0.09338664
-0.91805896,0.09338664
-0.91677896,0.09338664
-0.91549896,0.09338664
-0.91421896,0.09338664
-0.91293896,-0.08789331
-0.91165896,-0.08789331
-0.91037896,0.09338664
-0.90909896,-0.08789331
-0.90781896,0.09338664
-0.90653896,0.09338664
-0.90525896,-0.08789331
-0.90397896,-0.08789331
-0.90269896,0.09338664
-0.90141896,-0.08789331
-0.90013896,0.09338664
-0.89885896,0.09338664
-0.89757896,-0.08789331
-0.89629896,-0.08789331
-0.89501896,-0.08789331
-0.89373896,-0.08789331
-0.89245896,0.09338664
-0.89117896,-0.08789331
-0.88989896,0.09338664
-0.88861896,-0.08789331
-0.88733896,-0.08789331
-0.88605896,0.09338664
-0.88477896,0.09338664
-0.88349896,0.09338664
-0.88221896,0.09338664
-0.88093896,0.09338664
-0.87965896,0.09338664
-0.87837896,-0.08789331
-0.87709896,0.09338664
-0.87581896,0.09338664
-0.87453896,-0.08789331
-0.87325896,0.09338664
-0.87197896,0.09338664
-0.87069896,0.09338664
-0.86941896,-0.08789331
-0.86813896,-0.08789331
-0.86685896,0.09338664
-0.86557896,-0.08789331
-0.86429896,-0.08789331
-0.86301896,0.09338664
-0.86173896,-0.08789331
-0.86045896,0.09338664
-0.85917896,-0.08789331
-0.85789896,-0.08789331
-0.85661896,-0.08789331
-0.85533896,0.09338664
