Time,Channel B
(ms),(V)

-1.99867296,0.09338664
-1.99355296,-0.08789331
-1.98843296,0.09338664
-1.98331296,0.09338664
-1.97819296,0.09338664
-1.97307296,0.09338664
-1.96795296,0.09338664
-1.96283296,0.09338664
-1.95771296,0.09338664
-1.95259296,0.09338664
-1.94747296,0.09338664
-1.94235296,0.09338664
-1.93723296,0.09338664
-1.93211296,0.09338664
-1.92699296,0.09338664
-1.92187296,0.09338664
-1.91675296,-0.08789331
-1.91163296,0.09338664
-1.90651296,-0.08789331
-1.90139296,0.09338664
-1.89627296,0.09338664
-1.89115296,0.09338664
-1.88603296,0.09338664
-1.88091296,0.09338664
-1.87579296,0.09338664
-1.87067296,0.09338664
-1.86555296,0.09338664
-1.86043296,0.09338664
-1.85531296,0.09338664
-1.85019296,0.09338664
-1.84507296,0.09338664
-1.83995296,0.09338664
-1.83483296,-0.08789331
-1.82971296,0.09338664
-1.82459296,0.09338664
-1.81947296,0.09338664
-1.81435296,-0.08789331
-1.80923296,-0.08789331
-1.80411296,0.09338664
-1.79899296,0.09338664
-1.79387296,0.09338664
-1.78875296,-0.08789331
-1.78363296,0.09338664
-1.77851296,0.09338664
-1.77339296,-0.08789331
-1.76827296,0.09338664
-1.76315296,0.09338664
-1.75803296,-0.08789331
-1.75291296,0.09338664
-1.74779296,0.09338664
-1.74267296,0.09338664
-1.73755296,0.09338664
-1.73243296,0.09338664
-1.72731296,-0.08789331
-1.72219296,0.09338664
-1.71707296,0.09338664
-1.71195296,-0.08789331
-1.70683296,0.09338664
-1.70171296,0.09338664
-1.69659296,0.09338664
-1.69147296,0.09338664
-1.68635296,-0.08789331
-1.68123296,0.09338664
-1.67611296,0.09338664
-1.67099296,-0.08789331
-1.66587296,-0.08789331
-1.66075296,0.09338664
-1.65563296,0.09338664
-1.65051296,0.09338664
-1.64539296,0.09338664
-1.64027296,0.09338664
-1.63515296,0.09338664
-1.63003296,0.09338664
-1.62491296,0.09338664
-1.61979296,0.09338664
-1.61467296,0.09338664
-1.60955296,-0.08789331
-1.60443296,0.09338664
-1.59931296,0.09338664
-1.59419296,0.09338664
-1.58907296,0.09338664
-1.58395296,0.09338664
-1.57883296,0.09338664
-1.57371296,-0.08789331
-1.56859296,0.09338664
-1.56347296,0.09338664
-1.55835296,0.09338664
-1.55323296,-0.08789331
-1.54811296,-0.08789331
-1.54299296,0.09338664
-1.53787296,0.09338664
-1.53275296,0.09338664
-1.52763296,-0.08789331
-1.52251296,-0.08789331
-1.51739296,0.09338664
-1.51227296,0.09338664
-1.50715296,0.09338664
-1.50203296,0.09338664
-1.49691296,-0.08789331
-1.49179296,-0.08789331
-1.48667296,0.09338664
-1.48155296,-0.08789331
-1.47643296,0.09338664
-1.47131296,-0.08789331
-1.46619296,0.09338664
-1.46107296,0.09338664
-1.45595296,-0.08789331
-1.45083296,0.09338664
-1.44571296,0.09338664
-1.44059296,0.09338664
-1.43547296,-0.08789331
-1.43035296,-0.08789331
-1.42523296,0.09338664
-1.42011296,0.09338664
-1.41499296,0.09338664
-1.40987296,0.09338664
