Time,Channel B
(ms),(V)

-1.00146898,-0.08789331
-1.00018898,0.09338664
-0.99890898,-0.08789331
-0.99762898,-0.08789331
-0.99634898,-0.08789331
-0.99506898,-0.08789331
-0.99378898,0.09338664
-0.99250898,-0.08789331
-0.99122898,0.09338664
-0.98994898,-0.08789331
-0.98866898,-0.08789331
-0.98738898,-0.08789331
-0.98610898,0.09338664
-0.98482898,-0.08789331
-0.98354898,-0.08789331
-0.98226898,-0.08789331
-0.98098898,-0.08789331
-0.97970898,-0.08789331
-0.97842898,0.09338664
-0.97714898,0.09338664
-0.97586898,-0.08789331
-0.97458898,0.09338664
-0.97330898,-0.08789331
-0.97202898,-0.08789331
-0.97074898,0.09338664
-0.96946898,-0.08789331
-0.96818898,-0.08789331
-0.96690898,-0.08789331
-0.96562898,0.09338664
-0.96434898,-0.08789331
-0.96306898,0.09338664
-0.96178898,0.09338664
-0.96050898,-0.08789331
-0.95922898,0.09338664
-0.95794898,0.09338664
-0.95666898,0.09338664
-0.95538898,0.09338664
-0.95410898,0.09338664
-0.95282898,-0.08789331
-0.95154898,0.09338664
-0.95026898,0.09338664
-0.94898898,0.09338664
-0.94770898,0.09338664
-0.94642898,-0.08789331
-0.94514898,-0.08789331
-0.94386898,-0.08789331
-0.94258898,0.09338664
-0.94130898,0.09338664
-0.94002898,-0.08789331
-0.93874898,-0.08789331
-0.93746898,-0.08789331
-0.93618898,-0.08789331
-0.93490898,0.09338664
-0.93362898,0.09338664
-0.93234898,0.09338664
-0.93106898,0.09338664
-0.92978898,-0.08789331
-0.92850898,-0.08789331
-0.92722898,-0.08789331
-0.92594898,0.09338664
-0.92466898,0.09338664
-0.92338898,0.09338664
-0.92210898,-0.08789331
-0.92082898,0.09338664
-0.91954898,0.09338664
-0.91826898,0.09338664
-0.91698898,-0.08789331
-0.91570898,0.09338664
-0.91442898,0.09338664
-0.91314898,0.09338664
-0.91186898,-0.08789331
-0.91058898,0.09338664
-0.90930898,0.09338664
-0.90802898,-0.08789331
-0.90674898,0.09338664
-0.90546898,0.09338664
-0.90418898,0.09338664
-0.90290898,0.09338664
-0.90162898,-0.08789331
-0.90034898,0.09338664
-0.89906898,0.09338664
-0.89778898,0.09338664
-0.89650898,-0.08789331
-0.89522898,-0.08789331
-0.89394898,0.09338664
-0.89266898,-0.08789331
-0.89138898,-0.08789331
-0.89010898,0.09338664
-0.88882898,-0.08789331
-0.88754898,-0.08789331
-0.88626898,0.09338664
-0.88498898,-0.08789331
-0.88370898,0.09338664
-0.88242898,0.09338664
-0.88114898,0.09338664
-0.87986898,0.09338664
-0.87858898,0.09338664
-0.87730898,0.09338664
-0.87602898,-0.08789331
-0.87474898,0.09338664
-0.87346898,0.09338664
-0.87218898,0.09338664
-0.87090898,0.09338664
-0.86962898,0.09338664
-0.86834898,-0.08789331
-0.86706898,0.09338664
-0.86578898,-0.08789331
-0.86450898,0.09338664
-0.86322898,0.09338664
-0.86194898,-0.08789331
-0.86066898,0.09338664
-0.85938898,0.09338664
-0.85810898,0.09338664
-0.85682898,0.09338664
-0.85554898,0.09338664
