Frequency,Channel A
(kHz),(dBV)

0.91986303,-45.61726000
0.92181603,-45.83380000
0.92376903,-46.05863000
0.92572203,-38.47675000
0.92767503,-34.37429000
0.92962803,-33.85725000
0.93158103,-34.00267000
0.93353403,-36.39827000
0.93548703,-44.68532000
0.93744003,-60.42735000
0.93939303,-63.30713000
0.94134603,-63.31051000
0.94329903,-54.81747000
0.94525203,-41.69630000
0.94720503,-36.06750000
0.94915803,-34.96265000
0.95111103,-34.97681000
0.95306403,-36.47126000
0.95501703,-42.52636000
0.95697003,-45.28333000
0.95892303,-43.99601000
0.96087603,-43.96217000
0.96282903,-45.12836000
0.96478203,-50.67712000
0.96673503,-55.14305000
0.96868803,-53.61429000
0.97064103,-53.41690000
0.97259403,-53.98180000
0.97454703,-52.53250000
0.97650003,-45.48477000
0.97845303,-43.18168000
0.98040603,-43.08336000
0.98235903,-43.66011000
0.98431203,-45.18951000
0.98626503,-39.53832000
0.98821803,-36.78414000
0.99017103,-36.58978000
0.99212403,-37.00679000
0.99407703,-40.64470000
0.99603004,-49.64154000
0.99798304,-52.54398000
0.99993604,-52.34185000
1.00188904,-52.58117000
1.00384204,-48.68675000
1.00579504,-38.65783000
1.00774804,-34.65005000
1.00970104,-34.15483000
1.01165404,-34.28562000
1.01360704,-36.80312000
1.01556004,-44.65591000
1.01751304,-48.30528000
1.01946604,-47.69165000
1.02141904,-47.74471000
1.02337204,-49.41061000
1.02532504,-46.30527000
1.02727804,-41.15399000
1.02923104,-40.13474000
1.03118404,-40.16234000
1.03313704,-41.72632000
1.03509004,-46.15137000
1.03704304,-43.80556000
1.03899604,-42.55962000
1.04094904,-42.56713000
1.04290204,-43.77418000
1.04485504,-47.61930000
1.04680804,-44.75044000
1.04876104,-43.08739000
1.05071404,-43.02467000
1.05266704,-43.87814000
1.05462004,-48.04370000
1.05657304,-47.77671000
1.05852604,-45.88606000
1.06047904,-45.83122000
1.06243204,-46.49430000
1.06438504,-45.28885000
1.06633804,-37.76252000
1.06829104,-35.09059000
1.07024404,-34.92046000
1.07219704,-35.37014000
1.07415004,-39.23209000
1.07610304,-49.68218000
1.07805604,-58.05519000
1.08000904,-58.18523000
1.08196204,-58.64220000
1.08391504,-51.27610000
1.08586804,-40.72514000
1.08782104,-36.86668000
1.08977404,-36.42286000
1.09172704,-36.59745000
1.09368004,-39.27457000
1.09563304,-45.43955000
1.09758604,-44.21868000
1.09953904,-43.60961000
1.10149204,-43.69331000
1.10344504,-45.82225000
1.10539804,-53.24788000
1.10735104,-60.02482000
1.10930404,-59.46713000
1.11125704,-59.34658000
1.11321004,-59.29573000
1.11516304,-50.29809000
1.11711604,-44.41832000
1.11906904,-43.19118000
1.12102204,-43.21049000
1.12297504,-44.47911000
1.12492804,-44.60615000
1.12688104,-39.06762000
1.12883404,-37.50053000
1.13078704,-37.46826000
1.13274004,-38.48156000
1.13469304,-43.89901000
1.13664604,-53.48816000
1.13859904,-53.84188000
1.14055204,-53.90848000
1.14250504,-54.34545000
1.14445804,-46.24635000
1.14641104,-37.91801000
1.14836404,-35.37957000
1.15031704,-35.22178000
1.15227004,-35.72680000
1.15422304,-39.74165000
1.15617604,-47.38230000
1.15812904,-47.00340000
1.16008204,-46.81484000
1.16203504,-47.09392000
1.16398804,-49.55267000
1.16594104,-45.98019000
1.16789404,-42.42973000
1.16984704,-42.01381000
1.17180004,-42.19159000
1.17375304,-44.87440000
1.17570604,-46.40686000
1.17765904,-42.87569000
1.17961204,-42.30636000
1.18156504,-42.42763000
1.18351804,-44.64245000
1.18547104,-47.33254000
1.18742404,-43.90012000
1.18937704,-43.13005000
1.19133004,-43.18161000
1.19328304,-45.03585000
1.19523604,-49.69859000
1.19718904,-47.17381000
1.19914204,-46.05685000
1.20109504,-46.13421000
1.20304804,-47.27346000
1.20500104,-43.32284000
1.20695404,-37.23534000
1.20890704,-35.75442000
1.21086004,-35.71618000
1.21281304,-36.80085000
1.21476604,-42.38123000
1.21671904,-53.62059000
1.21867204,-56.24151000
1.22062504,-56.25240000
1.22257804,-56.70772000
1.22453104,-48.40093000
1.22648404,-40.23189000
1.22843704,-37.83727000
1.23039004,-37.70983000
1.23234304,-38.27260000
1.23429604,-42.31808000
1.23624904,-45.54584000
1.23820204,-43.34106000
1.24015504,-43.16964000
1.24210804,-43.57829000
1.24406104,-47.19044000
1.24601404,-57.44749000
1.24796704,-75.86470000
1.24992004,-78.82500000
1.25187304,-79.33166000
1.25382604,-59.44179000
1.25577904,-47.81459000
1.25773204,-43.66038000
1.25968504,-43.13087000
1.26163804,-43.24916000
1.26359104,-45.27662000
1.26554404,-43.02199000
1.26749704,-38.69643000
1.26945004,-37.99454000
1.27140304,-38.09333000
1.27335604,-40.15741000
1.27530904,-47.68152000
1.27726204,-56.16912000
1.27921504,-55.76155000
1.28116805,-55.94015000
1.28312105,-55.02790000
1.28507405,-43.92119000
1.28702705,-37.68154000
1.28898005,-36.31722000
1.29093305,-36.29497000
1.29288605,-37.48096000
1.29483905,-43.17408000
1.29679205,-47.77331000
1.29874505,-46.29719000
1.30069805,-46.11729000
1.30265105,-46.95795000
1.30460405,-49.74123000
1.30655705,-45.80404000
1.30851005,-43.70955000
1.31046305,-43.67382000
1.31241605,-44.37376000
1.31436905,-47.84511000
1.31632205,-45.01343000
1.31827505,-42.32231000
1.32022805,-42.09250000
1.32218105,-42.49799000
1.32413405,-45.94257000
1.32608705,-46.34915000
1.32804005,-43.41789000
1.32999305,-43.07611000
1.33194605,-43.31586000
1.33389905,-46.31908000
1.33585205,-49.24107000
1.33780505,-46.58270000
1.33975805,-46.21450000
1.34171105,-46.39112000
1.34366405,-47.66284000
1.34561705,-41.63894000
1.34757005,-37.23257000
1.34952305,-36.58858000
1.35147605,-36.68751000
1.35342905,-38.86396000
1.35538205,-46.60341000
1.35733505,-54.42421000
1.35928805,-53.84493000
1.36124105,-53.72234000
1.36319405,-54.07431000
1.36514705,-45.97771000
1.36710005,-40.12806000
1.36905305,-38.87862000
1.37100605,-38.88221000
1.37295905,-40.18828000
1.37491205,-45.16795000
1.37686505,-44.43073000
1.37881805,-42.88580000
1.38077105,-42.82917000
1.38272405,-43.80219000
1.38467705,-49.19976000
1.38663005,-61.01149000
1.38858305,-63.35122000
1.39053605,-62.36324000
1.39248905,-61.97791000
1.39444205,-54.15333000
1.39639505,-45.90513000
1.39834805,-43.37281000
1.40030105,-43.20380000
1.40225405,-43.62294000
1.40420705,-46.00765000
1.40616005,-41.70696000
1.40811305,-38.72146000
1.41006605,-38.46604000
1.41201905,-38.77409000
1.41397205,-42.11583000
1.41592505,-51.48603000
1.41787805,-57.52353000
1.41983105,-57.15794000
1.42178405,-57.31462000
1.42373705,-52.20733000
1.42569005,-41.99977000
1.42764305,-37.79509000
1.42959605,-37.25385000
1.43154905,-37.41194000
1.43350205,-39.73945000
1.43545505,-46.19831000
1.43740805,-45.97554000
1.43936105,-45.23915000
1.44131405,-45.34056000
1.44326705,-47.18967000
1.44522005,-50.24647000
1.44717305,-46.61204000
1.44912605,-45.59041000
1.45107905,-45.76198000
1.45303205,-47.28229000
1.45498505,-48.59600000
1.45693805,-43.43620000
1.45889105,-41.92811000
1.46084405,-41.87233000
1.46279705,-42.91280000
1.46475005,-46.96018000
1.46670305,-44.92176000
1.46865605,-43.14368000
1.47060905,-43.10297000
1.47256205,-43.90991000
1.47451505,-48.32611000
1.47646805,-49.25479000
1.47842105,-47.07567000
1.48037405,-46.88108000
1.48232705,-47.26600000
1.48428005,-47.27077000
1.48623305,-40.33498000
1.48818605,-37.46185000
1.49013905,-37.25268000
1.49209205,-37.63805000
1.49404505,-41.24302000
1.49599805,-50.30493000
1.49795105,-52.20818000
1.49990405,-51.76604000
1.50185705,-51.93890000
1.50381005,-52.48407000
1.50576305,-44.77489000
1.50771605,-40.67255000
1.50966905,-40.15337000
1.51162205,-40.28063000
1.51357505,-42.69987000
1.51552805,-46.42893000
1.51748105,-43.12412000
1.51943405,-42.30009000
1.52138705,-42.32141000
1.52334005,-44.23149000
1.52529305,-51.27999000
1.52724605,-57.89343000
1.52919905,-58.02742000
1.53115205,-58.56826000
1.53310505,-59.51264000
1.53505805,-50.90553000
1.53701105,-44.60951000
1.53896405,-43.20660000
1.54091705,-43.20771000
1.54287005,-44.33885000
1.54482305,-45.87318000
1.54677605,-40.75325000
1.54872905,-39.00086000
1.55068205,-38.94570000
1.55263505,-39.81771000
1.55458805,-44.90156000
1.55654105,-56.52977000
1.55849405,-61.15502000
1.56044705,-61.20753000
1.56240005,-60.53972000
1.56435306,-49.52970000
1.56630606,-40.96132000
1.56825906,-38.28265000
1.57021206,-38.14598000
1.57216506,-38.58872000
1.57411806,-42.28941000
1.57607106,-47.01592000
1.57802406,-44.86140000
1.57997706,-44.56120000
1.58193006,-44.85281000
1.58388306,-47.93034000
1.58583606,-50.92355000
1.58778906,-47.94913000
1.58974206,-47.49006000
1.59169506,-47.69455000
1.59364806,-49.76214000
1.59560106,-46.63464000
1.59755406,-42.35386000
1.59950706,-41.68220000
1.60146006,-41.73931000
1.60341306,-43.74632000
1.60536606,-47.05167000
1.60731906,-43.88302000
1.60927206,-43.00064000
1.61122506,-43.07098000
1.61317806,-44.76074000
1.61513106,-49.89843000
1.61708406,-48.56541000
1.61903706,-47.28482000
1.62099006,-47.25912000
1.62294306,-48.39466000
1.62489606,-45.92217000
1.62684906,-39.61413000
1.62880206,-37.95171000
1.63075506,-37.90453000
1.63270806,-38.84750000
1.63466106,-44.05069000
1.63661406,-50.77127000
1.63856706,-49.78176000
1.64052006,-49.69060000
1.64247306,-50.47959000
1.64442606,-50.56987000
1.64637906,-43.90159000
1.64833206,-41.37052000
1.65028506,-41.24806000
1.65223806,-41.73347000
1.65419106,-45.26411000
1.65614406,-45.03776000
1.65809706,-42.16430000
1.66005006,-41.89159000
1.66200306,-42.22493000
1.66395606,-45.62314000
1.66590906,-54.06120000
1.66786206,-55.67439000
1.66981506,-55.80870000
1.67176806,-56.25346000
1.67372106,-56.42271000
1.67567406,-48.11147000
1.67762706,-43.76166000
1.67958006,-43.15386000
1.68153306,-43.25436000
1.68348606,-45.22292000
1.68543906,-44.58620000
1.68739206,-40.20195000
1.68934506,-39.40927000
1.69129806,-39.50055000
1.69325106,-41.33103000
1.69520406,-48.49377000
1.69715706,-61.85709000
1.69911006,-64.52939000
1.70106306,-64.90435000
1.70301606,-60.60102000
1.70496906,-46.90444000
1.70692206,-40.37846000
1.70887506,-38.87025000
1.71082806,-38.89266000
1.71278106,-40.00411000
1.71473406,-45.03374000
1.71668706,-45.82414000
1.71864006,-43.98540000
1.72059306,-43.87833000
1.72254606,-44.60372000
1.72449906,-49.01487000
1.72645206,-51.67489000
1.72840506,-49.66755000
1.73035806,-49.49031000
1.73231106,-49.98139000
1.73426406,-51.09428000
1.73621706,-44.61602000
1.73817006,-41.67916000
1.74012306,-41.47614000
1.74207606,-41.83656000
1.74402906,-45.10860000
1.74598206,-46.45226000
1.74793506,-43.45097000
1.74988806,-43.10537000
1.75184106,-43.34564000
1.75379406,-46.22391000
1.75574706,-50.90706000
1.75770006,-48.51517000
1.75965306,-47.89923000
1.76160606,-47.90911000
1.76355906,-49.31716000
1.76551206,-44.07274000
1.76746506,-39.40041000
1.76941806,-38.62237000
1.77137106,-38.65235000
1.77332406,-40.56232000
1.77527706,-47.35378000
1.77723006,-50.34229000
1.77918306,-49.44434000
1.78113606,-49.40984000
1.78308906,-50.74811000
1.78504206,-49.43361000
1.78699506,-43.76419000
1.78894806,-42.34567000
1.79090106,-42.34199000
1.79285406,-43.47183000
1.79480706,-46.79684000
1.79676006,-43.22980000
1.79871306,-41.47891000
1.80066606,-41.44384000
1.80261906,-42.31861000
1.80457206,-47.28506000
1.80652506,-54.15615000
1.80847806,-53.20274000
1.81043106,-53.11625000
1.81238406,-53.71852000
1.81433706,-53.44259000
1.81629006,-46.07023000
1.81824306,-43.27778000
1.82019606,-43.06615000
1.82214906,-43.43658000
1.82410206,-46.14907000
1.82605506,-43.23240000
1.82800806,-40.11410000
1.82996106,-39.84287000
1.83191406,-40.08174000
1.83386706,-43.15047000
1.83582006,-52.46097000
1.83777306,-69.02371000
1.83972606,-73.60980000
1.84167906,-72.20324000
1.84363206,-56.35487000
1.84558506,-44.81223000
1.84753806,-40.28496000
1.84949107,-39.62614000
1.85144407,-39.71009000
1.85339707,-41.77026000
1.85535007,-46.58476000
1.85730307,-44.26627000
1.85925607,-43.36228000
1.86120907,-43.40166000
1.86316207,-45.02261000
1.86511507,-51.11503000
1.86706807,-53.16106000
1.86902107,-52.00219000
1.87097407,-52.06504000
1.87292707,-53.29137000
1.87488007,-49.56638000
1.87683307,-42.98520000
1.87878607,-41.32343000
