Frequency,Channel B
(kHz),(dBu)

0.00000000,-27.86548000
0.09536743,-34.03244000
0.19073486,-44.77676000
0.28610229,-60.32321000
0.38146973,-65.53404000
0.47683716,-62.12521000
0.57220459,-54.39438000
0.66757202,-53.92833000
0.76293945,-55.75002000
0.85830688,-50.91415000
0.95367432,-51.95715000
1.04904175,-51.27475000
1.14440918,-52.18169000
1.23977661,-59.75548000
1.33514404,-54.52285000
1.43051147,-54.60256000
1.52587891,-59.47549000
1.62124634,-52.65215000
1.71661377,-54.20197000
1.81198120,-55.66221000
1.90734863,-48.92031000
2.00271606,-56.79476000
2.09808350,-45.68476000
2.19345093,-57.43032000
2.28881836,-44.50657000
2.38418579,-53.05474000
2.47955322,-49.69252000
2.57492065,-59.12103000
2.67028809,-44.16835000
2.76565552,-55.05704000
2.86102295,-49.29771000
2.95639038,-43.06565000
3.05175781,-51.43954000
3.14712524,-43.26451000
3.24249268,-43.24250000
3.33786011,-45.16373000
3.43322754,-46.23415000
3.52859497,-42.41363000
3.62396240,-42.86401000
3.71932983,-40.62164000
3.81469727,-38.52998000
3.91006470,-39.48737000
4.00543213,-36.73208000
4.10079956,-37.17573000
4.19616699,-33.36139000
4.29153442,-31.36219000
4.38690186,-28.81734000
4.48226929,-19.25309000
4.57763672,-5.85899300
4.67300415,1.23268000
4.76837158,1.63418200
4.86373901,-4.61763300
4.95910645,-17.64305000
5.05447388,-27.09942000
5.14984131,-30.33422000
5.24520874,-30.91110000
5.34057617,-33.06984000
5.43594360,-34.94667000
5.53131104,-34.10347000
5.62667847,-35.44777000
5.72204590,-36.01071000
5.81741333,-36.54134000
5.91278076,-36.85226000
6.00814819,-36.99747000
6.10351563,-37.28708000
6.19888306,-38.11259000
6.29425049,-37.97603000
6.38961792,-38.24807000
6.48498535,-37.94182000
6.58035278,-37.11555000
6.67572021,-39.96931000
6.77108765,-37.23306000
6.86645508,-38.15818000
6.96182251,-38.15121000
7.05718994,-36.55078000
7.15255737,-36.99889000
7.24792480,-37.45402000
7.34329224,-35.26737000
7.43865967,-37.69179000
7.53402710,-35.00185000
7.62939453,-33.73365000
7.72476196,-34.35985000
7.82012939,-32.43130000
7.91549683,-30.33767000
8.01086426,-28.90131000
8.10623169,-24.25683000
8.20159912,-16.41491000
8.29696655,-8.98637000
8.39233398,-5.51079800
8.48770142,-7.07233700
8.58306885,-13.38439000
8.67843628,-21.93315000
8.77380371,-28.52004000
8.86917114,-31.47461000
8.96453857,-33.91432000
9.05990601,-36.91479000
9.15527344,-36.43760000
9.25064087,-40.18742000
9.34600830,-38.49214000
9.44137573,-43.40372000
9.53674316,-40.78904000
9.63211060,-47.12737000
9.72747803,-41.48461000
9.82284546,-45.22194000
9.91821289,-46.38583000
10.01358032,-45.59298000
10.10894775,-45.49551000
10.20431519,-46.58020000
10.29968262,-53.99341000
10.39505005,-46.19421000
10.49041748,-50.09367000
10.58578491,-48.80152000
10.68115234,-50.19773000
10.77651978,-50.27055000
10.87188721,-46.69155000
10.96725464,-58.07044000
11.06262207,-49.63743000
11.15798950,-56.74994000
11.25335693,-54.96689000
11.34872437,-52.09573000
11.44409180,-52.78254000
11.53945923,-49.91641000
11.63482666,-61.53783000
11.73019409,-53.17607000
11.82556152,-51.53772000
11.92092896,-50.17831000
12.01629639,-57.85035000
12.11166382,-56.02223000
12.20703125,-53.61892000
12.30239868,-57.83150000
12.39776611,-51.42540000
12.49313354,-55.38556000
12.58850098,-73.31635000
12.68386841,-53.00053000
