Time,Channel A,Channel B
(us),(mV),(V)

-24.23999831,-4.77309500,0.50044250
-24.21999831,-3.02133300,0.50923190
-24.19999831,-3.02133300,0.50923190
-24.17999831,-3.02133300,0.50923190
-24.15999831,-1.27567400,0.51802120
-24.13999831,-1.27567400,0.51802120
-24.11999831,-1.27567400,0.51802120
-24.09999831,0.46998500,0.51802120
-24.07999831,2.21564400,0.50923190
-24.05999831,2.21564400,0.51802120
-24.03999831,2.21564400,0.51802120
-24.01999831,2.21564400,0.51802120
-23.99999831,3.96130300,0.51802120
-23.97999831,5.70696100,0.51802120
-23.95999831,5.70696100,0.51802120
-23.93999831,5.70696100,0.51802120
-23.91999831,7.45262000,0.52681050
-23.89999831,7.45262000,0.52681050
-23.87999831,9.20438300,0.52681050
-23.85999831,9.20438300,0.52681050
-23.83999831,9.20438300,0.52681050
-23.81999831,10.95004000,0.52681050
-23.79999831,10.95004000,0.53559980
-23.77999831,10.95004000,0.53559980
-23.75999831,12.69570000,0.53559980
-23.73999831,12.69570000,0.53559980
-23.71999831,14.44746000,0.53559980
-23.69999831,14.44746000,0.53559980
-23.67999831,16.19312000,0.53559980
-23.65999831,16.19312000,0.54438920
-23.63999831,16.19312000,0.53559980
-23.61999831,16.19312000,0.53559980
-23.59999831,17.93878000,0.53559980
-23.57999831,19.69054000,0.53559980
-23.55999831,19.69054000,0.54438920
-23.53999832,19.69054000,0.53559980
-23.51999832,19.69054000,0.54438920
-23.49999832,21.43620000,0.53559980
-23.47999832,23.18186000,0.53559980
-23.45999832,23.18186000,0.53559980
-23.43999832,23.18186000,0.54438920
-23.41999832,23.18186000,0.53559980
-23.39999832,23.18186000,0.54438920
-23.37999832,24.93362000,0.54438920
-23.35999832,24.93362000,0.53559980
-23.33999832,26.67928000,0.53559980
-23.31999832,26.67928000,0.53559980
-23.29999832,28.42494000,0.54438920
-23.27999832,30.17670000,0.53559980
-23.25999832,30.17670000,0.53559980
-23.23999832,30.17670000,0.54438920
-23.21999832,30.17670000,0.53559980
-23.19999832,30.17670000,0.53559980
-23.17999832,31.92236000,0.53559980
-23.15999832,31.92236000,0.53559980
-23.13999832,33.66802000,0.53559980
-23.11999832,33.66802000,0.53559980
-23.09999832,33.66802000,0.52681050
-23.07999832,35.41978000,0.53559980
-23.05999832,35.41978000,0.52681050
-23.03999832,37.16544000,0.52681050
-23.01999832,37.16544000,0.52681050
-22.99999832,37.16544000,0.52681050
-22.97999832,37.16544000,0.52681050
-22.95999832,38.91110000,0.51802120
-22.93999832,38.91110000,0.51802120
-22.91999832,40.66286000,0.51802120
-22.89999832,40.66286000,0.51802120
-22.87999832,40.66286000,0.51802120
-22.85999832,40.66286000,0.51802120
-22.83999832,42.40852000,0.51802120
-22.81999832,42.40852000,0.51802120
-22.79999832,42.40852000,0.50923190
-22.77999832,44.15418000,0.50044250
-22.75999832,44.15418000,0.50044250
-22.73999832,44.15418000,0.49165320
-22.71999832,45.90594000,0.48286380
-22.69999832,45.90594000,0.48286380
-22.67999832,47.65160000,0.48286380
-22.65999832,47.65160000,0.48286380
-22.63999832,47.65160000,0.48286380
-22.61999832,47.65160000,0.48286380
-22.59999832,47.65160000,0.48286380
-22.57999832,49.39726000,0.47407450
-22.55999832,49.39726000,0.47407450
-22.53999832,51.14902000,0.46528520
-22.51999832,51.14902000,0.46528520
-22.49999832,51.14902000,0.46528520
-22.47999832,51.14902000,0.45649590
-22.45999832,51.14902000,0.45649590
-22.43999832,52.89468000,0.44770650
-22.41999832,52.89468000,0.44770650
-22.39999832,54.64034000,0.44770650
-22.37999832,54.64034000,0.44770650
-22.35999832,54.64034000,0.44770650
-22.33999832,54.64034000,0.44770650
-22.31999832,54.64034000,0.43891720
-22.29999832,56.39210000,0.43891720
-22.27999832,56.39210000,0.43891720
-22.25999832,56.39210000,0.43012790
-22.23999832,56.39210000,0.43012790
-22.21999832,58.13776000,0.43012790
-22.19999832,58.13776000,0.42133850
-22.17999832,58.13776000,0.42133850
-22.15999832,58.13776000,0.42133850
-22.13999832,58.13776000,0.41257970
-22.11999832,58.13776000,0.41257970
-22.09999832,59.88342000,0.41257970
-22.07999832,61.63518000,0.40379040
-22.05999832,61.63518000,0.39500110
-22.03999832,61.63518000,0.38621170
-22.01999832,61.63518000,0.38621170
-21.99999832,61.63518000,0.37742240
-21.97999832,61.63518000,0.37742240
-21.95999832,61.63518000,0.37742240
-21.93999832,63.38084000,0.37742240
-21.91999832,63.38084000,0.36863310
-21.89999833,63.38084000,0.35984370
-21.87999833,63.38084000,0.35984370
-21.85999833,65.12650000,0.35105440
-21.83999833,65.12650000,0.35105440
-21.81999833,65.12650000,0.35105440
-21.79999833,65.12650000,0.34226510
-21.77999833,65.12650000,0.34226510
-21.75999833,65.12650000,0.34226510
-21.73999833,65.12650000,0.33347570
-21.71999833,65.12650000,0.33347570
-21.69999833,65.12650000,0.32468640
-21.67999833,66.87827000,0.31589710
-21.65999833,66.87827000,0.31589710
-21.63999833,68.62392000,0.30710770
-21.61999833,68.62392000,0.30710770
-21.59999833,66.87827000,0.30710770
-21.57999833,68.62392000,0.30710770
-21.55999833,68.62392000,0.29831840
-21.53999833,68.62392000,0.29831840
-21.51999833,68.62392000,0.28952910
-21.49999833,68.62392000,0.28073980
-21.47999833,68.62392000,0.28073980
-21.45999833,68.62392000,0.27198090
-21.43999833,68.62392000,0.27198090
-21.41999833,68.62392000,0.25440230
-21.39999833,70.36958000,0.24561300
-21.37999833,70.36958000,0.24561300
-21.35999833,70.36958000,0.23682360
-21.33999833,70.36958000,0.23682360
-21.31999833,70.36958000,0.22803430
-21.29999833,72.12134000,0.21924500
-21.27999833,72.12134000,0.21045560
-21.25999833,70.36958000,0.20166630
-21.23999833,72.12134000,0.20166630
-21.21999833,72.12134000,0.20166630
-21.19999833,72.12134000,0.19287700
-21.17999833,72.12134000,0.18408760
-21.15999833,72.12134000,0.17529830
-21.13999833,72.12134000,0.17529830
-21.11999833,72.12134000,0.16650900
-21.09999833,72.12134000,0.16650900
-21.07999833,72.12134000,0.16650900
-21.05999833,72.12134000,0.15771970
-21.03999833,72.12134000,0.14893030
-21.01999833,72.12134000,0.14893030
-20.99999833,72.12134000,0.14014100
-20.97999833,72.12134000,0.14014100
-20.95999833,72.12134000,0.13138220
-20.93999833,72.12134000,0.13138220
-20.91999833,72.12134000,0.13138220
-20.89999833,72.12134000,0.12259290
-20.87999833,72.12134000,0.11380350
-20.85999833,72.12134000,0.11380350
-20.83999833,72.12134000,0.10501420
-20.81999833,72.12134000,0.09622486
-20.79999833,70.36958000,0.08743553
-20.77999833,72.12134000,0.07864620
-20.75999833,72.12134000,0.06985687
-20.73999833,72.12134000,0.06106754
-20.71999833,72.12134000,0.06106754
-20.69999833,70.36958000,0.05227821
-20.67999833,72.12134000,0.04348888
-20.65999833,70.36958000,0.03469954
-20.63999833,70.36958000,0.02591021
-20.61999833,70.36958000,0.02591021
-20.59999833,70.36958000,0.01712088
-20.57999833,68.62392000,0.00833155
-20.55999833,68.62392000,-0.00045778
-20.53999833,68.62392000,-0.00045778
-20.51999833,68.62392000,-0.00921659
-20.49999833,68.62392000,-0.00921659
-20.47999833,68.62392000,-0.01797540
-20.45999833,68.62392000,-0.02676473
-20.43999833,68.62392000,-0.02676473
-20.41999833,68.62392000,-0.03555406
-20.39999833,66.87827000,-0.03555406
-20.37999833,68.62392000,-0.04434339
-20.35999833,66.87827000,-0.04434339
-20.33999833,66.87827000,-0.05313272
-20.31999833,66.87827000,-0.05313272
-20.29999833,66.87827000,-0.05313272
-20.27999833,65.12650000,-0.05313272
-20.25999833,65.12650000,-0.06192205
-20.23999834,65.12650000,-0.07071139
-20.21999834,65.12650000,-0.07071139
-20.19999834,65.12650000,-0.07950072
-20.17999834,65.12650000,-0.08829005
-20.15999834,63.38084000,-0.09707938
-20.13999834,63.38084000,-0.10586870
-20.11999834,65.12650000,-0.10586870
-20.09999834,63.38084000,-0.11465800
-20.07999834,63.38084000,-0.11465800
-20.05999834,61.63518000,-0.13223670
-20.03999834,61.63518000,-0.13223670
-20.01999834,61.63518000,-0.14981540
-19.99999834,61.63518000,-0.14981540
-19.97999834,61.63518000,-0.15857420
-19.95999834,61.63518000,-0.16736350
-19.93999834,61.63518000,-0.17615280
-19.91999834,59.88342000,-0.17615280
-19.89999834,59.88342000,-0.18494220
-19.87999834,58.13776000,-0.18494220
-19.85999834,59.88342000,-0.18494220
-19.83999834,58.13776000,-0.19373150
-19.81999834,58.13776000,-0.20252080
-19.79999834,58.13776000,-0.21131020
-19.77999834,58.13776000,-0.21131020
-19.75999834,58.13776000,-0.21131020
-19.73999834,58.13776000,-0.22009950
-19.71999834,54.64034000,-0.22009950
-19.69999834,54.64034000,-0.22009950
-19.67999834,54.64034000,-0.22009950
-19.65999834,54.64034000,-0.22888880
-19.63999834,54.64034000,-0.22888880
-19.61999834,54.64034000,-0.22888880
-19.59999834,52.89468000,-0.23767820
-19.57999834,52.89468000,-0.24646750
-19.55999834,52.89468000,-0.24646750
-19.53999834,51.14902000,-0.24646750
-19.51999834,51.14902000,-0.25525680
-19.49999834,51.14902000,-0.26404610
-19.47999834,51.14902000,-0.27283550
-19.45999834,51.14902000,-0.28162480
-19.43999834,49.39726000,-0.28162480
-19.41999834,49.39726000,-0.29041410
-19.39999834,47.65160000,-0.29041410
-19.37999834,47.65160000,-0.29917290
-19.35999834,47.65160000,-0.30796230
-19.33999834,47.65160000,-0.31675160
-19.31999834,45.90594000,-0.31675160
-19.29999834,45.90594000,-0.32554090
-19.27999834,44.15418000,-0.32554090
-19.25999834,44.15418000,-0.32554090
-19.23999834,44.15418000,-0.33433030
-19.21999834,42.40852000,-0.34311960
-19.19999834,42.40852000,-0.34311960
-19.17999834,42.40852000,-0.35190890
-19.15999834,40.66286000,-0.36069830
-19.13999834,40.66286000,-0.36069830
-19.11999834,40.66286000,-0.36069830
-19.09999834,40.66286000,-0.36069830
-19.07999834,40.66286000,-0.36069830
-19.05999834,38.91110000,-0.36948760
-19.03999834,38.91110000,-0.36948760
-19.01999834,37.16544000,-0.36948760
-18.99999834,37.16544000,-0.36948760
-18.97999834,37.16544000,-0.36948760
-18.95999834,35.41978000,-0.36948760
-18.93999834,35.41978000,-0.37827690
-18.91999834,33.66802000,-0.38706620
-18.89999834,33.66802000,-0.39585560
-18.87999834,33.66802000,-0.39585560
-18.85999834,31.92236000,-0.40464490
-18.83999834,31.92236000,-0.41343420
-18.81999834,31.92236000,-0.41343420
-18.79999834,30.17670000,-0.42222360
-18.77999834,30.17670000,-0.43101290
-18.75999834,30.17670000,-0.43101290
-18.73999834,28.42494000,-0.43101290
-18.71999834,28.42494000,-0.43977170
-18.69999834,28.42494000,-0.43977170
-18.67999834,26.67928000,-0.44856100
-18.65999834,26.67928000,-0.44856100
-18.63999834,26.67928000,-0.45735040
-18.61999834,23.18186000,-0.45735040
-18.59999835,23.18186000,-0.45735040
-18.57999835,23.18186000,-0.46613970
-18.55999835,23.18186000,-0.46613970
-18.53999835,23.18186000,-0.46613970
-18.51999835,21.43620000,-0.46613970
-18.49999835,19.69054000,-0.46613970
-18.47999835,19.69054000,-0.46613970
-18.45999835,19.69054000,-0.46613970
-18.43999835,19.69054000,-0.47492900
-18.41999835,17.93878000,-0.47492900
-18.39999835,17.93878000,-0.47492900
-18.37999835,16.19312000,-0.47492900
-18.35999835,16.19312000,-0.47492900
-18.33999835,16.19312000,-0.47492900
-18.31999835,16.19312000,-0.47492900
-18.29999835,14.44746000,-0.47492900
-18.27999835,12.69570000,-0.47492900
-18.25999835,12.69570000,-0.47492900
-18.23999835,10.95004000,-0.48371840
-18.21999835,10.95004000,-0.48371840
-18.19999835,9.20438300,-0.49250770
-18.17999835,9.20438300,-0.49250770
-18.15999835,9.20438300,-0.49250770
-18.13999835,7.45262000,-0.50129710
-18.11999835,7.45262000,-0.50129710
-18.09999835,7.45262000,-0.50129710
-18.07999835,5.70696100,-0.50129710
-18.05999835,5.70696100,-0.51008640
-18.03999835,5.70696100,-0.50129710
-18.01999835,3.96130300,-0.51008640
-17.99999835,2.21564400,-0.51008640
-17.97999835,2.21564400,-0.51008640
-17.95999835,2.21564400,-0.51887570
-17.93999835,2.21564400,-0.51887570
-17.91999835,0.46998500,-0.51887570
-17.89999835,0.46998500,-0.51887570
-17.87999835,-1.27567400,-0.52766500
-17.85999835,-1.27567400,-0.52766500
-17.83999835,-3.02133300,-0.52766500
-17.81999835,-3.02133300,-0.51887570
-17.79999835,-3.02133300,-0.52766500
-17.77999835,-4.77309500,-0.52766500
-17.75999835,-4.77309500,-0.51887570
-17.73999835,-6.51875400,-0.52766500
-17.71999835,-6.51875400,-0.52766500
-17.69999835,-8.26441300,-0.52766500
-17.67999835,-8.26441300,-0.52766500
-17.65999835,-8.26441300,-0.52766500
