Time,Channel B
(ms),(V)

-2.00297707,-0.08789331
-2.00041707,0.09338664
-1.99785707,0.09338664
-1.99529707,-0.08789331
-1.99273707,0.09338664
-1.99017707,0.09338664
-1.98761707,0.09338664
-1.98505707,-0.08789331
-1.98249707,0.09338664
-1.97993707,-0.08789331
-1.97737707,0.09338664
-1.97481707,0.09338664
-1.97225707,0.09338664
-1.96969707,-0.08789331
-1.96713707,0.09338664
-1.96457707,0.09338664
-1.96201707,0.09338664
-1.95945707,-0.08789331
-1.95689707,0.09338664
-1.95433707,0.09338664
-1.95177707,-0.08789331
-1.94921707,0.09338664
-1.94665707,-0.08789331
-1.94409707,-0.08789331
-1.94153707,0.09338664
-1.93897707,0.09338664
-1.93641707,-0.08789331
-1.93385707,-0.08789331
-1.93129707,0.09338664
-1.92873707,0.09338664
-1.92617707,0.09338664
-1.92361707,0.09338664
-1.92105707,-0.08789331
-1.91849707,0.09338664
-1.91593707,0.09338664
-1.91337707,0.09338664
-1.91081707,-0.08789331
-1.90825707,-0.08789331
-1.90569707,-0.08789331
-1.90313707,0.09338664
-1.90057707,0.09338664
-1.89801707,-0.08789331
-1.89545707,-0.08789331
-1.89289707,0.09338664
-1.89033707,-0.08789331
-1.88777707,-0.08789331
-1.88521707,-0.08789331
-1.88265707,-0.08789331
-1.88009707,-0.08789331
-1.87753707,-0.08789331
-1.87497707,-0.08789331
-1.87241707,-0.08789331
-1.86985707,-0.08789331
-1.86729707,-0.08789331
-1.86473707,0.09338664
-1.86217707,-0.08789331
-1.85961707,-0.08789331
-1.85705707,0.09338664
-1.85449707,0.09338664
-1.85193707,-0.08789331
-1.84937707,0.09338664
-1.84681707,-0.08789331
-1.84425707,0.09338664
-1.84169707,0.09338664
-1.83913707,-0.08789331
-1.83657707,0.09338664
-1.83401707,-0.08789331
-1.83145707,-0.08789331
-1.82889707,-0.08789331
-1.82633707,-0.08789331
-1.82377707,0.09338664
-1.82121707,-0.08789331
-1.81865707,0.09338664
-1.81609707,0.09338664
-1.81353707,0.09338664
-1.81097707,0.09338664
-1.80841707,0.09338664
-1.80585707,-0.08789331
-1.80329707,0.09338664
-1.80073707,-0.08789331
-1.79817707,0.09338664
-1.79561707,0.09338664
-1.79305707,0.09338664
-1.79049707,0.09338664
-1.78793707,0.09338664
-1.78537707,0.09338664
-1.78281707,-0.08789331
-1.78025707,0.09338664
-1.77769707,0.09338664
-1.77513707,0.09338664
-1.77257707,-0.08789331
-1.77001707,-0.08789331
-1.76745707,0.09338664
-1.76489707,-0.08789331
-1.76233707,-0.08789331
-1.75977707,-0.08789331
-1.75721707,-0.08789331
-1.75465707,-0.08789331
-1.75209707,0.09338664
-1.74953707,-0.08789331
-1.74697707,-0.08789331
-1.74441707,0.09338664
-1.74185707,-0.08789331
-1.73929707,0.09338664
-1.73673707,0.09338664
-1.73417707,0.09338664
-1.73161707,0.09338664
-1.72905707,-0.08789331
-1.72649707,0.09338664
-1.72393707,-0.08789331
-1.72137707,0.09338664
-1.71881707,-0.08789331
-1.71625707,0.09338664
-1.71369707,0.09338664
