Time,Channel A,Channel B
(ms),(mV),(mV)

-0.96884131,108.44750000,118.57970000
-0.96820131,108.44750000,118.57970000
-0.96756131,108.44750000,118.57970000
-0.96692131,108.44750000,118.57970000
-0.96628131,112.81170000,118.57970000
-0.96564131,108.44750000,118.57970000
-0.96500131,112.81170000,118.57970000
-0.96436131,108.44750000,118.57970000
-0.96372131,108.44750000,118.57970000
-0.96308131,112.81170000,118.57970000
-0.96244131,108.44750000,118.57970000
-0.96180131,112.81170000,118.57970000
-0.96116131,112.81170000,118.57970000
-0.96052131,112.81170000,118.57970000
-0.95988131,112.81170000,118.57970000
-0.95924131,112.81170000,118.57970000
-0.95860131,112.81170000,118.57970000
-0.95796131,112.81170000,118.57970000
-0.95732131,112.81170000,118.57970000
-0.95668131,112.81170000,114.18500000
-0.95604131,112.81170000,118.57970000
-0.95540131,112.81170000,114.18500000
-0.95476131,108.44750000,118.57970000
-0.95412131,108.44750000,118.57970000
-0.95348131,112.81170000,114.18500000
-0.95284131,112.81170000,118.57970000
-0.95220131,112.81170000,114.18500000
-0.95156131,112.81170000,118.57970000
-0.95092131,112.81170000,114.18500000
-0.95028131,112.81170000,114.18500000
-0.94964131,108.44750000,114.18500000
-0.94900131,108.44750000,109.79030000
-0.94836131,112.81170000,114.18500000
-0.94772131,108.44750000,114.18500000
-0.94708131,112.81170000,114.18500000
-0.94644131,108.44750000,114.18500000
-0.94580131,108.44750000,109.79030000
-0.94516131,108.44750000,114.18500000
-0.94452131,108.44750000,114.18500000
-0.94388131,108.44750000,109.79030000
-0.94324131,108.44750000,109.79030000
-0.94260131,108.44750000,109.79030000
-0.94196131,108.44750000,109.79030000
-0.94132131,108.44750000,109.79030000
-0.94068131,108.44750000,109.79030000
-0.94004131,108.44750000,105.41090000
-0.93940131,108.44750000,109.79030000
-0.93876131,108.44750000,105.41090000
-0.93812131,108.44750000,109.79030000
-0.93748131,108.44750000,105.41090000
-0.93684131,108.44750000,105.41090000
-0.93620131,108.44750000,101.01630000
-0.93556131,108.44750000,105.41090000
-0.93492131,108.44750000,101.01630000
-0.93428131,104.08340000,105.41090000
-0.93364131,108.44750000,101.01630000
-0.93300131,104.08340000,101.01630000
-0.93236131,104.08340000,101.01630000
-0.93172131,104.08340000,101.01630000
-0.93108131,104.08340000,101.01630000
-0.93044131,108.44750000,101.01630000
-0.92980131,104.08340000,101.01630000
-0.92916131,99.70396000,101.01630000
-0.92852131,104.08340000,101.01630000
-0.92788131,104.08340000,101.01630000
-0.92724131,99.70396000,101.01630000
-0.92660131,99.70396000,101.01630000
-0.92596131,99.70396000,101.01630000
-0.92532131,99.70396000,96.62160000
-0.92468131,99.70396000,96.62160000
-0.92404131,99.70396000,96.62160000
-0.92340131,99.70396000,92.22693000
-0.92276131,99.70396000,96.62160000
-0.92212131,99.70396000,96.62160000
-0.92148131,99.70396000,96.62160000
-0.92084131,99.70396000,92.22693000
-0.92020131,99.70396000,92.22693000
-0.91956131,99.70396000,92.22693000
-0.91892131,99.70396000,87.83227000
-0.91828131,99.70396000,92.22693000
-0.91764131,99.70396000,87.83227000
-0.91700131,95.33981000,92.22693000
-0.91636131,95.33981000,87.83227000
-0.91572131,95.33981000,87.83227000
-0.91508131,95.33981000,87.83227000
-0.91444131,95.33981000,87.83227000
-0.91380131,95.33981000,87.83227000
-0.91316131,95.33981000,83.43760000
-0.91252131,90.97568000,83.43760000
-0.91188131,90.97568000,87.83227000
-0.91124131,90.97568000,83.43760000
-0.91060131,90.97568000,83.43760000
-0.90996131,90.97568000,83.43760000
-0.90932131,90.97568000,83.43760000
-0.90868131,90.97568000,83.43760000
-0.90804131,90.97568000,79.05820000
-0.90740131,86.61153000,79.05820000
-0.90676131,90.97568000,79.05820000
-0.90612131,86.61153000,74.66353000
-0.90548131,82.23212000,74.66353000
-0.90484131,86.61153000,74.66353000
-0.90420131,86.61153000,74.66353000
-0.90356131,82.23212000,74.66353000
-0.90292131,82.23212000,74.66353000
-0.90228131,82.23212000,74.66353000
-0.90164131,82.23212000,70.26887000
-0.90100131,82.23212000,70.26887000
-0.90036131,82.23212000,70.26887000
-0.89972131,82.23212000,70.26887000
-0.89908131,82.23212000,70.26887000
-0.89844131,82.23212000,70.26887000
-0.89780131,82.23212000,70.26887000
-0.89716131,82.23212000,65.87420000
-0.89652131,82.23212000,65.87420000
-0.89588131,82.23212000,65.87420000
-0.89524131,77.86797000,65.87420000
-0.89460131,77.86797000,65.87420000
-0.89396131,77.86797000,65.87420000
-0.89332131,77.86797000,65.87420000
-0.89268131,73.50382000,65.87420000
-0.89204131,73.50382000,61.47953000
-0.89140131,73.50382000,57.08487000
-0.89076131,73.50382000,61.47953000
-0.89012131,73.50382000,57.08487000
-0.88948131,73.50382000,57.08487000
-0.88884131,73.50382000,57.08487000
-0.88820131,73.50382000,57.08487000
-0.88756131,73.50382000,52.69020000
-0.88692131,73.50382000,52.69020000
-0.88628131,69.12442000,52.69020000
-0.88564131,69.12442000,52.69020000
-0.88500131,64.76027000,52.69020000
-0.88436131,64.76027000,52.69020000
-0.88372131,64.76027000,48.31080000
-0.88308131,64.76027000,48.31080000
-0.88244131,64.76027000,48.31080000
-0.88180131,64.76027000,48.31080000
-0.88116131,64.76027000,48.31080000
-0.88052131,64.76027000,48.31080000
-0.87988131,60.39613000,48.31080000
-0.87924131,60.39613000,48.31080000
-0.87860131,60.39613000,43.91613000
-0.87796131,60.39613000,43.91613000
-0.87732131,56.03198000,43.91613000
-0.87668131,56.03198000,39.52147000
-0.87604131,56.03198000,39.52147000
-0.87540131,56.03198000,43.91613000
-0.87476131,56.03198000,39.52147000
-0.87412131,56.03198000,35.12680000
-0.87348131,56.03198000,35.12680000
-0.87284131,56.03198000,35.12680000
-0.87220131,51.65257000,35.12680000
-0.87156131,56.03198000,35.12680000
-0.87092131,51.65257000,35.12680000
-0.87028131,51.65257000,30.73214000
-0.86964131,47.28843000,30.73214000
-0.86900131,47.28843000,30.73214000
-0.86836131,47.28843000,30.73214000
-0.86772131,47.28843000,30.73214000
-0.86708131,47.28843000,30.73214000
-0.86644131,47.28843000,26.33747000
