Time,Channel A,Channel B
(us),(V),(V)

-96.96000052,-0.23984500,-0.03555406
-96.88000052,-0.23111670,-0.01797540
-96.80000052,-0.21366010,-0.00921659
-96.72000052,-0.20493180,0.00833155
-96.64000052,-0.19620350,0.01712088
-96.56000052,-0.17874690,0.02591021
-96.48000052,-0.16132080,0.05227821
-96.40000052,-0.16132080,0.06106754
-96.32000052,-0.14386430,0.07864620
-96.24000052,-0.12640770,0.09622486
-96.16000052,-0.11767940,0.10501420
-96.08000052,-0.10895110,0.12259290
-96.00000053,-0.09149449,0.13138220
-95.92000053,-0.08276620,0.14893030
-95.84000053,-0.07403790,0.16650900
-95.76000053,-0.05658132,0.18408760
-95.68000053,-0.03912473,0.20166630
-95.60000053,-0.02166814,0.21924500
-95.52000053,-0.02166814,0.23682360
-95.44000053,-0.00421155,0.23682360
-95.36000053,0.01321451,0.25440230
-95.28000053,0.02191229,0.27198090
-95.20000053,0.03064058,0.28073980
-95.12000053,0.04809717,0.29831840
-95.04000053,0.06555375,0.31589710
-94.96000053,0.07428205,0.33347570
-94.88000053,0.08301035,0.34226510
-94.80000053,0.10046690,0.35105440
-94.72000053,0.11792350,0.35984370
-94.64000053,0.11792350,0.36863310
-94.56000053,0.13538010,0.37742240
-94.48000053,0.15283670,0.39500110
-94.40000053,0.16156500,0.40379040
-94.32000054,0.17902160,0.41257970
-94.24000054,0.18774990,0.42133850
-94.16000054,0.20517590,0.43012790
-94.08000054,0.20517590,0.44770650
-94.00000054,0.22263250,0.44770650
-93.92000054,0.24008910,0.44770650
-93.84000054,0.24008910,0.45649590
-93.76000054,0.25754570,0.47407450
-93.68000054,0.26627400,0.48286380
-93.60000054,0.27500230,0.48286380
-93.52000054,0.28373060,0.48286380
-93.44000054,0.29245890,0.50044250
-93.36000054,0.30991550,0.50923190
-93.28000054,0.30991550,0.50923190
-93.20000054,0.32737200,0.51802120
-93.12000054,0.32737200,0.51802120
-93.04000054,0.34482860,0.52681050
-92.96000054,0.35355690,0.52681050
-92.88000054,0.36228520,0.52681050
-92.80000054,0.37101350,0.53559980
-92.72000054,0.37101350,0.52681050
-92.64000055,0.37974180,0.52681050
-92.56000055,0.39716790,0.52681050
-92.48000055,0.39716790,0.53559980
-92.40000055,0.40589620,0.53559980
-92.32000055,0.40589620,0.53559980
-92.24000055,0.41462450,0.52681050
-92.16000055,0.41462450,0.52681050
-92.08000055,0.41462450,0.52681050
-92.00000055,0.42335280,0.51802120
-91.92000055,0.43208100,0.51802120
-91.84000055,0.43208100,0.50923190
-91.76000055,0.43208100,0.50923190
-91.68000055,0.43208100,0.50923190
-91.60000055,0.44080930,0.50044250
-91.52000055,0.44953760,0.50044250
-91.44000055,0.44953760,0.49165320
-91.36000055,0.44953760,0.48286380
-91.28000055,0.44953760,0.48286380
-91.20000055,0.44953760,0.47407450
-91.12000055,0.44080930,0.45649590
-91.04000056,0.44953760,0.45649590
-90.96000056,0.44080930,0.44770650
-90.88000056,0.44953760,0.44770650
-90.80000056,0.44080930,0.43891720
-90.72000056,0.43208100,0.42133850
-90.64000056,0.44080930,0.41257970
-90.56000056,0.43208100,0.39500110
-90.48000056,0.43208100,0.37742240
-90.40000056,0.43208100,0.37742240
-90.32000056,0.41462450,0.35984370
-90.24000056,0.41462450,0.35105440
-90.16000056,0.41462450,0.34226510
-90.08000056,0.40589620,0.33347570
-90.00000056,0.39716790,0.30710770
-89.92000056,0.39716790,0.28952910
-89.84000056,0.37974180,0.27198090
-89.76000056,0.37974180,0.25440230
-89.68000056,0.37101350,0.24561300
-89.60000056,0.36228520,0.23682360
-89.52000056,0.36228520,0.22803430
-89.44000056,0.34482860,0.20166630
-89.36000057,0.33610030,0.17529830
-89.28000057,0.32737200,0.16650900
-89.20000057,0.31864370,0.14893030
-89.12000057,0.30991550,0.13138220
-89.04000057,0.30118720,0.12259290
-88.96000057,0.29245890,0.10501420
-88.88000057,0.27500230,0.09622486
-88.80000057,0.26627400,0.08743553
-88.72000057,0.25754570,0.06106754
-88.64000057,0.24008910,0.04348888
-88.56000057,0.23136080,0.02591021
-88.48000057,0.22263250,0.00833155
-88.40000057,0.20517590,-0.00921659
-88.32000057,0.20517590,-0.00921659
-88.24000057,0.18774990,-0.02676473
-88.16000057,0.17029330,-0.04434339
-88.08000057,0.15283670,-0.07950072
-88.00000057,0.15283670,-0.09707938
-87.92000057,0.13538010,-0.11465800
-87.84000057,0.11792350,-0.12344740
-87.76000058,0.10919520,-0.14102600
-87.68000058,0.10046690,-0.14981540
-87.60000058,0.08301035,-0.14981540
-87.52000058,0.06555375,-0.17615280
-87.44000058,0.04809717,-0.18494220
-87.36000058,0.03936888,-0.21131020
-87.28000058,0.03064058,-0.22009950
-87.20000058,0.01321451,-0.24646750
-87.12000058,-0.00421155,-0.24646750
-87.04000058,-0.01293985,-0.25525680
-86.96000058,-0.02166814,-0.26404610
-86.88000058,-0.03912473,-0.28162480
-86.80000058,-0.05658132,-0.29041410
-86.72000058,-0.05658132,-0.31675160
-86.64000058,-0.08276620,-0.32554090
-86.56000058,-0.09149449,-0.34311960
-86.48000058,-0.10895110,-0.36069830
-86.40000058,-0.11767940,-0.36069830
-86.32000058,-0.12640770,-0.36069830
-86.24000058,-0.14386430,-0.38706620
-86.16000058,-0.16132080,-0.39585560
-86.08000059,-0.16132080,-0.40464490
-86.00000059,-0.17874690,-0.42222360
-85.92000059,-0.19620350,-0.43101290
-85.84000059,-0.19620350,-0.43101290
-85.76000059,-0.21366010,-0.43977170
-85.68000059,-0.23111670,-0.44856100
-85.60000059,-0.23984500,-0.46613970
-85.52000059,-0.24857330,-0.46613970
-85.44000059,-0.25730150,-0.47492900
-85.36000059,-0.26602980,-0.49250770
-85.28000059,-0.28348640,-0.49250770
-85.20000059,-0.29221470,-0.49250770
-85.12000059,-0.30094300,-0.50129710
-85.04000059,-0.30967130,-0.50129710
-84.96000059,-0.31839960,-0.50129710
-84.88000059,-0.32712790,-0.50129710
-84.80000059,-0.33585620,-0.50129710
-84.72000059,-0.34458450,-0.50129710
-84.64000059,-0.35331280,-0.50129710
-84.56000059,-0.36201060,-0.51008640
-84.48000060,-0.36201060,-0.51887570
-84.40000060,-0.37073890,-0.51887570
-84.32000060,-0.37946720,-0.51008640
-84.24000060,-0.38819550,-0.51008640
-84.16000060,-0.38819550,-0.51008640
-84.08000060,-0.39692370,-0.51008640
-84.00000060,-0.40565200,-0.51008640
-83.92000060,-0.40565200,-0.51008640
-83.84000060,-0.40565200,-0.51008640
-83.76000060,-0.41438030,-0.51008640
-83.68000060,-0.42310860,-0.50129710
-83.60000060,-0.42310860,-0.50129710
-83.52000060,-0.42310860,-0.50129710
-83.44000060,-0.42310860,-0.49250770
-83.36000060,-0.43183690,-0.49250770
-83.28000060,-0.43183690,-0.48371840
-83.20000060,-0.44056520,-0.48371840
-83.12000060,-0.44056520,-0.46613970
-83.04000060,-0.44056520,-0.46613970
-82.96000060,-0.44056520,-0.45735040
-82.88000060,-0.43183690,-0.44856100
-82.80000061,-0.44056520,-0.43977170
-82.72000061,-0.44056520,-0.43101290
-82.64000061,-0.43183690,-0.42222360
-82.56000061,-0.43183690,-0.41343420
-82.48000061,-0.43183690,-0.40464490
-82.40000061,-0.42310860,-0.40464490
-82.32000061,-0.42310860,-0.38706620
-82.24000061,-0.42310860,-0.37827690
-82.16000061,-0.41438030,-0.36069830
-82.08000061,-0.41438030,-0.36069830
-82.00000061,-0.40565200,-0.33433030
-81.92000061,-0.40565200,-0.32554090
-81.84000061,-0.39692370,-0.31675160
-81.76000061,-0.39692370,-0.31675160
-81.68000061,-0.38819550,-0.29917290
-81.60000061,-0.37946720,-0.28162480
-81.52000061,-0.37073890,-0.26404610
-81.44000061,-0.37073890,-0.25525680
-81.36000061,-0.36201060,-0.23767820
-81.28000061,-0.35331280,-0.22009950
-81.20000061,-0.34458450,-0.21131020
-81.12000062,-0.33585620,-0.20252080
-81.04000062,-0.32712790,-0.18494220
-80.96000062,-0.31839960,-0.16736350
-80.88000062,-0.30967130,-0.14981540
-80.80000062,-0.30094300,-0.13223670
-80.72000062,-0.29221470,-0.11465800
-80.64000062,-0.28348640,-0.10586870
-80.56000062,-0.26602980,-0.08829005
-80.48000062,-0.26602980,-0.07950072
-80.40000062,-0.24857330,-0.07071139
-80.32000062,-0.23984500,-0.04434339
-80.24000062,-0.23111670,-0.02676473
-80.16000062,-0.22238840,-0.00921659
-80.08000062,-0.20493180,-0.00045778
-80.00000062,-0.19620350,0.01712088
-79.92000062,-0.17874690,0.02591021
-79.84000062,-0.17004910,0.03469954
-79.76000062,-0.16132080,0.06106754
-79.68000062,-0.14386430,0.06985687
-79.60000062,-0.13513600,0.09622486
-79.52000063,-0.12640770,0.10501420
-79.44000063,-0.10895110,0.12259290
-79.36000063,-0.09149449,0.13138220
-79.28000063,-0.09149449,0.14893030
-79.20000063,-0.07403790,0.15771970
-79.12000063,-0.05658132,0.17529830
-79.04000063,-0.03912473,0.20166630
-78.96000063,-0.03039644,0.21045560
-78.88000063,-0.02166814,0.22803430
-78.80000063,-0.00421155,0.24561300
-78.72000063,0.01321451,0.25440230
-78.64000063,0.01321451,0.27198090
-78.56000063,0.03064058,0.27198090
-78.48000063,0.04809717,0.28952910
-78.40000063,0.05682547,0.29831840
-78.32000063,0.07428205,0.31589710
-78.24000063,0.08301035,0.33347570
-78.16000063,0.10046690,0.34226510
-78.08000063,0.10919520,0.35984370
-78.00000063,0.11792350,0.36863310
-77.92000063,0.13538010,0.37742240
-77.84000064,0.14410840,0.37742240
-77.76000064,0.15283670,0.39500110
-77.68000064,0.17029330,0.41257970
-77.60000064,0.18774990,0.42133850
-77.52000064,0.19647820,0.43012790
-77.44000064,0.20517590,0.43891720
-77.36000064,0.21390420,0.44770650
-77.28000064,0.23136080,0.45649590
-77.20000064,0.24008910,0.45649590
-77.12000064,0.25754570,0.46528520
-77.04000064,0.25754570,0.47407450
-76.96000064,0.27500230,0.48286380
-76.88000064,0.28373060,0.49165320
-76.80000064,0.29245890,0.50044250
-76.72000064,0.30118720,0.50044250
-76.64000064,0.30991550,0.50923190
-76.56000064,0.31864370,0.51802120
-76.48000064,0.32737200,0.51802120
-76.40000064,0.33610030,0.51802120
-76.32000064,0.35355690,0.52681050
-76.24000065,0.36228520,0.52681050
-76.16000065,0.36228520,0.53559980
-76.08000065,0.37974180,0.53559980
-76.00000065,0.37974180,0.53559980
-75.92000065,0.38843960,0.53559980
-75.84000065,0.39716790,0.53559980
-75.76000065,0.39716790,0.53559980
-75.68000065,0.40589620,0.53559980
-75.60000065,0.41462450,0.53559980
-75.52000065,0.41462450,0.52681050
-75.44000065,0.41462450,0.52681050
-75.36000065,0.42335280,0.52681050
-75.28000065,0.43208100,0.51802120
-75.20000065,0.43208100,0.50923190
-75.12000065,0.43208100,0.51802120
-75.04000065,0.43208100,0.50923190
-74.96000065,0.44080930,0.50044250
-74.88000065,0.44080930,0.50044250
-74.80000065,0.44953760,0.49165320
-74.72000065,0.44953760,0.48286380
-74.64000065,0.44080930,0.48286380
