Frequency,Channel B
(kHz),(dBu)

0.00000000,-31.70225000
0.09536743,-38.55032000
0.19073486,-51.38350000
0.28610229,-48.27553000
0.38146973,-53.48206000
0.47683716,-54.53848000
0.57220459,-53.68903000
0.66757202,-52.93152000
0.76293945,-52.21706000
0.85830688,-62.14651000
0.95367432,-52.83560000
1.04904175,-54.90140000
1.14440918,-49.78843000
1.23977661,-48.51048000
1.33514404,-47.54688000
1.43051147,-49.20450000
1.52587891,-56.31059000
1.62124634,-51.17465000
1.71661377,-50.75182000
1.81198120,-45.72712000
1.90734863,-46.45472000
2.00271606,-54.75075000
2.09808350,-62.94875000
2.19345093,-53.28218000
2.28881836,-46.42226000
2.38418579,-57.55864000
2.47955322,-54.71356000
2.57492065,-49.47979000
2.67028809,-51.47784000
2.76565552,-58.89574000
2.86102295,-49.28812000
2.95639038,-46.51234000
3.05175781,-54.77434000
3.14712524,-50.72641000
3.24249268,-46.16642000
3.33786011,-46.75884000
3.43322754,-44.18063000
3.52859497,-54.89500000
3.62396240,-41.35980000
3.71932983,-43.40628000
3.81469727,-42.74170000
3.91006470,-39.21346000
4.00543213,-38.07080000
4.10079956,-37.75885000
4.19616699,-36.05267000
4.29153442,-31.71360000
4.38690186,-29.28974000
4.48226929,-19.29033000
4.57763672,-5.82943200
4.67300415,1.19815400
4.76837158,1.54231800
4.86373901,-4.85047100
4.95910645,-18.01072000
5.05447388,-27.37929000
5.14984131,-29.40229000
5.24520874,-30.48547000
5.34057617,-31.83710000
5.43594360,-31.14146000
5.53131104,-32.53682000
5.62667847,-32.03373000
5.72204590,-32.63282000
5.81741333,-31.40810000
5.91278076,-30.33801000
6.00814819,-30.22191000
6.10351563,-28.01700000
6.19888306,-22.66149000
6.29425049,-12.32707000
6.38961792,-4.06362100
6.48498535,-1.63434300
6.58035278,-5.07702900
6.67572021,-14.15226000
6.77108765,-24.99606000
6.86645508,-30.15676000
6.96182251,-34.27035000
7.05718994,-36.10138000
7.15255737,-35.85430000
7.24792480,-41.97842000
7.34329224,-41.10678000
7.43865967,-42.93693000
7.53402710,-42.54436000
7.62939453,-45.79985000
7.72476196,-46.84564000
7.82012939,-46.51075000
7.91549683,-44.98817000
8.01086426,-47.77284000
8.10623169,-51.90119000
8.20159912,-49.61162000
8.29696655,-50.20551000
8.39233398,-57.80312000
8.48770142,-52.89931000
8.58306885,-46.96823000
8.67843628,-48.52068000
8.77380371,-51.46915000
8.86917114,-44.61197000
8.96453857,-55.18726000
9.05990601,-56.01904000
9.15527344,-58.40708000
9.25064087,-49.12567000
9.34600830,-47.66393000
9.44137573,-48.08234000
9.53674316,-44.22379000
9.63211060,-54.30769000
9.72747803,-52.23510000
9.82284546,-61.03284000
9.91821289,-56.72554000
10.01358032,-50.66131000
10.10894775,-61.14940000
10.20431519,-56.65320000
10.29968262,-49.63615000
10.39505005,-51.90466000
10.49041748,-56.42574000
10.58578491,-50.38344000
10.68115234,-53.98697000
10.77651978,-49.14261000
10.87188721,-46.57711000
10.96725464,-47.02188000
11.06262207,-47.96657000
11.15798950,-51.49048000
11.25335693,-52.30806000
11.34872437,-52.76150000
11.44409180,-47.26559000
11.53945923,-46.26400000
11.63482666,-48.76101000
11.73019409,-48.71069000
11.82556152,-53.27278000
11.92092896,-61.92646000
12.01629639,-60.65487000
12.11166382,-60.96686000
12.20703125,-55.26021000
12.30239868,-64.62920000
12.39776611,-54.08148000
12.49313354,-52.56739000
12.58850098,-60.76472000
12.68386841,-53.87738000
