Time,Channel B
(ms),(V)

-1.00194500,-0.08789331
-1.00066500,0.09338664
-0.99938500,0.09338664
-0.99810500,0.09338664
-0.99682500,-0.08789331
-0.99554500,0.09338664
-0.99426500,0.09338664
-0.99298500,-0.08789331
-0.99170500,0.09338664
-0.99042500,0.09338664
-0.98914500,-0.08789331
-0.98786500,0.09338664
-0.98658500,0.09338664
-0.98530500,0.09338664
-0.98402500,0.09338664
-0.98274500,0.09338664
-0.98146500,-0.08789331
-0.98018500,-0.08789331
-0.97890500,-0.08789331
-0.97762500,-0.08789331
-0.97634500,-0.08789331
-0.97506500,0.09338664
-0.97378500,-0.08789331
-0.97250500,0.09338664
-0.97122500,0.09338664
-0.96994500,0.09338664
-0.96866500,-0.08789331
-0.96738500,0.09338664
-0.96610500,0.09338664
-0.96482500,0.09338664
-0.96354500,-0.08789331
-0.96226500,0.09338664
-0.96098500,0.09338664
-0.95970500,0.09338664
-0.95842500,0.09338664
-0.95714500,-0.08789331
-0.95586500,-0.08789331
-0.95458500,0.09338664
-0.95330500,-0.08789331
-0.95202500,0.09338664
-0.95074500,-0.08789331
-0.94946500,0.09338664
-0.94818500,-0.08789331
-0.94690500,0.09338664
-0.94562500,-0.08789331
-0.94434500,0.09338664
-0.94306500,-0.08789331
-0.94178500,-0.08789331
-0.94050500,0.09338664
-0.93922500,0.09338664
-0.93794500,0.09338664
-0.93666500,-0.08789331
-0.93538500,0.09338664
-0.93410500,-0.08789331
-0.93282500,0.09338664
-0.93154500,0.09338664
-0.93026500,0.09338664
-0.92898500,0.09338664
-0.92770500,-0.08789331
-0.92642500,0.09338664
-0.92514500,-0.08789331
-0.92386500,0.09338664
-0.92258500,0.09338664
-0.92130500,-0.08789331
-0.92002500,0.09338664
-0.91874500,0.09338664
-0.91746500,-0.08789331
-0.91618500,0.09338664
-0.91490500,0.09338664
-0.91362500,0.09338664
-0.91234500,-0.08789331
-0.91106500,0.09338664
-0.90978500,0.09338664
-0.90850500,-0.08789331
-0.90722500,0.09338664
-0.90594500,-0.08789331
-0.90466500,-0.08789331
-0.90338500,-0.08789331
-0.90210500,-0.08789331
-0.90082500,0.09338664
-0.89954500,0.09338664
-0.89826500,-0.08789331
-0.89698500,0.09338664
-0.89570500,0.09338664
-0.89442500,-0.08789331
-0.89314500,0.09338664
-0.89186500,-0.08789331
-0.89058500,0.09338664
-0.88930500,0.09338664
-0.88802500,0.09338664
-0.88674500,0.09338664
-0.88546500,-0.08789331
-0.88418500,0.09338664
-0.88290500,-0.08789331
-0.88162500,0.09338664
-0.88034500,0.09338664
-0.87906500,-0.08789331
-0.87778500,0.09338664
-0.87650500,0.09338664
-0.87522500,0.09338664
-0.87394500,0.09338664
-0.87266500,-0.08789331
-0.87138500,0.09338664
-0.87010500,-0.08789331
-0.86882500,0.09338664
-0.86754500,-0.08789331
-0.86626500,0.09338664
-0.86498500,0.09338664
-0.86370500,0.09338664
-0.86242500,-0.08789331
-0.86114500,-0.08789331
-0.85986500,0.09338664
-0.85858500,0.09338664
-0.85730500,-0.08789331
-0.85602500,0.09338664
