Frequency,Channel A
(kHz),(dBV)

5.74951172,-103.53500000
5.76171875,-100.21650000
5.77392578,-94.80862000
5.78613281,-92.94920000
5.79833984,-94.05234000
5.81054688,-97.35300000
5.82275391,-99.96490000
5.83496094,-100.51280000
5.84716797,-99.75155000
5.85937500,-97.73219000
5.87158203,-95.04567000
5.88378906,-93.19896000
5.89599609,-94.32658000
5.90820313,-108.05800000
5.92041016,-94.27158000
5.93261719,-89.08148000
5.94482422,-89.85768000
5.95703125,-96.50079000
5.96923828,-102.01490000
5.98144531,-94.28221000
5.99365234,-93.70779000
6.00585938,-99.23275000
6.01806641,-106.43700000
6.03027344,-97.98436000
6.04248047,-97.69825000
6.05468750,-99.85355000
6.06689453,-95.64572000
6.07910156,-95.08218000
6.09130859,-99.23410000
6.10351563,-95.13795000
6.11572266,-91.55013000
6.12792969,-89.99490000
6.14013672,-89.52827000
6.15234375,-90.87670000
6.16455078,-94.08118000
6.17675781,-99.25864000
6.18896484,-104.08020000
6.20117188,-102.67750000
6.21337891,-97.94612000
6.22558594,-93.69027000
6.23779297,-93.61844000
6.25000000,-99.64146000
6.26220703,-97.45924000
6.27441406,-93.81062000
6.28662109,-95.00632000
6.29882813,-97.75922000
6.31103516,-96.58138000
6.32324219,-100.90380000
6.33544922,-114.55600000
6.34765625,-119.63350000
6.35986328,-104.14810000
6.37207031,-97.08839000
6.38427734,-92.67200000
6.39648438,-90.04688000
6.40869141,-90.27705000
6.42089844,-93.88789000
6.43310547,-105.38290000
6.44531250,-94.62208000
6.45751953,-93.85120000
6.46972656,-101.10430000
6.48193359,-95.58644000
6.49414063,-91.08038000
6.50634766,-88.73380000
6.51855469,-88.49829000
6.53076172,-88.51317000
6.54296875,-89.04745000
6.55517578,-90.24512000
6.56738281,-92.49020000
6.57958984,-92.48440000
6.59179688,-91.07224000
6.60400391,-98.21445000
6.61621094,-105.02510000
6.62841797,-97.97740000
6.64062500,-101.03280000
6.65283203,-94.96730000
6.66503906,-97.83191000
6.67724609,-97.64948000
6.68945313,-89.79858000
6.70166016,-95.81582000
6.71386719,-106.82800000
6.72607422,-89.65268000
6.73828125,-92.25204000
6.75048828,-87.92832000
6.76269531,-90.38068000
6.77490234,-87.62221000
6.78710938,-86.18122000
6.79931641,-91.42514000
6.81152344,-83.77533000
6.82373047,-83.74251000
6.83593750,-80.84380000
6.84814453,-80.85061000
6.86035156,-89.65498000
6.87255859,-73.87673000
6.88476563,-74.72853000
6.89697266,-75.57288000
6.90917969,-66.66675000
6.92138672,-77.90157000
6.93359375,-68.13673000
6.94580078,-55.43590000
6.95800781,-29.93833000
6.97021484,-17.38363000
6.98242188,-10.37976000
6.99462891,-7.23900400
7.00683594,-7.43519200
7.01904297,-10.99822000
7.03125000,-18.54225000
7.04345703,-32.01875000
7.05566406,-61.21201000
7.06787109,-66.31514000
7.08007813,-96.95408000
7.09228516,-67.60445000
7.10449219,-72.94090000
7.11669922,-78.38479000
7.12890625,-73.39072000
7.14111328,-93.32993000
7.15332031,-79.80210000
7.16552734,-81.79855000
7.17773438,-89.17229000
7.18994141,-84.86299000
7.20214844,-90.14278000
7.21435547,-86.31347000
7.22656250,-93.36823000
7.23876953,-99.82088000
7.25097656,-87.35077000
7.26318359,-99.82793000
7.27539063,-93.86688000
7.28759766,-95.55024000
7.29980469,-102.37760000
7.31201172,-107.02430000
7.32421875,-89.38853000
7.33642578,-89.25699000
7.34863281,-95.49546000
7.36083984,-92.49464000
7.37304688,-91.65663000
7.38525391,-97.32726000
7.39746094,-95.67516000
7.40966797,-91.27976000
7.42187500,-92.57507000
7.43408203,-92.98347000
7.44628906,-89.86006000
7.45849609,-90.39028000
7.47070313,-91.73508000
7.48291016,-91.72375000
7.49511719,-93.89076000
7.50732422,-100.19850000
7.51953125,-98.03398000
7.53173828,-100.27030000
7.54394531,-97.45494000
7.55615234,-94.82841000
7.56835938,-97.05135000
7.58056641,-104.73420000
7.59277344,-106.82800000
7.60498047,-98.22133000
7.61718750,-100.98940000
7.62939453,-102.14080000
7.64160156,-98.99866000
7.65380859,-97.87312000
7.66601563,-95.11314000
7.67822266,-91.89656000
7.69042969,-90.45274000
7.70263672,-91.93102000
7.71484375,-96.58810000
7.72705078,-103.07560000
7.73925781,-103.83170000
7.75146484,-98.06647000
7.76367188,-92.38117000
7.77587891,-89.61716000
7.78808594,-89.16679000
7.80029297,-90.30944000
7.81250000,-93.92987000
7.82470703,-97.16669000
7.83691406,-92.41069000
7.84912109,-91.66037000
7.86132813,-95.33581000
7.87353516,-101.17830000
7.88574219,-98.70581000
7.89794922,-94.33254000
7.91015625,-92.46708000
7.92236328,-93.02106000
7.93457031,-92.82101000
7.94677734,-91.59581000
7.95898438,-91.25511000
7.97119141,-92.64680000
7.98339844,-95.18990000
7.99560547,-97.28941000
8.00781250,-96.29768000
8.02001953,-93.62190000
8.03222656,-93.11838000
8.04443359,-96.54025000
8.05664063,-99.40945000
8.06884766,-94.77133000
8.08105469,-93.01352000
8.09326172,-94.36450000
8.10546875,-100.03840000
8.11767578,-115.49280000
8.12988281,-106.62290000
8.14208984,-98.61328000
8.15429688,-94.15821000
8.16650391,-93.03003000
8.17871094,-95.12242000
8.19091797,-101.08740000
8.20312500,-109.92980000
8.21533203,-108.98770000
8.22753906,-101.67460000
8.23974609,-96.00090000
8.25195313,-95.76106000
8.26416016,-102.16670000
8.27636719,-105.88130000
8.28857422,-97.52325000
8.30078125,-93.14193000
8.31298828,-90.14894000
8.32519531,-87.85521000
8.33740234,-86.11340000
8.34960938,-85.47954000
8.36181641,-86.38810000
8.37402344,-88.55461000
8.38623047,-91.40401000
8.39843750,-94.80450000
8.41064453,-94.68105000
8.42285156,-92.04098000
8.43505859,-91.29464000
8.44726563,-92.08043000
8.45947266,-93.00449000
8.47167969,-92.78568000
8.48388672,-91.32635000
8.49609375,-89.60403000
8.50830078,-88.15427000
8.52050781,-87.59572000
8.53271484,-88.59109000
8.54492188,-91.31768000
8.55712891,-95.14275000
8.56933594,-98.08173000
8.58154297,-97.84550000
8.59375000,-95.09508000
8.60595703,-92.53690000
8.61816406,-91.25805000
8.63037109,-91.61533000
8.64257813,-93.04237000
8.65478516,-92.97996000
8.66699219,-91.97083000
8.67919922,-93.01994000
8.69140625,-97.07204000
8.70361328,-95.31562000
8.71582031,-92.09213000
8.72802734,-91.51572000
8.74023438,-92.34474000
8.75244141,-93.34795000
8.76464844,-92.63316000
8.77685547,-89.98752000
8.78906250,-88.00217000
8.80126953,-88.21293000
8.81347656,-90.08483000
8.82568359,-91.95782000
8.83789063,-93.70573000
8.85009766,-96.06324000
8.86230469,-97.10268000
8.87451172,-98.28354000
8.88671875,-92.41489000
8.89892578,-89.68232000
8.91113281,-89.66119000
8.92333984,-91.42776000
8.93554688,-93.51964000
8.94775391,-88.62207000
8.95996094,-63.52036000
8.97216797,-51.84202000
8.98437500,-45.47699000
8.99658203,-42.87665000
9.00878906,-43.59894000
9.02099609,-47.75373000
9.03320313,-56.10687000
9.04541016,-71.21052000
9.05761719,-103.23800000
9.06982422,-106.23590000
9.08203125,-98.57722000
9.09423828,-96.59560000
9.10644531,-104.98510000
9.11865234,-102.58240000
9.13085938,-96.45374000
9.14306641,-96.27759000
9.15527344,-97.42171000
9.16748047,-97.97070000
9.17968750,-99.73026000
9.19189453,-100.86820000
9.20410156,-100.61030000
9.21630859,-97.90501000
9.22851563,-93.62878000
9.24072266,-92.20476000
9.25292969,-93.15147000
9.26513672,-94.16534000
9.27734375,-93.09708000
9.28955078,-93.06329000
9.30175781,-95.81618000
9.31396484,-100.33110000
9.32617188,-101.08960000
9.33837891,-99.20280000
9.35058594,-96.76788000
9.36279297,-94.65659000
9.37500000,-95.11597000
9.38720703,-96.43295000
9.39941406,-93.79337000
9.41162109,-92.98848000
9.42382813,-95.18623000
9.43603516,-98.51840000
9.44824219,-99.09557000
9.46044922,-98.79338000
9.47265625,-98.94574000
9.48486328,-97.56255000
9.49707031,-94.91428000
9.50927734,-91.77637000
9.52148438,-90.56115000
9.53369141,-92.48425000
9.54589844,-95.54595000
9.55810547,-93.22942000
9.57031250,-91.88491000
9.58251953,-93.46442000
9.59472656,-99.49277000
9.60693359,-112.98990000
9.61914063,-100.06550000
9.63134766,-99.26947000
9.64355469,-97.21960000
9.65576172,-94.75211000
9.66796875,-93.95569000
9.68017578,-93.86865000
9.69238281,-94.71432000
9.70458984,-96.88071000
9.71679688,-96.36748000
9.72900391,-92.78484000
9.74121094,-91.09500000
9.75341797,-92.49787000
9.76562500,-99.11556000
9.77783203,-103.36620000
9.79003906,-96.93372000
9.80224609,-99.12761000
9.81445313,-100.05800000
9.82666016,-94.71828000
9.83886719,-94.43555000
9.85107422,-98.91321000
9.86328125,-105.16080000
9.87548828,-100.80130000
9.88769531,-100.28970000
9.89990234,-105.62380000
9.91210938,-111.66460000
9.92431641,-100.79550000
9.93652344,-96.46165000
9.94873047,-95.33584000
9.96093750,-94.45481000
9.97314453,-92.18085000
9.98535156,-90.50872000
9.99755859,-90.15163000
10.00976563,-91.67472000
10.02197266,-96.77533000
10.03417969,-98.32669000
10.04638672,-92.47130000
10.05859375,-90.99576000
10.07080078,-92.09615000
10.08300781,-94.00849000
10.09521484,-94.37514000
10.10742188,-93.32844000
10.11962891,-93.19823000
10.13183594,-95.03349000
10.14404297,-99.15070000
10.15625000,-103.26430000
10.16845703,-105.44650000
10.18066406,-110.92210000
10.19287109,-95.36591000
10.20507813,-89.30962000
10.21728516,-86.93246000
10.22949219,-87.13573000
10.24169922,-89.38519000
10.25390625,-93.02505000
10.26611328,-94.55474000
10.27832031,-93.98948000
10.29052734,-98.48195000
10.30273438,-107.95390000
10.31494141,-95.81176000
10.32714844,-94.04167000
10.33935547,-93.99516000
10.35156250,-92.01799000
10.36376953,-89.25042000
10.37597656,-87.79648000
10.38818359,-89.01314000
10.40039063,-94.66869000
10.41259766,-98.79103000
10.42480469,-95.78770000
10.43701172,-100.75500000
10.44921875,-105.23550000
10.46142578,-97.25852000
10.47363281,-98.14226000
10.48583984,-103.92320000
10.49804688,-98.93363000
10.51025391,-96.61024000
10.52246094,-97.60451000
10.53466797,-98.09318000
10.54687500,-95.86964000
10.55908203,-94.08643000
10.57128906,-94.03675000
10.58349609,-93.46962000
10.59570313,-92.13950000
10.60791016,-92.52319000
10.62011719,-93.20001000
10.63232422,-92.87849000
10.64453125,-93.28490000
10.65673828,-94.52942000
10.66894531,-94.57574000
10.68115234,-92.90457000
10.69335938,-91.42056000
10.70556641,-91.41881000
10.71777344,-91.75964000
10.72998047,-90.03267000
10.74218750,-89.31583000
10.75439453,-90.78252000
10.76660156,-94.80844000
10.77880859,-99.57966000
10.79101563,-97.13675000
10.80322266,-101.07540000
10.81542969,-104.58020000
10.82763672,-98.59890000
10.83984375,-99.52821000
10.85205078,-101.28130000
10.86425781,-105.38600000
10.87646484,-96.98516000
10.88867188,-95.75160000
10.90087891,-98.42522000
10.91308594,-89.51733000
10.92529297,-101.99360000
10.93750000,-92.51843000
10.94970703,-73.90977000
10.96191406,-53.53008000
10.97412109,-43.00610000
10.98632813,-37.32783000
10.99853516,-35.27674000
11.01074219,-36.52197000
11.02294922,-41.25501000
11.03515625,-50.36979000
11.04736328,-66.74814000
11.05957031,-98.51814000
11.07177734,-87.94580000
11.08398438,-96.91692000
11.09619141,-93.45161000
11.10839844,-88.05146000
11.12060547,-94.44855000
11.13281250,-104.60220000
11.14501953,-105.77630000
11.15722656,-113.43480000
11.16943359,-103.81530000
11.18164063,-101.05720000
11.19384766,-99.96342000
11.20605469,-97.28889000
11.21826172,-97.71033000
11.23046875,-97.75511000
11.24267578,-95.32555000
11.25488281,-94.43161000
11.26708984,-95.48077000
11.27929688,-97.34856000
11.29150391,-96.89394000
11.30371094,-95.50030000
11.31591797,-93.39982000
11.32812500,-93.08430000
11.34033203,-95.29937000
11.35253906,-95.56396000
11.36474609,-94.13974000
11.37695313,-94.63287000
11.38916016,-95.14671000
11.40136719,-94.48074000
11.41357422,-94.69438000
11.42578125,-96.73026000
11.43798828,-100.95120000
11.45019531,-104.04500000
11.46240234,-98.91843000
11.47460938,-93.14088000
11.48681641,-90.51693000
11.49902344,-90.06789000
11.51123047,-89.58176000
11.52343750,-89.40627000
11.53564453,-91.08010000
11.54785156,-94.65954000
11.56005859,-98.35196000
11.57226563,-98.67314000
11.58447266,-97.76285000
11.59667969,-97.84616000
11.60888672,-99.19942000
11.62109375,-103.13830000
11.63330078,-121.64520000
11.64550781,-105.17810000
11.65771484,-100.67450000
11.66992188,-101.07750000
11.68212891,-110.15680000
11.69433594,-103.01820000
11.70654297,-95.29858000
11.71875000,-93.35723000
11.73095703,-95.59790000
11.74316406,-103.58780000
11.75537109,-101.39280000
11.76757813,-98.58195000
11.77978516,-99.55280000
11.79199219,-100.41390000
11.80419922,-98.57698000
11.81640625,-96.24366000
11.82861328,-95.64278000
11.84082031,-97.46982000
11.85302734,-102.96160000
11.86523438,-106.26690000
11.87744141,-98.44078000
11.88964844,-95.04813000
11.90185547,-94.21355000
11.91406250,-95.00764000
11.92626953,-96.46779000
11.93847656,-97.51598000
11.95068359,-97.67051000
11.96289063,-97.07772000
11.97509766,-95.74737000
11.98730469,-93.39387000
11.99951172,-90.78662000
12.01171875,-88.86861000
12.02392578,-87.95655000
12.03613281,-88.15681000
12.04833984,-89.73479000
12.06054688,-93.08496000
12.07275391,-94.92543000
12.08496094,-90.92891000
12.09716797,-88.07183000
12.10937500,-87.29893000
12.12158203,-88.41971000
12.13378906,-91.16451000
12.14599609,-94.17421000
12.15820313,-95.12469000
12.17041016,-95.18005000
12.18261719,-96.99393000
12.19482422,-99.56630000
12.20703125,-96.96056000
12.21923828,-93.55293000
12.23144531,-91.54412000
12.24365234,-90.99587000
12.25585938,-91.80259000
12.26806641,-93.08704000
12.28027344,-93.30396000
12.29248047,-92.59792000
12.30468750,-92.08286000
12.31689453,-92.17236000
12.32910156,-92.46026000
12.34130859,-91.76027000
12.35351563,-90.18777000
12.36572266,-89.82582000
12.37792969,-92.51492000
12.39013672,-103.67970000
12.40234375,-98.01499000
12.41455078,-92.48397000
12.42675781,-92.37418000
12.43896484,-95.91002000
12.45117188,-102.85660000
12.46337891,-97.77652000
12.47558594,-93.47771000
12.48779297,-92.26571000
12.50000000,-93.06990000
12.51220703,-95.11484000
12.52441406,-96.75912000
12.53662109,-95.97678000
12.54882813,-94.37453000
12.56103516,-94.21486000
12.57324219,-95.91599000
12.58544922,-99.35902000
12.59765625,-100.07570000
12.60986328,-93.23060000
12.62207031,-89.29646000
12.63427734,-88.53584000
12.64648438,-90.61073000
12.65869141,-95.08301000
12.67089844,-98.53506000
12.68310547,-97.00603000
12.69531250,-97.07030000
12.70751953,-101.21690000
12.71972656,-100.17040000
12.73193359,-96.48550000
12.74414063,-98.42252000
12.75634766,-106.36790000
12.76855469,-107.26130000
12.78076172,-100.25050000
12.79296875,-96.20866000
12.80517578,-93.34073000
12.81738281,-91.96333000
12.82958984,-93.31039000
12.84179688,-95.34464000
12.85400391,-99.57585000
12.86621094,-109.88200000
12.87841797,-107.26730000
12.89062500,-99.51424000
12.90283203,-99.99085000
12.91503906,-94.66515000
12.92724609,-101.00910000
12.93945313,-93.54714000
12.95166016,-75.64332000
12.96386719,-57.27993000
12.97607422,-47.61334000
12.98828125,-42.54018000
13.00048828,-41.01076000
13.01269531,-42.77349000
13.02490234,-48.09318000
13.03710938,-57.98328000
13.04931641,-75.42752000
13.06152344,-94.98605000
13.07373047,-91.84159000
13.08593750,-101.35970000
