Time,Channel A
(ms),(V)

-24.43748458,-0.50129710
-24.43248458,-0.49894710
-24.42748458,-0.49794000
-24.42248458,0.50065610
-24.41748458,0.50077820
-24.41248458,0.50151070
-24.40748458,0.50077820
-24.40248458,0.50190740
-24.39748458,0.49940490
-24.39248458,0.49952700
-24.38748458,0.50016780
-24.38248458,0.50227360
-24.37748458,0.50001530
-24.37248458,0.50102240
-24.36748458,0.50239570
-24.36248458,0.50041200
-24.35748458,0.50178530
-24.35248458,-0.50206000
-24.34748458,-0.50019840
-24.34248458,-0.50056460
-24.33748458,-0.50019840
-24.33248458,-0.49919130
-24.32748458,-0.50044250
-24.32248458,-0.49967960
-24.31748458,-0.49955750
-24.31248458,-0.49980160
-24.30748458,-0.49967960
-24.30248458,-0.49943540
-24.29748458,-0.50032040
-24.29248458,-0.49745170
-24.28748458,-0.49943540
-24.28248458,0.50389110
-24.27748458,0.50190740
-24.27248458,0.50340280
-24.26748458,0.50450150
-24.26248458,0.49989320
-24.25748458,0.50001530
-24.25248458,0.49989320
-24.24748458,0.50190740
-24.24248458,0.50077820
-24.23748458,0.50016780
-24.23248458,0.50227360
-24.22748458,0.50163280
-24.22248458,0.49952700
-24.21748458,0.50126650
-24.21248458,0.49827570
-24.20748459,-0.49906920
-24.20248459,-0.50044250
-24.19748459,-0.50206000
-24.19248459,-0.50117500
-24.18748459,-0.50242620
-24.18248459,-0.50080870
-24.17748459,-0.50129710
-24.17248459,-0.49732960
-24.16748459,-0.50105290
-24.16248459,-0.49943540
-24.15748459,-0.50230410
-24.15248459,-0.50105290
-24.14748459,-0.49919130
-24.14248459,-0.50117500
-24.13748459,0.50001530
-24.13248459,0.50288400
-24.12748459,0.50016780
-24.12248459,0.50126650
-24.11748459,0.50114450
-24.11248459,0.50028990
-24.10748459,0.50178530
-24.10248459,0.50065610
-24.09748459,0.49815360
-24.09248459,0.49977110
-24.08748459,0.50138860
-24.08248459,0.50077820
-24.07748459,0.50090030
-24.07248459,0.50288400
-24.06748459,-0.50141910
-24.06248459,-0.50279240
-24.05748459,-0.49992370
-24.05248459,-0.50056460
-24.04748459,-0.50080870
-24.04248459,-0.49894710
-24.03748459,-0.49992370
-24.03248459,-0.50068660
-24.02748459,-0.49870300
-24.02248459,-0.49882500
-24.01748459,-0.49830620
-24.01248459,-0.49906920
-24.00748459,-0.50032040
-24.00248459,-0.49644460
-23.99748459,0.50486770
-23.99248459,0.50401320
-23.98748459,0.50065610
-23.98248459,0.50263980
-23.97748459,0.49952700
-23.97248459,0.50028990
-23.96748459,0.50090030
-23.96248459,0.50090030
-23.95748459,0.49903870
-23.95248459,0.50102240
-23.94748459,0.50126650
-23.94248459,0.50077820
-23.93748459,0.50001530
-23.93248459,0.49964900
-23.92748459,0.50126650
-23.92248459,-0.50154120
-23.91748459,-0.49967960
-23.91248459,-0.50080870
-23.90748459,-0.50129710
-23.90248459,-0.49992370
-23.89748459,-0.49855040
-23.89248459,-0.49919130
-23.88748459,-0.49955750
-23.88248459,-0.49818410
-23.87748459,-0.50032040
-23.87248459,-0.50019840
-23.86748459,-0.50044250
-23.86248459,-0.50218210
-23.85748459,-0.49818410
-23.85248459,0.50263980
-23.84748459,0.50053410
-23.84248459,0.50178530
-23.83748459,0.50263980
-23.83248459,0.50090030
-23.82748459,0.49851980
-23.82248459,0.49916070
-23.81748459,0.50102240
-23.81248460,0.50114450
-23.80748460,0.50028990
-23.80248460,0.50053410
-23.79748460,0.50090030
-23.79248460,0.50028990
-23.78748460,0.50178530
-23.78248460,-0.50291450
-23.77748460,-0.50105290
-23.77248460,-0.50032040
-23.76748460,-0.50166330
-23.76248460,-0.50154120
-23.75748460,-0.50068660
-23.75248460,-0.49931330
-23.74748460,-0.50105290
-23.74248460,-0.49967960
-23.73748460,-0.49842830
-23.73248460,-0.49955750
-23.72748460,-0.49943540
-23.72248460,-0.49894710
-23.71748460,-0.50032040
-23.71248460,-0.49906920
-23.70748460,0.50114450
-23.70248460,0.50041200
-23.69748460,0.50090030
-23.69248460,0.50016780
-23.68748460,0.49989320
-23.68248460,0.50263980
-23.67748460,0.50065610
-23.67248460,0.50151070
-23.66748460,0.49989320
-23.66248460,0.50041200
-23.65748460,0.50227360
-23.65248460,0.50126650
-23.64748460,0.50364700
-23.64248460,0.50077820
-23.63748460,-0.49919130
-23.63248460,-0.49870300
-23.62748460,-0.49919130
-23.62248460,-0.50141910
-23.61748460,-0.50254830
-23.61248460,-0.49955750
-23.60748460,-0.49769590
-23.60248460,-0.50141910
-23.59748460,-0.49732960
-23.59248460,-0.49870300
-23.58748460,-0.49992370
-23.58248460,-0.50032040
-23.57748460,-0.50181590
-23.57248460,-0.49967960
-23.56748460,0.50138860
-23.56248460,0.50151070
-23.55748460,0.49903870
-23.55248460,0.50126650
-23.54748460,0.50340280
-23.54248460,0.50041200
-23.53748460,0.50102240
-23.53248460,0.50163280
-23.52748460,0.50138860
-23.52248460,0.50151070
-23.51748460,0.50163280
-23.51248460,0.50001530
-23.50748460,0.50001530
-23.50248460,0.50090030
-23.49748460,-0.50541700
-23.49248460,-0.50193790
-23.48748460,-0.50044250
-23.48248460,-0.50056460
-23.47748460,-0.49818410
-23.47248460,-0.50068660
-23.46748460,-0.49967960
-23.46248460,-0.50105290
-23.45748460,-0.50056460
-23.45248460,-0.50004580
-23.44748460,-0.49980160
-23.44248460,-0.49967960
-23.43748460,-0.50004580
-23.43248460,-0.49992370
-23.42748460,-0.49732960
-23.42248460,0.50114450
-23.41748461,0.50138860
-23.41248461,0.50251780
-23.40748461,0.50126650
-23.40248461,0.50151070
-23.39748461,0.50178530
-23.39248461,0.49879450
-23.38748461,0.50001530
-23.38248461,0.50090030
-23.37748461,0.50001530
-23.37248461,0.49916070
-23.36748461,0.49903870
-23.36248461,0.50163280
-23.35748461,0.50239570
-23.35248461,-0.50343330
-23.34748461,-0.50032040
-23.34248461,-0.50154120
-23.33748461,-0.50477610
-23.33248461,-0.50068660
-23.32748461,-0.49980160
-23.32248461,-0.49943540
-23.31748461,-0.50044250
-23.31248461,-0.50242620
-23.30748461,-0.50154120
-23.30248461,-0.50019840
-23.29748461,-0.49931330
-23.29248461,-0.50141910
-23.28748461,-0.50032040
-23.28248461,0.50474560
-23.27748461,0.50114450
-23.27248461,0.50151070
-23.26748461,0.50239570
-23.26248461,0.50288400
-23.25748461,0.50090030
-23.25248461,0.50028990
-23.24748461,0.49928280
-23.24248461,0.50102240
-23.23748461,0.49867250
-23.23248461,0.49891660
-23.22748461,0.49851980
-23.22248461,0.49977110
-23.21748461,0.49952700
-23.21248461,0.50178530
-23.20748461,-0.50068660
-23.20248461,-0.49967960
-23.19748461,-0.50154120
-23.19248461,-0.50129710
-23.18748461,-0.49919130
-23.18248461,-0.49882500
-23.17748461,-0.50080870
-23.17248461,-0.49955750
-23.16748461,-0.49693290
-23.16248461,-0.49794000
-23.15748461,-0.49830620
-23.15248461,-0.50032040
-23.14748461,-0.49870300
-23.14248461,-0.50004580
-23.13748461,0.50090030
-23.13248461,0.50077820
-23.12748461,0.50202950
-23.12248461,0.50215150
-23.11748461,0.50138860
-23.11248461,0.50178530
-23.10748461,0.50202950
-23.10248461,0.50028990
-23.09748461,0.50138860
-23.09248461,0.49839780
-23.08748461,0.50001530
-23.08248461,0.49867250
-23.07748461,0.50114450
-23.07248461,0.50016780
-23.06748461,-0.50044250
-23.06248461,-0.50019840
-23.05748461,-0.50068660
-23.05248461,-0.50141910
-23.04748461,-0.50004580
-23.04248461,-0.49882500
-23.03748461,-0.49919130
-23.03248461,-0.49919130
-23.02748461,-0.50004580
-23.02248462,-0.49906920
-23.01748462,-0.50044250
-23.01248462,-0.49980160
-23.00748462,-0.49842830
-23.00248462,-0.50080870
-22.99748462,0.50526450
-22.99248462,0.50300610
-22.98748462,0.50288400
-22.98248462,0.50251780
-22.97748462,0.50077820
-22.97248462,0.50126650
-22.96748462,0.50114450
-22.96248462,0.50276190
-22.95748462,0.50041200
-22.95248462,0.50016780
-22.94748462,0.50041200
-22.94248462,0.49964900
-22.93748462,0.50138860
-22.93248462,0.50151070
-22.92748462,0.49964900
-22.92248462,-0.50019840
-22.91748462,-0.50166330
-22.91248462,-0.50105290
-22.90748462,-0.49943540
-22.90248462,-0.50129710
-22.89748462,-0.50117500
-22.89248462,-0.49967960
-22.88748462,-0.49931330
-22.88248462,-0.49955750
-22.87748462,-0.49943540
-22.87248462,-0.49992370
-22.86748462,-0.50193790
-22.86248462,-0.49708550
-22.85748462,-0.50004580
-22.85248462,0.50486770
-22.84748462,0.50053410
-22.84248462,0.49989320
-22.83748462,0.50163280
-22.83248462,0.50041200
-22.82748462,0.49928280
-22.82248462,0.50065610
-22.81748462,0.50016780
-22.81248462,0.50114450
-22.80748462,0.50215150
-22.80248462,0.50001530
-22.79748462,0.50138860
-22.79248462,0.49977110
-22.78748462,0.50102240
-22.78248462,-0.50218210
-22.77748462,-0.49955750
-22.77248462,-0.50068660
-22.76748462,-0.50129710
-22.76248462,-0.50080870
-22.75748462,-0.49943540
-22.75248462,-0.49794000
-22.74748462,-0.49955750
-22.74248462,-0.49842830
-22.73748462,-0.49855040
-22.73248462,-0.50019840
-22.72748462,-0.50080870
-22.72248462,-0.49955750
-22.71748462,-0.50093080
-22.71248462,-0.49943540
-22.70748462,0.50190740
-22.70248462,0.50090030
-22.69748462,0.50077820
-22.69248462,0.50151070
-22.68748462,0.49916070
-22.68248462,0.50114450
-22.67748462,0.49977110
-22.67248462,0.50151070
-22.66748462,0.50090030
-22.66248462,0.50053410
-22.65748462,0.50041200
-22.65248462,0.50102240
-22.64748462,0.49964900
-22.64248462,0.50126650
-22.63748462,-0.49980160
-22.63248462,-0.50355540
-22.62748462,-0.50105290
-22.62248463,-0.49992370
-22.61748463,-0.49955750
-22.61248463,-0.50019840
-22.60748463,-0.49806210
-22.60248463,-0.49992370
-22.59748463,-0.49955750
-22.59248463,-0.49919130
-22.58748463,-0.49855040
-22.58248463,-0.50093080
-22.57748463,-0.50068660
-22.57248463,-0.49931330
-22.56748463,0.50425730
-22.56248463,0.50053410
-22.55748463,0.50041200
-22.55248463,0.50090030
-22.54748463,0.50077820
-22.54248463,0.50041200
-22.53748463,0.50041200
-22.53248463,0.50215150
-22.52748463,0.50114450
-22.52248463,0.50126650
-22.51748463,0.50114450
-22.51248463,0.50288400
-22.50748463,0.49839780
-22.50248463,0.50090030
-22.49748463,-0.50691250
-22.49248463,-0.50004580
-22.48748463,-0.50056460
-22.48248463,-0.50056460
-22.47748463,-0.49931330
-22.47248463,-0.50141910
-22.46748463,-0.50032040
-22.46248463,-0.50129710
-22.45748463,-0.49830620
-22.45248463,-0.49855040
-22.44748463,-0.50093080
-22.44248463,-0.49870300
-22.43748463,-0.49967960
-22.43248463,-0.49980160
-22.42748463,-0.49955750
-22.42248463,0.50151070
-22.41748463,0.50276190
-22.41248463,0.50178530
-22.40748463,0.50190740
-22.40248463,0.50028990
-22.39748463,0.50028990
-22.39248463,0.50016780
-22.38748463,0.50053410
-22.38248463,0.49940490
-22.37748463,0.50352490
-22.37248463,0.49989320
-22.36748463,0.49879450
-22.36248463,0.50065610
-22.35748463,0.49903870
-22.35248463,-0.50080870
-22.34748463,-0.50093080
-22.34248463,-0.49992370
-22.33748463,-0.50044250
-22.33248463,-0.50129710
-22.32748463,-0.49931330
-22.32248463,-0.49906920
-22.31748463,-0.50279240
-22.31248463,-0.49794000
-22.30748463,-0.49919130
-22.30248463,-0.49906920
-22.29748463,-0.49919130
-22.29248463,-0.49882500
-22.28748463,-0.49870300
-22.28248463,0.50325020
-22.27748463,0.50190740
-22.27248463,0.50239570
-22.26748463,0.50263980
-22.26248463,0.50065610
-22.25748463,0.50090030
-22.25248463,0.50077820
-22.24748463,0.49916070
-22.24248463,0.50053410
-22.23748463,0.50065610
-22.23248463,0.50090030
-22.22748464,0.49964900
-22.22248464,0.50016780
-22.21748464,0.50028990
-22.21248464,0.50016780
-22.20748464,-0.50129710
-22.20248464,-0.50218210
-22.19748464,-0.50166330
-22.19248464,-0.50068660
-22.18748464,-0.50032040
-22.18248464,-0.50141910
-22.17748464,-0.49992370
-22.17248464,-0.50181590
-22.16748464,-0.49919130
-22.16248464,-0.49919130
-22.15748464,-0.49894710
-22.15248464,-0.50032040
-22.14748464,-0.49943540
-22.14248464,-0.50032040
-22.13748464,0.50263980
-22.13248464,0.50102240
-22.12748464,0.50016780
-22.12248464,0.50202950
-22.11748464,0.50065610
-22.11248464,0.50126650
-22.10748464,0.50190740
-22.10248464,0.50114450
-22.09748464,0.50251780
-22.09248464,0.50163280
-22.08748464,0.49879450
-22.08248464,0.49891660
-22.07748464,0.49964900
-22.07248464,0.49827570
-22.06748464,-0.50129710
-22.06248464,-0.50141910
-22.05748464,-0.50093080
-22.05248464,-0.50279240
-22.04748464,-0.50117500
-22.04248464,-0.50080870
-22.03748464,-0.49906920
-22.03248464,-0.50154120
-22.02748464,-0.49931330
-22.02248464,-0.50117500
-22.01748464,-0.50129710
-22.01248464,-0.50044250
-22.00748464,-0.50154120
-22.00248464,-0.50032040
-21.99748464,0.50688200
-21.99248464,0.50001530
-21.98748464,0.50077820
-21.98248464,0.50041200
-21.97748464,0.50263980
-21.97248464,0.50016780
-21.96748464,0.50138860
-21.96248464,0.49989320
-21.95748464,0.49827570
-21.95248464,0.50202950
-21.94748464,0.50028990
-21.94248464,0.50077820
-21.93748464,0.50325020
-21.93248464,0.49879450
-21.92748464,0.50114450
-21.92248464,-0.50141910
-21.91748464,-0.50032040
-21.91248464,-0.50267030
-21.90748464,-0.49919130
-21.90248464,-0.49870300
-21.89748464,-0.49931330
-21.89248464,-0.50056460
-21.88748464,-0.50019840
-21.88248464,-0.50080870
-21.87748464,-0.49855040
-21.87248464,-0.49906920
-21.86748464,-0.50117500
-21.86248464,-0.49855040
-21.85748464,-0.49894710
-21.85248464,0.50288400
-21.84748464,0.50001530
-21.84248464,0.50239570
-21.83748464,0.50126650
-21.83248465,0.50016780
-21.82748465,0.49977110
-21.82248465,0.49952700
-21.81748465,0.50178530
-21.81248465,0.50102240
-21.80748465,0.49916070
-21.80248465,0.50041200
-21.79748465,0.49940490
-21.79248465,0.50138860
-21.78748465,0.50138860
-21.78248465,-0.50254830
-21.77748465,-0.50181590
-21.77248465,-0.50032040
-21.76748465,-0.50242620
-21.76248465,-0.50056460
-21.75748465,-0.50080870
-21.75248465,-0.49919130
-21.74748465,-0.49967960
-21.74248465,-0.50068660
-21.73748465,-0.50080870
-21.73248465,-0.50267030
-21.72748465,-0.49906920
-21.72248465,-0.50193790
-21.71748465,-0.49931330
-21.71248465,-0.49980160
-21.70748465,0.50151070
-21.70248465,0.50126650
-21.69748465,0.49964900
-21.69248465,0.50178530
-21.68748465,0.50016780
-21.68248465,0.50028990
-21.67748465,0.50114450
-21.67248465,0.50041200
-21.66748465,0.50077820
-21.66248465,0.50239570
-21.65748465,0.50053410
-21.65248465,0.50090030
-21.64748465,0.49989320
-21.64248465,0.50114450
-21.63748465,-0.50056460
-21.63248465,-0.50141910
-21.62748465,-0.50056460
-21.62248465,-0.49967960
-21.61748465,-0.49943540
-21.61248465,-0.50044250
-21.60748465,-0.49992370
-21.60248465,-0.50068660
-21.59748465,-0.49882500
-21.59248465,-0.50056460
-21.58748465,-0.49794000
-21.58248465,-0.49855040
-21.57748465,-0.49980160
-21.57248465,-0.50218210
-21.56748465,0.50239570
-21.56248465,0.50163280
-21.55748465,0.50190740
-21.55248465,0.50178530
-21.54748465,0.50178530
-21.54248465,0.49989320
-21.53748465,0.50016780
-21.53248465,0.50001530
-21.52748465,0.50077820
-21.52248465,0.49903870
-21.51748465,0.49928280
-21.51248465,0.49952700
-21.50748465,0.49928280
-21.50248465,0.50041200
-21.49748465,-0.50602740
-21.49248465,-0.50117500
-21.48748465,-0.49992370
-21.48248465,-0.50193790
-21.47748465,-0.49757380
-21.47248465,-0.50068660
-21.46748465,-0.49906920
-21.46248465,-0.49919130
-21.45748465,-0.49931330
-21.45248465,-0.49980160
-21.44748465,-0.49955750
-21.44248465,-0.49855040
-21.43748466,-0.50044250
-21.43248466,-0.50004580
-21.42748466,-0.49980160
-21.42248466,0.50028990
-21.41748466,0.49989320
-21.41248466,0.50053410
-21.40748466,0.50163280
-21.40248466,0.50178530
-21.39748466,0.50138860
-21.39248466,0.49977110
-21.38748466,0.49977110
-21.38248466,0.50001530
-21.37748466,0.50202950
-21.37248466,0.50016780
-21.36748466,0.50215150
-21.36248466,0.50065610
-21.35748466,0.50215150
-21.35248466,-0.50242620
-21.34748466,-0.50303660
-21.34248466,-0.50105290
-21.33748466,-0.50343330
-21.33248466,-0.49906920
-21.32748466,-0.50004580
-21.32248466,-0.50105290
-21.31748466,-0.49919130
-21.31248466,-0.49894710
-21.30748466,-0.50181590
-21.30248466,-0.50056460
-21.29748466,-0.50154120
-21.29248466,-0.50154120
-21.28748466,-0.49882500
-21.28248466,0.50312820
-21.27748466,0.50138860
-21.27248466,0.50090030
-21.26748466,0.49964900
-21.26248466,0.50102240
-21.25748466,0.50102240
-21.25248466,0.50053410
-21.24748466,0.50102240
-21.24248466,0.49964900
-21.23748466,0.50202950
-21.23248466,0.50001530
-21.22748466,0.50041200
-21.22248466,0.50090030
-21.21748466,0.50227360
-21.21248466,0.50041200
-21.20748466,-0.50206000
-21.20248466,-0.50093080
-21.19748466,-0.49992370
-21.19248466,-0.50032040
-21.18748466,-0.50068660
-21.18248466,-0.49931330
-21.17748466,-0.50080870
-21.17248466,-0.49943540
-21.16748466,-0.50093080
-21.16248466,-0.50032040
-21.15748466,-0.50218210
-21.15248466,-0.50206000
-21.14748466,-0.49906920
-21.14248466,-0.49955750
-21.13748466,0.50163280
-21.13248466,0.50288400
-21.12748466,0.50114450
-21.12248466,0.50276190
-21.11748466,0.50102240
-21.11248466,0.49940490
-21.10748466,0.50114450
-21.10248466,0.50053410
-21.09748466,0.49940490
-21.09248466,0.50102240
-21.08748466,0.50215150
-21.08248466,0.49916070
-21.07748466,0.50163280
-21.07248466,0.50090030
-21.06748466,-0.50193790
-21.06248466,-0.50267030
-21.05748466,-0.49992370
-21.05248466,-0.49967960
-21.04748466,-0.50056460
-21.04248467,-0.49992370
-21.03748467,-0.49967960
-21.03248467,-0.49967960
-21.02748467,-0.50019840
-21.02248467,-0.50080870
-21.01748467,-0.49830620
-21.01248467,-0.49870300
-21.00748467,-0.49943540
-21.00248467,-0.49980160
-20.99748467,0.50761440
-20.99248467,0.50041200
-20.98748467,0.50163280
-20.98248467,0.50090030
-20.97748467,0.50202950
-20.97248467,0.50077820
-20.96748467,0.50114450
-20.96248467,0.50028990
-20.95748467,0.49928280
-20.95248467,0.49851980
-20.94748467,0.50077820
-20.94248467,0.50041200
-20.93748467,0.50190740
-20.93248467,0.50065610
-20.92748467,0.49964900
-20.92248467,-0.49992370
-20.91748467,-0.50080870
-20.91248467,-0.50141910
-20.90748467,-0.50093080
-20.90248467,-0.49980160
-20.89748467,-0.49842830
-20.89248467,-0.50080870
-20.88748467,-0.49980160
-20.88248467,-0.49980160
-20.87748467,-0.49943540
-20.87248467,-0.49967960
-20.86748467,-0.49955750
-20.86248467,-0.50044250
-20.85748467,-0.49842830
-20.85248467,0.50102240
-20.84748467,0.50151070
-20.84248467,0.50126650
-20.83748467,0.50102240
-20.83248467,0.50114450
-20.82748467,0.50016780
-20.82248467,0.49766530
-20.81748467,0.50041200
-20.81248467,0.50288400
-20.80748467,0.50178530
-20.80248467,0.50114450
-20.79748467,0.50138860
-20.79248467,0.50163280
-20.78748467,0.50239570
-20.78248467,-0.50230410
-20.77748467,-0.50105290
-20.77248467,-0.49980160
-20.76748467,-0.50080870
-20.76248467,-0.49943540
-20.75748467,-0.49943540
-20.75248467,-0.50129710
-20.74748467,-0.50004580
-20.74248467,-0.49745170
-20.73748467,-0.50193790
-20.73248467,-0.50044250
-20.72748467,-0.49967960
-20.72248467,-0.49906920
-20.71748467,-0.49882500
-20.71248467,-0.50166330
-20.70748467,0.49928280
-20.70248467,0.50028990
-20.69748467,0.50114450
-20.69248467,0.49928280
-20.68748467,0.50053410
-20.68248467,0.50016780
-20.67748467,0.50077820
-20.67248467,0.50163280
-20.66748467,0.50178530
-20.66248467,0.49903870
-20.65748467,0.50102240
-20.65248467,0.49839780
-20.64748468,0.50202950
-20.64248468,0.49952700
-20.63748468,-0.50166330
-20.63248468,-0.50056460
-20.62748468,-0.50141910
-20.62248468,-0.50068660
-20.61748468,-0.50129710
-20.61248468,-0.50080870
-20.60748468,-0.49955750
-20.60248468,-0.50193790
-20.59748468,-0.50166330
-20.59248468,-0.50154120
-20.58748468,-0.49955750
-20.58248468,-0.49894710
-20.57748468,-0.49992370
-20.57248468,-0.50056460
-20.56748468,0.50090030
-20.56248468,0.50053410
-20.55748468,0.50138860
-20.55248468,0.50151070
-20.54748468,0.50178530
-20.54248468,0.50028990
-20.53748468,0.50090030
-20.53248468,0.50102240
-20.52748468,0.49964900
-20.52248468,0.50001530
-20.51748468,0.50053410
-20.51248468,0.50114450
-20.50748468,0.50053410
-20.50248468,0.50041200
-20.49748468,-0.50666830
-20.49248468,-0.50166330
-20.48748468,-0.49894710
-20.48248468,-0.50032040
-20.47748468,-0.49882500
-20.47248468,-0.50242620
-20.46748468,-0.49919130
-20.46248468,-0.49980160
-20.45748468,-0.49806210
-20.45248468,-0.49906920
-20.44748468,-0.50004580
-20.44248468,-0.50044250
-20.43748468,-0.50056460
-20.43248468,-0.50004580
-20.42748468,-0.49757380
-20.42248468,0.50138860
-20.41748468,0.50126650
-20.41248468,0.50053410
-20.40748468,0.50041200
-20.40248468,0.50251780
-20.39748468,0.50102240
-20.39248468,0.50090030
-20.38748468,0.50028990
-20.38248468,0.50102240
-20.37748468,0.50178530
-20.37248468,0.50126650
-20.36748468,0.50215150
-20.36248468,0.50114450
-20.35748468,0.50102240
-20.35248468,-0.50181590
-20.34748468,-0.50206000
-20.34248468,-0.50129710
-20.33748468,-0.49870300
-20.33248468,-0.50093080
-20.32748468,-0.50093080
-20.32248468,-0.49980160
-20.31748468,-0.49992370
-20.31248468,-0.49943540
-20.30748468,-0.50154120
-20.30248468,-0.50044250
-20.29748468,-0.50254830
-20.29248468,-0.50032040
-20.28748468,-0.50093080
-20.28248468,0.50251780
-20.27748468,0.50001530
-20.27248468,0.50202950
-20.26748468,0.50138860
-20.26248468,0.50114450
-20.25748468,0.50325020
-20.25248468,0.49977110
-20.24748469,0.50001530
-20.24248469,0.49928280
-20.23748469,0.50190740
-20.23248469,0.50163280
-20.22748469,0.49989320
-20.22248469,0.50001530
-20.21748469,0.50178530
-20.21248469,0.50102240
-20.20748469,-0.49980160
-20.20248469,-0.50093080
-20.19748469,-0.50154120
-20.19248469,-0.50166330
-20.18748469,-0.50044250
-20.18248469,-0.49906920
-20.17748469,-0.49882500
-20.17248469,-0.50044250
-20.16748469,-0.49842830
-20.16248469,-0.50004580
-20.15748469,-0.50093080
-20.15248469,-0.49906920
-20.14748469,-0.50105290
-20.14248469,-0.49955750
-20.13748469,0.50276190
-20.13248469,0.49940490
-20.12748469,0.50190740
-20.12248469,0.50138860
-20.11748469,0.50163280
-20.11248469,0.50065610
-20.10748469,0.50163280
-20.10248469,0.50102240
-20.09748469,0.50190740
-20.09248469,0.50276190
-20.08748469,0.50065610
-20.08248469,0.50077820
-20.07748469,0.50090030
-20.07248469,0.50065610
-20.06748469,-0.50193790
-20.06248469,-0.49992370
-20.05748469,-0.50044250
-20.05248469,-0.50129710
-20.04748469,-0.50056460
-20.04248469,-0.49992370
-20.03748469,-0.50193790
-20.03248469,-0.50291450
-20.02748469,-0.49992370
-20.02248469,-0.49855040
-20.01748469,-0.50206000
-20.01248469,-0.49919130
-20.00748469,-0.50044250
-20.00248469,-0.50019840
-19.99748469,0.50575270
-19.99248469,0.50126650
-19.98748469,0.49952700
-19.98248469,0.50178530
-19.97748469,0.50202950
-19.97248469,0.50178530
-19.96748469,0.49928280
-19.96248469,0.50190740
-19.95748469,0.49928280
-19.95248469,0.50151070
-19.94748469,0.49940490
-19.94248469,0.49839780
-19.93748469,0.50028990
-19.93248469,0.49964900
-19.92748469,0.50126650
-19.92248469,-0.50254830
-19.91748469,-0.50218210
-19.91248469,-0.50004580
-19.90748469,-0.50044250
-19.90248469,-0.50019840
-19.89748469,-0.49769590
-19.89248469,-0.49992370
-19.88748469,-0.50093080
-19.88248469,-0.50068660
-19.87748469,-0.49882500
-19.87248469,-0.49894710
-19.86748469,-0.49955750
-19.86248469,-0.50044250
-19.85748469,-0.50328080
-19.85248470,0.50114450
-19.84748470,0.50288400
-19.84248470,0.50102240
