Time,Channel B
(ms),(V)

-2.00434704,0.09338664
-2.00178704,-0.08789331
-1.99922704,0.09338664
-1.99666704,0.09338664
-1.99410704,0.09338664
-1.99154704,0.09338664
-1.98898704,0.09338664
-1.98642704,-0.08789331
-1.98386704,0.09338664
-1.98130704,0.09338664
-1.97874704,0.09338664
-1.97618704,0.09338664
-1.97362704,-0.08789331
-1.97106704,0.09338664
-1.96850704,0.09338664
-1.96594704,0.09338664
-1.96338704,-0.08789331
-1.96082704,0.09338664
-1.95826704,0.09338664
-1.95570704,-0.08789331
-1.95314704,-0.08789331
-1.95058704,0.09338664
-1.94802704,-0.08789331
-1.94546704,0.09338664
-1.94290704,0.09338664
-1.94034704,0.09338664
-1.93778704,-0.08789331
-1.93522704,-0.08789331
-1.93266704,-0.08789331
-1.93010704,0.09338664
-1.92754704,0.09338664
-1.92498704,-0.08789331
-1.92242704,-0.08789331
-1.91986704,-0.08789331
-1.91730704,-0.08789331
-1.91474704,0.09338664
-1.91218704,0.09338664
-1.90962704,-0.08789331
-1.90706704,-0.08789331
-1.90450704,0.09338664
-1.90194704,-0.08789331
-1.89938704,0.09338664
-1.89682704,0.09338664
-1.89426704,-0.08789331
-1.89170704,-0.08789331
-1.88914704,0.09338664
-1.88658704,-0.08789331
-1.88402704,0.09338664
-1.88146704,-0.08789331
-1.87890704,0.09338664
-1.87634704,-0.08789331
-1.87378704,-0.08789331
-1.87122704,-0.08789331
-1.86866704,0.09338664
-1.86610704,-0.08789331
-1.86354704,0.09338664
-1.86098704,-0.08789331
-1.85842704,0.09338664
-1.85586704,0.09338664
-1.85330704,0.09338664
-1.85074704,-0.08789331
-1.84818704,0.09338664
-1.84562704,-0.08789331
-1.84306704,0.09338664
-1.84050704,0.09338664
-1.83794704,-0.08789331
-1.83538704,0.09338664
-1.83282704,-0.08789331
-1.83026704,-0.08789331
-1.82770704,0.09338664
-1.82514704,0.09338664
-1.82258704,0.09338664
-1.82002704,-0.08789331
-1.81746704,-0.08789331
-1.81490704,0.09338664
-1.81234704,0.09338664
-1.80978704,0.09338664
-1.80722704,-0.08789331
-1.80466704,0.09338664
-1.80210704,0.09338664
-1.79954704,-0.08789331
-1.79698704,0.09338664
-1.79442704,-0.08789331
-1.79186704,0.09338664
-1.78930704,-0.08789331
-1.78674704,-0.08789331
-1.78418704,-0.08789331
-1.78162704,0.09338664
-1.77906704,0.09338664
-1.77650704,0.09338664
-1.77394704,0.09338664
-1.77138704,-0.08789331
-1.76882704,0.09338664
-1.76626704,-0.08789331
-1.76370704,0.09338664
-1.76114704,0.09338664
-1.75858704,0.09338664
-1.75602704,-0.08789331
-1.75346704,-0.08789331
-1.75090704,0.09338664
-1.74834704,0.09338664
-1.74578704,0.09338664
-1.74322704,0.09338664
-1.74066704,0.09338664
-1.73810704,0.09338664
-1.73554704,-0.08789331
-1.73298704,0.09338664
-1.73042704,0.09338664
-1.72786704,0.09338664
-1.72530704,-0.08789331
-1.72274704,-0.08789331
-1.72018704,0.09338664
-1.71762704,0.09338664
-1.71506704,0.09338664
-1.71250704,-0.08789331
