Time,Channel A,Channel B
(ms),(V),(V)

-1.99898006,0.00000000,18.90683000
-1.99386006,0.00000000,18.90683000
-1.98874006,0.00000000,18.90683000
-1.98362006,0.00000000,18.90683000
-1.97850006,0.00000000,18.90683000
-1.97338006,0.00000000,18.90683000
-1.96826006,0.00000000,18.90683000
-1.96314006,0.00000000,18.90683000
-1.95802006,0.00000000,18.90683000
-1.95290006,0.00000000,18.90683000
-1.94778006,0.00000000,18.90683000
-1.94266006,0.00000000,18.90683000
-1.93754006,0.00000000,18.90683000
-1.93242006,0.00000000,18.90683000
-1.92730006,0.00000000,18.90683000
-1.92218006,0.00000000,18.90683000
-1.91706006,0.00000000,18.90683000
-1.91194006,0.00000000,18.90683000
-1.90682006,0.00000000,18.90683000
-1.90170006,0.00000000,18.90683000
-1.89658006,0.00000000,18.90683000
-1.89146006,0.00000000,18.90683000
-1.88634006,0.00000000,18.90683000
-1.88122006,0.00000000,18.90683000
-1.87610006,0.00000000,18.90683000
-1.87098006,0.00000000,18.90683000
-1.86586006,0.00000000,18.90683000
-1.86074006,0.00000000,18.90683000
-1.85562006,0.00000000,18.90683000
-1.85050006,0.00000000,18.90683000
-1.84538006,0.00000000,18.72616000
-1.84026006,0.00000000,18.90683000
-1.83514006,0.00000000,18.90683000
-1.83002006,0.00000000,18.90683000
-1.82490007,0.00000000,18.90683000
-1.81978007,0.00000000,18.90683000
-1.81466007,0.00000000,18.90683000
-1.80954007,0.00000000,18.90683000
-1.80442007,0.00000000,18.90683000
-1.79930007,0.00000000,18.90683000
-1.79418007,0.00000000,18.90683000
-1.78906007,0.00000000,18.90683000
-1.78394007,0.00000000,18.90683000
-1.77882007,0.00000000,18.90683000
-1.77370007,0.00000000,18.90683000
-1.76858007,0.00000000,18.90683000
-1.76346007,0.00000000,18.90683000
-1.75834007,0.00000000,18.90683000
-1.75322007,0.00000000,18.90683000
-1.74810007,0.00000000,18.90683000
-1.74298007,0.00000000,18.90683000
-1.73786007,0.00000000,18.90683000
-1.73274007,0.00000000,18.90683000
-1.72762007,0.00000000,18.90683000
-1.72250007,0.00000000,18.90683000
-1.71738007,0.00000000,18.90683000
-1.71226007,0.00000000,18.90683000
-1.70714007,0.00000000,18.90683000
-1.70202007,0.00000000,18.90683000
-1.69690007,0.00000000,18.90683000
-1.69178007,0.00000000,18.90683000
-1.68666007,0.00000000,18.90683000
-1.68154007,0.00000000,18.90683000
-1.67642007,0.00000000,18.90683000
-1.67130007,0.00000000,18.90683000
-1.66618007,0.00000000,18.90683000
-1.66106007,0.00000000,18.90683000
-1.65594007,0.00000000,18.90683000
-1.65082007,0.00000000,18.90683000
-1.64570007,0.00000000,18.90683000
-1.64058007,0.00000000,18.90683000
-1.63546007,0.00000000,18.90683000
-1.63034007,0.00000000,18.72616000
-1.62522007,0.00000000,18.90683000
-1.62010007,0.00000000,18.90683000
-1.61498007,0.00000000,18.90683000
-1.60986007,0.00000000,18.90683000
-1.60474007,0.00000000,18.90683000
-1.59962007,0.00000000,18.90683000
-1.59450007,0.00000000,18.90683000
-1.58938007,0.00000000,18.90683000
-1.58426007,0.00000000,18.90683000
-1.57914007,0.00000000,18.90683000
-1.57402007,0.00000000,18.90683000
-1.56890007,0.00000000,18.90683000
-1.56378007,0.00000000,18.90683000
-1.55866007,0.00000000,18.90683000
-1.55354007,0.00000000,18.90683000
-1.54842007,0.00000000,18.90683000
-1.54330007,0.00000000,18.90683000
-1.53818007,0.00000000,18.90683000
-1.53306007,0.00000000,18.90683000
-1.52794007,0.00000000,18.90683000
-1.52282007,0.00000000,18.90683000
-1.51770007,0.00000000,18.90683000
-1.51258007,0.00000000,18.90683000
-1.50746007,0.00000000,18.90683000
-1.50234007,0.00000000,18.90683000
-1.49722007,0.00000000,18.90683000
-1.49210007,0.00000000,18.90683000
-1.48698007,0.00000000,18.90683000
-1.48186007,0.00000000,18.90683000
-1.47674007,0.00000000,18.90683000
-1.47162007,0.00000000,18.90683000
-1.46650007,0.00000000,18.90683000
-1.46138007,0.00000000,18.90683000
-1.45626007,0.00000000,18.90683000
-1.45114007,0.00000000,18.90683000
-1.44602007,0.00000000,18.90683000
-1.44090007,0.00000000,18.90683000
-1.43578007,0.00000000,18.90683000
-1.43066007,0.00000000,18.90683000
-1.42554007,0.00000000,18.90683000
-1.42042007,0.00000000,18.90683000
-1.41530007,0.00000000,18.90683000
-1.41018007,0.00000000,18.90683000
-1.40506007,0.00000000,18.90683000
-1.39994007,0.00000000,18.90683000
-1.39482007,0.00000000,18.90683000
-1.38970007,0.00000000,18.90683000
