Frequency,Channel B
(kHz),(dBu)

0.00000000,-26.89373000
0.09536743,-32.75728000
0.19073486,-42.12536000
0.28610229,-49.63766000
0.38146973,-47.16796000
0.47683716,-49.16104000
0.57220459,-57.75011000
0.66757202,-57.27150000
0.76293945,-59.57945000
0.85830688,-54.68262000
0.95367432,-49.09055000
1.04904175,-49.32228000
1.14440918,-52.59481000
1.23977661,-58.02948000
1.33514404,-54.73920000
1.43051147,-48.98115000
1.52587891,-48.61534000
1.62124634,-49.97368000
1.71661377,-50.13959000
1.81198120,-48.36404000
1.90734863,-46.84353000
2.00271606,-47.69476000
2.09808350,-47.94235000
2.19345093,-50.52336000
2.28881836,-59.58872000
2.38418579,-64.83493000
2.47955322,-60.02062000
2.57492065,-59.98550000
2.67028809,-52.96631000
2.76565552,-54.76486000
2.86102295,-52.74069000
2.95639038,-54.78255000
3.05175781,-56.89137000
3.14712524,-63.33709000
3.24249268,-53.35854000
3.33786011,-52.00391000
3.43322754,-48.03107000
3.52859497,-50.94644000
3.62396240,-48.65285000
3.71932983,-46.12896000
3.81469727,-55.62151000
3.91006470,-55.83001000
4.00543213,-49.07334000
4.10079956,-52.33444000
4.19616699,-47.19357000
4.29153442,-38.87539000
4.38690186,-38.51042000
4.48226929,-20.68766000
4.57763672,-7.20922100
4.67300415,-0.44189820
4.76837158,0.32515290
4.86373901,-0.16599290
4.95910645,-0.29892030
5.05447388,-5.83980800
5.14984131,-18.09009000
5.24520874,-33.82197000
5.34057617,-40.93237000
5.43594360,-44.84510000
5.53131104,-58.47337000
5.62667847,-46.59921000
5.72204590,-51.85492000
5.81741333,-60.04010000
5.91278076,-53.26900000
6.00814819,-55.25731000
6.10351563,-56.73339000
6.19888306,-54.75144000
6.29425049,-58.33066000
6.38961792,-56.44827000
6.48498535,-49.99721000
6.58035278,-51.57927000
6.67572021,-51.53717000
6.77108765,-58.42345000
6.86645508,-62.50316000
6.96182251,-60.47725000
7.05718994,-51.84511000
7.15255737,-50.04505000
7.24792480,-51.49322000
7.34329224,-57.51725000
7.43865967,-58.35994000
7.53402710,-52.44839000
7.62939453,-49.59541000
7.72476196,-47.50056000
7.82012939,-48.88932000
7.91549683,-50.38007000
8.01086426,-48.16248000
8.10623169,-48.84365000
8.20159912,-50.66752000
8.29696655,-50.84597000
8.39233398,-49.15889000
8.48770142,-52.02607000
8.58306885,-57.23312000
8.67843628,-58.40202000
8.77380371,-54.64436000
8.86917114,-52.91455000
8.96453857,-54.44989000
9.05990601,-57.40778000
9.15527344,-51.32774000
9.25064087,-51.56197000
9.34600830,-58.38897000
9.44137573,-54.21750000
9.53674316,-52.55021000
9.63211060,-54.54361000
9.72747803,-58.14659000
9.82284546,-57.39482000
9.91821289,-57.12389000
10.01358032,-51.58316000
10.10894775,-54.11187000
10.20431519,-53.16165000
10.29968262,-47.79401000
10.39505005,-51.07048000
10.49041748,-53.47830000
10.58578491,-52.57250000
10.68115234,-59.20941000
10.77651978,-52.86253000
10.87188721,-50.09976000
10.96725464,-51.22723000
11.06262207,-52.83310000
11.15798950,-55.60973000
11.25335693,-56.66161000
11.34872437,-53.21022000
11.44409180,-52.10108000
11.53945923,-53.30941000
11.63482666,-53.33019000
11.73019409,-52.49826000
11.82556152,-49.57546000
11.92092896,-51.26931000
12.01629639,-57.34711000
12.11166382,-52.62522000
12.20703125,-47.19936000
12.30239868,-47.55560000
12.39776611,-50.76224000
12.49313354,-53.35979000
12.58850098,-54.50640000
