Frequency,Channel B
(kHz),(dBu)

0.00000000,-31.36143000
0.09536743,-37.66993000
0.19073486,-52.02857000
0.28610229,-50.30490000
0.38146973,-49.65135000
0.47683716,-49.42906000
0.57220459,-47.89309000
0.66757202,-47.01157000
0.76293945,-49.63724000
0.85830688,-61.16862000
0.95367432,-56.42200000
1.04904175,-52.37442000
1.14440918,-49.24056000
1.23977661,-52.38956000
1.33514404,-53.02998000
1.43051147,-48.70487000
1.52587891,-47.04478000
1.62124634,-49.41912000
1.71661377,-46.79483000
1.81198120,-48.56087000
1.90734863,-51.35675000
2.00271606,-55.02818000
2.09808350,-55.80790000
2.19345093,-52.41375000
2.28881836,-46.51881000
2.38418579,-47.06708000
2.47955322,-52.06586000
2.57492065,-55.28816000
2.67028809,-57.36707000
2.76565552,-58.29893000
2.86102295,-60.87029000
2.95639038,-58.59474000
3.05175781,-54.44411000
3.14712524,-48.83121000
3.24249268,-50.85575000
3.33786011,-60.49950000
3.43322754,-52.35544000
3.52859497,-59.62566000
3.62396240,-52.64695000
3.71932983,-56.04493000
3.81469727,-64.00248000
3.91006470,-48.22484000
4.00543213,-50.53772000
4.10079956,-50.96940000
4.19616699,-41.78352000
4.29153442,-42.09541000
4.38690186,-34.44720000
4.48226929,-20.92899000
4.57763672,-7.03022300
4.67300415,-0.14028720
4.76837158,-0.37415390
4.86373901,-8.99013900
4.95910645,-1.58111000
5.05447388,-0.35448600
5.14984131,-6.25075400
5.24520874,-19.30128000
5.34057617,-32.89625000
5.43594360,-40.03786000
5.53131104,-47.08389000
5.62667847,-42.29040000
5.72204590,-59.17047000
5.81741333,-48.32582000
5.91278076,-56.63860000
6.00814819,-52.12714000
6.10351563,-53.39019000
6.19888306,-57.23893000
6.29425049,-48.19177000
6.38961792,-52.78984000
6.48498535,-72.30392000
6.58035278,-52.67410000
6.67572021,-52.42012000
6.77108765,-54.76750000
6.86645508,-54.93099000
6.96182251,-56.96415000
7.05718994,-55.99169000
7.15255737,-52.58889000
7.24792480,-51.55216000
7.34329224,-50.20867000
7.43865967,-47.35139000
7.53402710,-50.88031000
7.62939453,-55.21980000
7.72476196,-58.99741000
7.82012939,-48.83236000
7.91549683,-48.37669000
8.01086426,-49.31943000
8.10623169,-51.67606000
8.20159912,-60.56382000
8.29696655,-57.88676000
8.39233398,-56.80746000
8.48770142,-65.89820000
8.58306885,-60.11165000
8.67843628,-53.50734000
8.77380371,-53.90530000
8.86917114,-57.58843000
8.96453857,-63.95338000
9.05990601,-57.54484000
9.15527344,-50.39729000
9.25064087,-48.89244000
9.34600830,-48.78865000
9.44137573,-50.97592000
9.53674316,-52.44242000
9.63211060,-53.15665000
9.72747803,-52.02161000
9.82284546,-58.45211000
9.91821289,-64.31556000
10.01358032,-54.10925000
10.10894775,-49.69704000
10.20431519,-48.04472000
10.29968262,-50.43276000
10.39505005,-59.52487000
10.49041748,-63.50815000
10.58578491,-58.33097000
10.68115234,-53.57030000
10.77651978,-51.14639000
10.87188721,-61.13281000
10.96725464,-61.96359000
11.06262207,-62.34835000
11.15798950,-50.09735000
11.25335693,-49.76028000
11.34872437,-52.34631000
11.44409180,-56.21511000
11.53945923,-58.25614000
11.63482666,-50.92388000
11.73019409,-50.69252000
11.82556152,-53.75248000
11.92092896,-53.01842000
12.01629639,-50.58825000
12.11166382,-50.08125000
12.20703125,-48.18257000
12.30239868,-50.41352000
12.39776611,-57.48542000
12.49313354,-48.89919000
12.58850098,-48.03619000
