Time,Channel A,Channel B
(us),(V),(V)

-96.96000052,-0.44056520,-0.41343420
-96.88000052,-0.44056520,-0.41343420
-96.80000052,-0.44929350,-0.40464490
-96.72000052,-0.44056520,-0.40464490
-96.64000052,-0.44056520,-0.40464490
-96.56000052,-0.44929350,-0.40464490
-96.48000052,-0.44929350,-0.41343420
-96.40000052,-0.44929350,-0.41343420
-96.32000052,-0.44929350,-0.41343420
-96.24000052,-0.44929350,-0.41343420
-96.16000052,-0.44929350,-0.41343420
-96.08000052,-0.45802180,-0.41343420
-96.00000053,-0.44929350,-0.41343420
-95.92000053,-0.45802180,-0.41343420
-95.84000053,-0.44929350,-0.41343420
-95.76000053,-0.44929350,-0.41343420
-95.68000053,-0.44929350,-0.41343420
-95.60000053,-0.45802180,-0.41343420
-95.52000053,-0.45802180,-0.41343420
-95.44000053,-0.45802180,-0.41343420
-95.36000053,-0.44929350,-0.42222360
-95.28000053,-0.45802180,-0.41343420
-95.20000053,-0.45802180,-0.42222360
-95.12000053,-0.45802180,-0.42222360
-95.04000053,-0.45802180,-0.42222360
-94.96000053,-0.45802180,-0.42222360
-94.88000053,-0.45802180,-0.42222360
-94.80000053,-0.45802180,-0.42222360
-94.72000053,-0.45802180,-0.42222360
-94.64000053,-0.45802180,-0.42222360
-94.56000053,-0.45802180,-0.42222360
-94.48000053,-0.45802180,-0.42222360
-94.40000053,-0.45802180,-0.42222360
-94.32000054,-0.45802180,-0.42222360
-94.24000054,-0.45802180,-0.42222360
-94.16000054,-0.45802180,-0.42222360
-94.08000054,-0.45802180,-0.42222360
-94.00000054,-0.45802180,-0.43101290
-93.92000054,-0.45802180,-0.42222360
-93.84000054,-0.45802180,-0.42222360
-93.76000054,-0.45802180,-0.42222360
-93.68000054,-0.45802180,-0.42222360
-93.60000054,-0.45802180,-0.42222360
-93.52000054,-0.45802180,-0.43101290
-93.44000054,-0.45802180,-0.42222360
-93.36000054,-0.45802180,-0.42222360
-93.28000054,-0.45802180,-0.43101290
-93.20000054,-0.45802180,-0.43101290
-93.12000054,-0.45802180,-0.43101290
-93.04000054,-0.45802180,-0.43101290
-92.96000054,-0.45802180,-0.43101290
-92.88000054,-0.45802180,-0.43101290
-92.80000054,-0.45802180,-0.43101290
-92.72000054,-0.45802180,-0.43101290
-92.64000055,-0.45802180,-0.43101290
-92.56000055,-0.45802180,-0.43101290
-92.48000055,-0.45802180,-0.43101290
-92.40000055,-0.45802180,-0.43101290
-92.32000055,-0.45802180,-0.43101290
-92.24000055,-0.46675010,-0.43101290
-92.16000055,-0.45802180,-0.43101290
-92.08000055,-0.45802180,-0.43101290
-92.00000055,-0.45802180,-0.43101290
-91.92000055,-0.45802180,-0.43977170
-91.84000055,-0.46675010,-0.43101290
-91.76000055,-0.45802180,-0.43101290
-91.68000055,-0.46675010,-0.43977170
-91.60000055,-0.45802180,-0.43101290
-91.52000055,-0.45802180,-0.43101290
-91.44000055,-0.46675010,-0.43101290
-91.36000055,-0.46675010,-0.43101290
-91.28000055,-0.46675010,-0.44856100
-91.20000055,-0.46675010,-0.43977170
-91.12000055,-0.46675010,-0.43977170
-91.04000056,-0.46675010,-0.44856100
-90.96000056,-0.47547840,-0.43977170
-90.88000056,-0.46675010,-0.43977170
-90.80000056,-0.46675010,-0.43977170
-90.72000056,-0.46675010,-0.43977170
-90.64000056,-0.46675010,-0.44856100
-90.56000056,-0.46675010,-0.43977170
-90.48000056,-0.46675010,-0.43977170
-90.40000056,-0.47547840,-0.44856100
-90.32000056,-0.46675010,-0.43977170
-90.24000056,-0.46675010,-0.43977170
-90.16000056,-0.46675010,-0.43977170
-90.08000056,-0.47547840,-0.43977170
-90.00000056,-0.47547840,-0.43977170
-89.92000056,-0.46675010,-0.43977170
-89.84000056,-0.46675010,-0.43977170
-89.76000056,-0.47547840,-0.43977170
-89.68000056,-0.47547840,-0.44856100
-89.60000056,-0.47547840,-0.44856100
-89.52000056,-0.47547840,-0.43977170
-89.44000056,-0.47547840,-0.43977170
-89.36000057,-0.46675010,-0.44856100
-89.28000057,-0.47547840,-0.44856100
-89.20000057,-0.46675010,-0.44856100
-89.12000057,-0.47547840,-0.44856100
-89.04000057,-0.46675010,-0.43977170
-88.96000057,-0.47547840,-0.44856100
-88.88000057,-0.47547840,-0.43977170
-88.80000057,-0.47547840,-0.44856100
-88.72000057,-0.47547840,-0.44856100
-88.64000057,-0.47547840,-0.44856100
-88.56000057,-0.47547840,-0.44856100
-88.48000057,-0.47547840,-0.44856100
-88.40000057,-0.47547840,-0.45735040
-88.32000057,-0.47547840,-0.44856100
-88.24000057,-0.46675010,-0.44856100
-88.16000057,-0.47547840,-0.44856100
-88.08000057,-0.47547840,-0.45735040
-88.00000057,-0.47547840,-0.45735040
-87.92000057,-0.47547840,-0.45735040
-87.84000057,-0.47547840,-0.45735040
-87.76000058,-0.47547840,-0.45735040
-87.68000058,-0.47547840,-0.45735040
-87.60000058,-0.47547840,-0.45735040
-87.52000058,-0.47547840,-0.44856100
-87.44000058,-0.47547840,-0.45735040
-87.36000058,-0.47547840,-0.45735040
-87.28000058,-0.47547840,-0.45735040
-87.20000058,-0.47547840,-0.45735040
-87.12000058,-0.47547840,-0.45735040
-87.04000058,-0.47547840,-0.45735040
-86.96000058,-0.47547840,-0.45735040
-86.88000058,-0.47547840,-0.45735040
-86.80000058,-0.47547840,-0.45735040
-86.72000058,-0.47547840,-0.45735040
-86.64000058,-0.47547840,-0.45735040
-86.56000058,-0.47547840,-0.45735040
-86.48000058,-0.47547840,-0.45735040
-86.40000058,-0.47547840,-0.45735040
-86.32000058,-0.47547840,-0.45735040
-86.24000058,-0.47547840,-0.45735040
-86.16000058,-0.47547840,-0.45735040
-86.08000059,-0.47547840,-0.45735040
-86.00000059,-0.47547840,-0.45735040
-85.92000059,-0.47547840,-0.45735040
-85.84000059,-0.47547840,-0.45735040
-85.76000059,-0.47547840,-0.45735040
-85.68000059,-0.47547840,-0.45735040
-85.60000059,-0.47547840,-0.45735040
-85.52000059,-0.47547840,-0.45735040
-85.44000059,-0.47547840,-0.45735040
-85.36000059,-0.47547840,-0.46613970
-85.28000059,-0.47547840,-0.46613970
-85.20000059,-0.47547840,-0.45735040
-85.12000059,-0.47547840,-0.45735040
-85.04000059,-0.47547840,-0.46613970
-84.96000059,-0.47547840,-0.46613970
-84.88000059,-0.47547840,-0.46613970
-84.80000059,-0.47547840,-0.46613970
-84.72000059,-0.47547840,-0.46613970
-84.64000059,-0.47547840,-0.46613970
-84.56000059,-0.47547840,-0.46613970
-84.48000060,-0.47547840,-0.46613970
-84.40000060,-0.47547840,-0.46613970
-84.32000060,-0.47547840,-0.46613970
-84.24000060,-0.47547840,-0.46613970
-84.16000060,-0.47547840,-0.46613970
-84.08000060,-0.47547840,-0.46613970
-84.00000060,-0.47547840,-0.46613970
-83.92000060,-0.47547840,-0.46613970
-83.84000060,-0.47547840,-0.46613970
-83.76000060,-0.47547840,-0.46613970
-83.68000060,-0.47547840,-0.46613970
-83.60000060,-0.47547840,-0.46613970
-83.52000060,-0.47547840,-0.46613970
-83.44000060,-0.47547840,-0.46613970
-83.36000060,-0.47547840,-0.46613970
-83.28000060,-0.47547840,-0.46613970
-83.20000060,-0.47547840,-0.46613970
-83.12000060,-0.47547840,-0.46613970
-83.04000060,-0.47547840,-0.46613970
-82.96000060,-0.47547840,-0.46613970
-82.88000060,-0.47547840,-0.47492900
-82.80000061,-0.47547840,-0.47492900
-82.72000061,-0.47547840,-0.46613970
-82.64000061,-0.47547840,-0.47492900
-82.56000061,-0.47547840,-0.46613970
-82.48000061,-0.47547840,-0.46613970
-82.40000061,-0.47547840,-0.46613970
-82.32000061,-0.47547840,-0.46613970
-82.24000061,-0.47547840,-0.47492900
-82.16000061,-0.47547840,-0.46613970
-82.08000061,-0.47547840,-0.46613970
-82.00000061,-0.47547840,-0.47492900
-81.92000061,-0.47547840,-0.46613970
-81.84000061,-0.47547840,-0.46613970
-81.76000061,-0.47547840,-0.46613970
-81.68000061,-0.47547840,-0.46613970
-81.60000061,-0.47547840,-0.46613970
-81.52000061,-0.48420670,-0.46613970
-81.44000061,-0.47547840,-0.46613970
-81.36000061,-0.47547840,-0.47492900
-81.28000061,-0.47547840,-0.47492900
-81.20000061,-0.47547840,-0.47492900
-81.12000062,-0.47547840,-0.47492900
-81.04000062,-0.47547840,-0.47492900
-80.96000062,-0.47547840,-0.47492900
-80.88000062,-0.47547840,-0.47492900
-80.80000062,-0.47547840,-0.47492900
-80.72000062,-0.48420670,-0.47492900
-80.64000062,-0.47547840,-0.47492900
-80.56000062,-0.47547840,-0.47492900
-80.48000062,-0.47547840,-0.47492900
-80.40000062,-0.47547840,-0.47492900
-80.32000062,-0.48420670,-0.48371840
-80.24000062,-0.47547840,-0.47492900
-80.16000062,-0.47547840,-0.48371840
-80.08000062,-0.47547840,-0.47492900
-80.00000062,-0.48420670,-0.47492900
-79.92000062,-0.47547840,-0.47492900
-79.84000062,-0.47547840,-0.47492900
-79.76000062,-0.47547840,-0.47492900
-79.68000062,-0.47547840,-0.47492900
-79.60000062,-0.47547840,-0.47492900
-79.52000063,-0.48420670,-0.47492900
-79.44000063,-0.47547840,-0.47492900
-79.36000063,-0.47547840,-0.47492900
-79.28000063,-0.47547840,-0.47492900
-79.20000063,-0.47547840,-0.47492900
-79.12000063,-0.47547840,-0.47492900
-79.04000063,-0.47547840,-0.47492900
-78.96000063,-0.47547840,-0.47492900
-78.88000063,-0.47547840,-0.47492900
-78.80000063,-0.47547840,-0.47492900
-78.72000063,-0.47547840,-0.47492900
-78.64000063,-0.47547840,-0.47492900
-78.56000063,-0.47547840,-0.47492900
-78.48000063,-0.47547840,-0.47492900
-78.40000063,-0.47547840,-0.48371840
-78.32000063,-0.47547840,-0.48371840
-78.24000063,-0.47547840,-0.48371840
-78.16000063,-0.47547840,-0.48371840
-78.08000063,-0.47547840,-0.48371840
-78.00000063,-0.47547840,-0.48371840
-77.92000063,-0.47547840,-0.48371840
-77.84000064,-0.47547840,-0.48371840
-77.76000064,-0.47547840,-0.48371840
-77.68000064,-0.47547840,-0.48371840
-77.60000064,-0.47547840,-0.48371840
-77.52000064,-0.47547840,-0.48371840
-77.44000064,-0.47547840,-0.48371840
-77.36000064,-0.47547840,-0.49250770
-77.28000064,-0.47547840,-0.48371840
-77.20000064,-0.47547840,-0.48371840
-77.12000064,-0.47547840,-0.49250770
-77.04000064,-0.47547840,-0.48371840
-76.96000064,-0.47547840,-0.48371840
-76.88000064,-0.47547840,-0.48371840
-76.80000064,-0.47547840,-0.49250770
-76.72000064,-0.47547840,-0.48371840
-76.64000064,-0.47547840,-0.48371840
-76.56000064,-0.47547840,-0.48371840
-76.48000064,-0.48420670,-0.49250770
-76.40000064,-0.47547840,-0.49250770
-76.32000064,-0.47547840,-0.49250770
-76.24000065,-0.47547840,-0.49250770
-76.16000065,-0.48420670,-0.49250770
-76.08000065,-0.47547840,-0.49250770
-76.00000065,-0.47547840,-0.49250770
-75.92000065,-0.47547840,-0.49250770
